time,x,y,behavior,action
0.0333,-3.0987728916077533,0.5357124132569311,Out,2
0.0667,-3.0987728916077533,0.5357124132569311,Out,2
0.1,-3.097963849738278,0.5357500644690956,Out,2
0.1333,-3.096017109083379,0.5358436654897556,Out,2
0.1667,-3.093666322482398,0.535965757905192,Out,2
0.2,-3.090988083862774,0.5361243851487991,Out,2
0.2333,-3.088260956068094,0.5363113473760404,Out,2
0.2667,-3.085560857998524,0.5365213105624465,Out,2
0.3,-3.0830897879314585,0.536737013328759,Out,2
0.3333,-3.0805453478828326,0.536983890452456,Out,2
0.3667,-3.077877490154949,0.5372684966417429,Out,2
0.4,-3.075287837643616,0.537569162860887,Out,2
0.4333,-3.0727762945828783,0.5378834017897365,Out,2
0.4667,-3.0701422901347692,0.5382370583878391,Out,2
0.5,-3.0674866921368786,0.5386192788262747,Out,2
0.5333,-3.0649599156157032,0.539006777692614,Out,2
0.5667,-3.062211688426494,0.5394529771489776,Out,2
0.6,-3.059567463569369,0.5399074102733241,Out,2
0.6333,-3.057997593311893,0.5396492420707739,Out,2
0.6667,-3.0565812694111645,0.5391498591674377,Out,2
0.7,-3.055119603698813,0.5386752447332555,Out,2
0.7333,-3.0531832605195683,0.5386778167932125,Out,2
0.7667,-3.0479707033394483,0.5398398454330553,Out,2
0.8,-3.0453850949831924,0.5404543858373767,Out,2
0.8333,-3.042854546131548,0.5410809862517709,Out,2
0.8667,-3.0400602997720223,0.5418004339116691,Out,2
0.9,-3.037541854971361,0.5424742862498388,Out,2
0.9333,-3.035030010355113,0.5431720823209507,Out,2
0.9667,-3.0323791586537436,0.5439365992773815,Out,2
1.0,-3.0299056673647313,0.5446762799265161,Out,2
1.0333,-3.027390856035828,0.5454541226750993,Out,2
1.0667,-3.0248598047924213,0.5462646527568897,Out,2
1.1,-3.0222412762385487,0.5471335109923143,Out,2
1.1333,-3.019869946704382,0.5479433038042383,Out,2
1.1667,-3.0172913375521464,0.5488504954323958,Out,2
1.2,-3.0147456834520194,0.5497747173284391,Out,2
1.2333,-3.012303642629465,0.5506875041522403,Out,2
1.2667,-3.009822933349392,0.5516410790512234,Out,2
1.3,-3.007397702323527,0.5526025496444813,Out,2
1.3333,-3.0075750807733312,0.5527122349275739,Out,2
1.3667,-3.0075493223330465,0.552926497888607,Out,2
1.4,-3.0074633682853777,0.5531934144321307,Out,2
1.4333,-3.00544631023696,0.5541222345387498,Out,2
1.4667,-3.000656381462524,0.5563067261607726,Out,2
1.5,-2.998231112751312,0.5574540453371868,Out,2
1.5333,-2.995907252995757,0.5585785906786827,Out,2
1.5667,-2.9934562804298332,0.5597889904061208,Out,2
1.6,-2.991126649839559,0.5609592912395014,Out,2
1.6333,-2.988849033182899,0.5621200271106446,Out,2
1.6667,-2.986509628556103,0.563326867010459,Out,2
1.7,-2.9841524181076737,0.5645543389978482,Out,2
1.7333,-2.9817990505155194,0.5657890679102922,Out,2
1.7667,-2.9794928632218474,0.5670047932978548,Out,2
1.8,-2.977121270915175,0.5682592892924907,Out,2
1.8333,-2.9747961741143056,0.5694935033783111,Out,2
1.8667,-2.9725170009332667,0.5707061189231091,Out,2
1.9,-2.970283219572467,0.5718963091697749,Out,2
1.9333,-2.970283219572467,0.5718963091697749,Out,2
1.9667,-2.9655492432501234,0.5744228234038538,Out,2
2.0,-2.9632717055542352,0.5756384090950766,Out,2
2.0333,-2.9609718343877587,0.5768660915648804,Out,2
2.0667,-2.9587837107469945,0.5780342698919698,Out,2
2.1,-2.9564391325529567,0.5792856560438411,Out,2
2.1333,-2.954053472111676,0.5806408769945914,Out,2
2.1667,-2.9517846472460425,0.5820202854515308,Out,2
2.2,-2.949558994143019,0.5833709979617714,Out,2
2.2333,-2.947341499496982,0.5846731972462451,Out,2
2.2667,-2.944993224307949,0.5859176446941365,Out,2
2.3,-2.9426224409535466,0.5871736952924591,Out,2
2.3333,-2.938059309630497,0.5895899980910522,Out,2
2.3667,-2.938059309630497,0.5895899980910522,Out,2
2.4,-2.935800119570553,0.5907863394027926,Out,2
2.4333,-2.931057566157622,0.5932962571159188,Out,2
2.4667,-2.92875335976694,0.5945158047285175,Out,2
2.5,-2.926471509391969,0.5957232972790174,Out,2
2.5333,-2.9242345623698185,0.5969076215660727,Out,2
2.5667,-2.921707017240561,0.5982461358401672,Out,2
2.6,-2.919313990848367,0.5995142034631731,Out,2
2.6333,-2.9168316141995065,0.6008299633480765,Out,2
2.6667,-2.9145953495821666,0.6020155672953114,Out,2
2.7,-2.9122923558514464,0.6032372223165985,Out,2
2.7333,-2.9098554128105585,0.6045306416865666,Out,2
2.7667,-2.9075080851539123,0.6057767826688916,Out,2
2.8,-2.905228016865796,0.6069877003256718,Out,2
2.8333,-2.902925857689546,0.6082110869188075,Out,2
2.8667,-2.9006239636408715,0.6094348873861972,Out,2
2.9,-2.898188233259946,0.6107304141648533,Out,2
2.9333,-2.8958199143972094,0.611991169529635,Out,2
2.9667,-2.893474103699842,0.6132403217439863,Out,2
3.0,-2.891195400221347,0.6144537987211249,Out,2
3.0333,-2.888917114020086,0.6156681414841869,Out,2
3.0667,-2.886504839336915,0.6169537586468459,Out,2
3.1,-2.884159711044358,0.6182041905213764,Out,2
3.1333,-2.8817921875643497,0.6194661875089218,Out,2
3.1667,-2.8795139013630884,0.6206805302719842,Out,2
3.2,-2.874756915664596,0.623217445095098,Out,2
3.2333,-2.872389809461822,0.6244803078685677,Out,2
3.2667,-2.8701117883881366,0.6256950645058832,Out,2
3.3,-2.867789168260949,0.6269338932299844,Out,2
3.3333,-2.8654440399683923,0.6281843251045145,Out,2
3.3667,-2.8630541604726734,0.6294583771541582,Out,2
3.4,-2.8606649633817645,0.6307337088639824,Out,2
3.4333,-2.8583698933811936,0.6319703059331574,Out,2
3.4667,-2.8560618297108586,0.633235931446178,Out,2
3.5,-2.8537430455410244,0.6345343483087516,Out,2
3.5333,-2.851436427142553,0.6358543292072878,Out,2
3.5667,-2.849141783194045,0.6371949322810311,Out,2
3.6,-2.8468810524339765,0.6385432366819632,Out,2
3.6333,-2.8445031191100694,0.6399913773433679,Out,2
3.6667,-2.842289218983483,0.6413681908964617,ObstacleAvoidance,2
3.7,-2.840088197130198,0.6427653223254457,ObstacleAvoidance,2
3.7333,-2.8378369232449825,0.6442246549813575,ObstacleAvoidance,2
3.7667,-2.8356418748548684,0.6456776360686036,Out,2
3.8,-2.8335020652557272,0.647122082103671,Out,2
3.8333,-2.831312151237008,0.6486276733926646,Out,2
3.8667,-2.829136019314928,0.6501532782582342,Out,2
3.9,-2.8269742735508183,0.6516991964623888,Out,2
3.9333,-2.8247845488896957,0.6532927730485341,Out,2
3.9667,-2.822588140836971,0.6549202974575556,Out,2
4.0,-2.8205685291581903,0.6564460345045817,Out,2
4.0333,-2.816393130057492,0.6596937943504986,Out,2
4.0667,-2.816393130057492,0.6596937943504986,Out,2
4.1,-2.8143579963952066,0.661322869138893,Out,2
4.1333,-2.8103293524360353,0.6646329159607469,Out,2
4.1667,-2.8083177974335234,0.6663305291732136,Out,2
4.2,-2.8063216016811885,0.6680461155537856,Out,2
4.2333,-2.804264666763852,0.6698465531924227,Out,2
4.2667,-2.802319120207656,0.6715818160297253,Out,2
4.3,-2.80040719902579,0.6733168268966279,Out,2
4.3333,-2.7984525005037617,0.6751175600597534,Out,2
4.3667,-2.7965290803796226,0.6769148063332722,Out,2
4.4,-2.7946561131381715,0.6786915441640256,Out,2
4.4333,-2.7928510348864015,0.6804293247263327,Out,2
4.4667,-2.7909500364190243,0.6822864424900712,Out,2
4.5,-2.7890798599005606,0.6841387176291929,ObstacleAvoidance,2
4.5333,-2.787219666274579,0.6860012164378237,ObstacleAvoidance,2
4.5667,-2.7853145742878267,0.6879261265486432,Out,2
4.6,-2.7850973658347997,0.6889417521931414,Out,2
4.6333,-2.7854712202373277,0.689603937008247,Out,2
4.6667,-2.7859657563110583,0.690148821519124,Out,2
4.7,-2.785163219880525,0.6914432872834193,Out,2
4.7333,-2.783240449713805,0.6934217069277686,Out,2
4.7667,-2.7795993652871114,0.6971888991692858,Out,2
4.8,-2.7777394404586846,0.6991225773465253,Out,2
4.8333,-2.775901441286921,0.701042024449503,Out,2
4.8667,-2.774049476524424,0.7029831254991841,Out,2
4.9,-2.772286638022652,0.7048342098343623,Out,2
4.9333,-2.770454871000653,0.7067596398896443,Out,2
4.9667,-2.7686242300370543,0.7086862057029677,Out,2
5.0,-2.7667432080346925,0.7106694788880104,Out,2
5.0333,-2.7650024440374175,0.71250678515886,Out,2
5.0667,-2.763157086777486,0.7144542477468585,Out,2
