time,x,y,behavior,action
0.0333,-2.5877053778114263,-0.4108634167059786,Out,1
0.0667,-2.587807219998314,-0.41016218644059954,Out,1
0.1,-2.5880899676055305,-0.40818262703699215,Out,1
0.1333,-2.5884319395903628,-0.4057002889654151,Out,1
0.1667,-2.588774823936785,-0.40306488493939474,Out,1
0.2,-2.5890989776060813,-0.40037601239718157,Out,1
0.2333,-2.5893921616974915,-0.397734570817855,Out,1
0.2667,-2.5896557756624996,-0.3951409406512125,Out,1
0.3,-2.589903815703651,-0.3924441302982977,Out,1
0.3333,-2.5901173489638487,-0.38984586202983174,Out,1
0.3667,-2.590304023511321,-0.38727093859905803,Out,1
0.4,-2.5904689139772334,-0.3846437677916419,Out,1
0.4333,-2.590611616699074,-0.38193923927107276,Out,1
0.4667,-2.5907222921516597,-0.3793598414173003,Out,1
0.5,-2.590809154098925,-0.37677973751703053,Out,1
0.5333,-2.5908747366018035,-0.37407231854230805,Out,1
0.5667,-2.5909129387475023,-0.3714402159440118,Out,1
0.6,-2.5909269205073304,-0.3688080075073845,Out,1
0.6333,-2.5909163351421842,-0.36604907278940146,ObstacleAvoidance,1
0.6667,-2.5908812437838185,-0.36341688695226537,ObstacleAvoidance,1
0.7,-2.5908243073585773,-0.36093707243814777,ObstacleAvoidance,1
0.7333,-2.5907370019882974,-0.35828090286546654,ObstacleAvoidance,1
0.7667,-2.590658658932913,-0.3564602928606959,ObstacleAvoidance,1
0.8,-2.5906196809213773,-0.35575262451882494,ObstacleAvoidance,1
0.8333,-2.590607328640584,-0.3555758870188672,ObstacleAvoidance,1
0.8667,-2.5905444326271625,-0.3548191889968342,ObstacleAvoidance,1
0.9,-2.5903663419400766,-0.35282761205436053,ObstacleAvoidance,1
0.9333,-2.590163971192455,-0.3504824927326835,ObstacleAvoidance,1
0.9667,-2.589955377268536,-0.3478330545374799,Out,1
1.0,-2.589766071137843,-0.34513134425922276,Out,1
1.0333,-2.5896044128111777,-0.34247854031761893,ObstacleAvoidance,1
1.0667,-2.5894696824527994,-0.3398496495142327,ObstacleAvoidance,1
1.1,-2.5892482999091335,-0.3345391771462136,ObstacleAvoidance,1
1.1333,-2.5892482999091335,-0.3345391771462136,ObstacleAvoidance,1
