time,x,y,behavior,action
0.0333,-3.093263636044007,0.5328314538426815,ObstacleAvoidance,4
0.0667,-3.0924537811158714,0.532843142752341,Out,4
0.1,-3.090353219983588,0.5328739530126545,Out,4
0.1333,-3.0879236797227567,0.5329118223601557,Out,4
0.1667,-3.085266595386903,0.5329656986016096,Out,4
0.2,-3.0825847831609368,0.5330432948635644,Out,4
0.2333,-3.079853270741115,0.5331487289228033,Out,4
0.2667,-3.0771987568148935,0.533277243469305,ObstacleAvoidance,4
0.3,-3.074545590074069,0.5334310377221523,ObstacleAvoidance,4
0.3333,-3.0719444195455567,0.5336051998979549,ObstacleAvoidance,4
0.3667,-3.069168296534834,0.5338167040406908,Out,4
0.4,-3.0664951751474874,0.5340459662509457,Out,4
0.4333,-3.0638999175789037,0.5342931119720022,Out,4
0.4667,-3.061231628791979,0.5345730101956768,Out,4
0.5,-3.058691898236826,0.5348642219130968,Out,4
0.5333,-3.0561802275151444,0.535176943273069,Out,4
0.5667,-3.0535462099674624,0.5355303915180182,Out,4
0.6,-3.0508905421781978,0.5359118849019763,Out,4
0.6333,-3.048288616100418,0.536310735341614,Out,4
0.6667,-3.04571549641164,0.5367297094603571,Out,4
0.7,-3.0429967132821703,0.5371982898673239,Out,4
0.7333,-3.0429967132821703,0.5371982898673239,Out,4
0.7667,-3.0379217584994214,0.5381494626366312,Out,4
0.8,-3.0351924911803017,0.5386996579135223,ObstacleAvoidance,4
0.8333,-3.032641987390147,0.5392394437259256,ObstacleAvoidance,4
0.8667,-3.0301958690523345,0.5397828855899283,ObstacleAvoidance,4
0.9,-3.027582549441819,0.5403900969531339,Out,4
0.9333,-3.025049016808663,0.5410046332186517,Out,4
0.9667,-3.0199018335303003,0.5423304126097505,Out,4
1.0,-3.017362195154706,0.5430227265112328,ObstacleAvoidance,4
1.0333,-3.017362195154706,0.5430227265112328,ObstacleAvoidance,4
1.0667,-3.014853677208291,0.5437325158655181,ObstacleAvoidance,4
1.1,-3.012279090159051,0.5444872532649508,ObstacleAvoidance,4
1.1333,-3.0073393640029074,0.545990399656429,ObstacleAvoidance,4
1.1667,-3.0049164182191856,0.546722289380784,ObstacleAvoidance,4
1.2,-3.0049164182191856,0.546722289380784,ObstacleAvoidance,4
1.2333,-2.9996181599358627,0.548262897874982,Out,4
1.2667,-2.997132532861318,0.5489606055688626,Out,4
1.3,-2.997132532861318,0.5489606055688626,Out,4
1.3333,-2.9920279504201863,0.5489914432950226,Out,4
1.3667,-2.989431655731189,0.5489777642815687,Out,4
1.4,-2.9866458337059747,0.5493919365136687,Out,4
1.4333,-2.9841324661902466,0.5500843440408278,Out,4
1.4667,-2.9817231693614294,0.5507729064820946,Out,4
1.5,-2.979223286474438,0.551512514347641,Out,4
1.5333,-2.976681775613806,0.5522894719223206,ObstacleAvoidance,4
1.5667,-2.9741235116627864,0.5530978207614384,ObstacleAvoidance,4
1.6,-2.9716695028723845,0.553899659705797,ObstacleAvoidance,4
1.6333,-2.9692233281723164,0.554725102843336,ObstacleAvoidance,4
1.6667,-2.9666881996906627,0.5556033074342278,ObstacleAvoidance,4
1.7,-2.9641070662691273,0.5565033464741187,ObstacleAvoidance,4
