time,x,y,behavior,action
0.0333,-2.648748570592942,-0.39797883105826615,Out,5
0.0667,-2.648731876596539,-0.3981042896449527,Out,5
0.1,-2.6488875516889916,-0.3971295866625124,Out,5
0.1333,-2.6492410369500634,-0.39511009619677906,Out,5
0.1667,-2.6496754474207354,-0.3926422698172891,Out,5
0.2,-2.650107054726916,-0.39012266102161397,ObstacleAvoidance,5
0.2333,-2.6505518447744345,-0.38739984391585414,ObstacleAvoidance,5
0.2667,-2.650559588001668,-0.3873497730537909,ObstacleAvoidance,5
0.3,-2.650458004866982,-0.38805112307133194,Out,5
0.3333,-2.6510239709777994,-0.38642456154283167,Out,5
0.3667,-2.651537862845829,-0.38651204869338995,Out,5
0.4,-2.6520165460373026,-0.3867580005505833,Out,5
0.4333,-2.6523967140299596,-0.38528271045397733,Out,5
0.4667,-2.6523379666074085,-0.3857344444610926,Out,5
0.5,-2.652232962123906,-0.3865630195455372,Out,5
0.5333,-2.652414740313711,-0.38505526519332745,Out,5
0.5667,-2.652672385641294,-0.3828683801849011,Out,5
0.6,-2.6529656596402202,-0.38032890958932253,Out,5
0.6333,-2.6532501119219822,-0.3777120364732036,Out,5
0.6667,-2.6535174575824456,-0.3750424549811624,Out,5
0.7,-2.653758241133626,-0.3723958201591433,Out,5
0.7333,-2.6539737128763967,-0.3697469215686726,Out,5
0.7667,-2.653979170017018,-0.36967124578854116,Out,5
0.8,-2.6539384447900627,-0.37032811401970367,Out,5
0.8333,-2.654015989484165,-0.3688114490460559,Out,5
0.8667,-2.654121435193856,-0.36656129225598955,Out,5
0.9,-2.6543608959817755,-0.3613528138729183,Out,5
0.9333,-2.6543666943135804,-0.3612010625938067,Out,5
0.9667,-2.6543536169804085,-0.36165644544666065,Out,5
1.0,-2.6543847594155627,-0.36011283016666984,Out,5
1.0333,-2.654379350233076,-0.3604671185319308,Out,5
1.0667,-2.6543760813494046,-0.3609227121865539,Out,5
1.1,-2.654369582637501,-0.35932814799057966,Out,5
1.1333,-2.654348837256723,-0.3572527357003519,Out,5
1.1667,-2.6543144515724673,-0.3546206677556605,Out,5
1.2,-2.654267536350856,-0.35198880140033784,Out,5
1.2333,-2.6542656909494466,-0.3519128745005633,Out,5
1.2667,-2.654280123075511,-0.35236824007073553,Out,5
