time,x,y,behavior,action
0.0333,-2.9374960298454145,1.525531757796085,Out,1
0.0667,-2.9374960298454145,1.525531757796085,Out,1
0.1,-2.937363412578466,1.5248613115038818,ObstacleAvoidance,1
0.1333,-2.936973388093082,1.5229001135590754,ObstacleAvoidance,1
0.1667,-2.9364956048611353,1.5205177833506869,ObstacleAvoidance,1
0.2,-2.9359744808657346,1.5179633346674333,Out,1
0.2333,-2.9348614247650127,1.5128176632146464,Out,1
0.2667,-2.934240939665459,1.510129464697056,Out,1
0.3,-2.933547019490897,1.5072506374884722,Out,1
0.3333,-2.9329478516774374,1.5048696765241534,Out,1
0.3667,-2.932288524884825,1.502347521967549,Out,1
0.4,-2.9315932606643473,1.499782487868127,Out,1
0.4333,-2.9308672745752884,1.4971995803671154,Out,1
0.4667,-2.9301414280863733,1.494695606577594,Out,1
0.5,-2.9293648717855056,1.4921010403100268,Out,1
0.5333,-2.92776783188521,1.487031550329403,Out,1
0.5667,-2.926895162527982,1.4843876412758301,Out,1
0.6,-2.9260790171063285,1.4819917385473373,Out,1
0.6333,-2.925231153130861,1.4795799928177682,Out,1
0.6667,-2.9243262741751885,1.4770811316209431,ObstacleAvoidance,1
0.7,-2.9234242469316336,1.4746620525263405,ObstacleAvoidance,1
0.7333,-2.9224992704595136,1.4722516553536602,ObstacleAvoidance,1
0.7667,-2.9215338455288977,1.4698028203456768,Out,1
0.8,-2.920526485674131,1.4673163086200511,Out,1
0.8333,-2.9195350512224563,1.4649325213582185,Out,1
0.8667,-2.9184624700752724,1.4624181721599538,Out,1
0.9,-2.917366570571318,1.4599138984695874,Out,1
0.9333,-2.9152500807434825,1.455259837397307,Out,1
0.9667,-2.9141055375939273,1.4528331855410639,Out,1
1.0,-2.9129821594421825,1.4505087645870343,Out,1
1.0333,-2.9118485046361346,1.4482175977653662,Out,1
1.0667,-2.910659334310153,1.4458691115478506,Out,1
1.1,-2.9094009915480896,1.4434424499533156,Out,1
1.1333,-2.9081911350481877,1.441161897575003,Out,1
1.1667,-2.9068997313873277,1.4387812844694419,Out,1
1.2,-2.905585516404762,1.436413221460473,Out,1
1.2333,-2.904160063066155,1.433904507445583,Out,1
1.2667,-2.902735437950201,1.4314536481110953,Out,1
1.3,-2.901404195259786,1.4292122380067176,Out,1
1.3333,-2.9000107290206847,1.4270875147110784,Out,1
1.3667,-2.886611700477552,1.4306542554299582,Out,1
1.4,-2.8731588977889957,1.4340255075837085,Out,1
1.4333,-2.8590521768674257,1.4377345928727978,Out,1
1.4667,-2.8540776806301884,1.434144825727861,Out,1
1.5,-2.8526285651103507,1.43197767735218,Out,1
1.5333,-2.8526285651103507,1.43197767735218,ObstacleAvoidance,1
1.5667,-2.8494686605206008,1.4273929994954098,ObstacleAvoidance,1
1.6,-2.8480180966992776,1.425349789595856,ObstacleAvoidance,1
1.6333,-2.8465480838149118,1.4233205418946433,ObstacleAvoidance,1
1.6667,-2.844956899986371,1.421160319141138,Out,1
1.7,-2.8433930401326313,1.419043002910108,Out,1
1.7333,-2.841856026272646,1.4169371814014906,Out,1
1.7667,-2.8402778138541107,1.4147362307575544,Out,1
1.8,-2.8386735206337566,1.4124607374475726,Out,1
1.8333,-2.83724713899276,1.4104315161968302,Out,1
1.8667,-2.8356919064327117,1.4082453384185945,Out,1
1.9,-2.834149039708681,1.4061126037272014,Out,1
1.9333,-2.832484035506658,1.4038497135193357,Out,1
1.9667,-2.8308294287540843,1.4016421412579803,Out,1
2.0,-2.8293220920897153,1.3996721529006955,Out,1
2.0333,-2.8277642460834542,1.3976772410455665,ObstacleAvoidance,1
2.0667,-2.8218834998866202,1.3944636461809194,ObstacleAvoidance,1
2.1,-2.818902081430109,1.3929748710087457,ObstacleAvoidance,1
2.1333,-2.816754925481372,1.3911323052157818,ObstacleAvoidance,1
2.1667,-2.814972268971948,1.3890599874323466,ObstacleAvoidance,1
2.2,-2.8132849025912807,1.387105899131425,ObstacleAvoidance,1
2.2333,-2.811558848294043,1.3850851047122474,Out,1
2.2667,-2.809783320927196,1.3829735925293636,Out,1
2.3,-2.808187232429091,1.3810419374792624,Out,1
2.3333,-2.806593224617928,1.3790758839166997,Out,1
2.3667,-2.804904465751342,1.3769586612177656,Out,1
2.4,-2.803313316012625,1.3749578422146498,Out,1
2.4333,-2.801759417343039,1.3730244806470018,Out,1
2.4667,-2.800077078865493,1.3709672580455465,Out,1
2.5,-2.797984799887791,1.3684605731181354,Out,1
2.5333,-2.796343944950266,1.3665333762997687,Out,1
2.5667,-2.7946841756418888,1.3646224192438559,Out,1
2.6,-2.7911575345779793,1.3606796985659817,Out,1
2.6333,-2.7894599916225236,1.3588366588483587,Out,1
2.6667,-2.787624160952369,1.3568801097953775,Out,1
2.7,-2.7858221838256205,1.3549960585192449,Out,1
2.7333,-2.7840201438699337,1.3531474275954696,Out,1
2.7667,-2.7821830765582733,1.351297707452725,Out,1
2.8,-2.780203005082315,1.3493402870942437,Out,1
2.8333,-2.7781853427968786,1.347385254233402,ObstacleAvoidance,1
2.8667,-2.7762394203562195,1.345538215241597,ObstacleAvoidance,1
2.9,-2.7738481164178426,1.3433150380385892,ObstacleAvoidance,1
2.9333,-2.7720320411336132,1.3416629277786685,Out,1
2.9667,-2.770067035627915,1.3399113985138693,Out,1
3.0,-2.768027736797155,1.3381293461191874,Out,1
3.0333,-2.7660100872168547,1.336399667029922,Out,1
3.0667,-2.763976087212213,1.3346892585472436,Out,1
3.1,-2.7618088073772347,1.3329015119057686,Out,1
