time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,-0.0252,0.975,-0.6595,0.7517,691.0,183.5238,1.17
0.04,-0.0252,0.975,-0.6595,0.7517,691.0,183.5238,1.17
0.06,-0.0252,0.975,-0.6595,0.7517,694.0,183.5238,1.17
0.08,-0.0252,0.975,-0.6595,0.7517,694.0,183.5238,1.17
0.1,-0.0252,0.975,-0.6595,0.7517,690.0,183.5238,1.17
0.12,-0.0252,0.975,-0.6594,0.7517,690.0,177.5152,1.58
0.14,-0.0252,0.975,-0.6594,0.7517,690.0,177.5152,1.58
0.16,-0.0252,0.975,-0.6594,0.7518,694.0,177.5077,1.58
0.18,-0.0252,0.975,-0.6594,0.7518,689.0,177.5077,1.58
0.2,-0.0252,0.975,-0.6595,0.7517,689.0,177.5238,1.58
0.22,-0.0252,0.975,-0.6595,0.7517,694.0,177.5238,1.58
0.24,-0.0252,0.975,-0.6595,0.7517,693.0,177.5238,1.58
0.26,-0.0252,0.975,-0.6595,0.7517,693.0,177.5238,1.58
0.28,-0.0252,0.975,-0.6595,0.7517,688.0,177.5238,1.58
0.3,-0.0252,0.975,-0.6595,0.7517,694.0,177.5238,1.58
0.32,-0.0252,0.975,-0.6595,0.7517,694.0,177.5238,1.58
0.34,-0.0252,0.975,-0.6595,0.7517,694.0,177.5238,1.58
0.36,-0.0252,0.975,-0.6595,0.7517,694.0,177.5238,1.58
0.38,-0.0252,0.975,-0.6595,0.7517,690.0,177.5238,1.58
0.4,-0.0252,0.975,-0.6595,0.7517,686.0,177.5238,1.58
0.42,-0.0252,0.975,-0.6595,0.7517,686.0,177.5238,1.58
0.44,-0.0252,0.975,-0.6595,0.7517,695.0,177.5238,1.58
0.46,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.48,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.5,-0.0252,0.975,-0.6595,0.7517,693.0,177.5238,1.58
0.52,-0.0252,0.975,-0.6595,0.7517,693.0,177.5238,1.58
0.54,-0.0252,0.975,-0.6595,0.7517,694.0,177.5238,1.58
0.56,-0.0252,0.975,-0.6595,0.7517,694.0,177.5238,1.58
0.58,-0.0252,0.975,-0.6595,0.7517,696.0,177.5238,1.58
0.6,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.62,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.64,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.66,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.68,-0.0252,0.975,-0.6595,0.7517,695.0,177.5238,1.58
0.7,-0.0252,0.975,-0.6595,0.7517,695.0,177.5238,1.58
0.72,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.74,-0.0252,0.975,-0.6595,0.7517,692.0,177.5238,1.58
0.76,-0.0252,0.975,-0.6595,0.7517,691.0,177.5238,1.58
0.78,-0.0252,0.975,-0.6595,0.7517,690.0,177.5238,1.58
0.8,-0.0252,0.975,-0.6595,0.7517,690.0,177.5238,1.58
