time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,-0.0326,1.5795,0.0469,0.9989,689.0,171.6237,0.45
0.04,-0.0326,1.5795,0.0469,0.9989,689.0,171.6237,0.45
0.06,-0.0326,1.5795,0.0469,0.9989,689.0,171.6237,0.45
0.08,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.45
0.1,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.45
0.12,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.45
0.14,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.16,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.18,-0.0327,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.2,-0.0327,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.22,-0.0327,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.24,-0.0327,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.26,-0.0327,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.28,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.3,-0.0327,1.5795,0.0469,0.9989,694.0,171.6237,0.45
0.32,-0.0327,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.34,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.36,-0.0327,1.5795,0.0469,0.9989,692.0,171.6237,0.45
0.38,-0.0327,1.5795,0.0469,0.9989,692.0,171.6237,0.45
0.4,-0.0327,1.5795,0.0469,0.9989,691.0,171.6237,0.45
0.42,-0.0326,1.5795,0.0469,0.9989,699.0,171.6237,0.45
0.44,-0.0326,1.5795,0.0469,0.9989,699.0,171.6237,0.45
0.46,-0.0326,1.5795,0.0469,0.9989,687.0,171.6237,0.45
0.48,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.45
0.5,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.45
0.52,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.45
0.54,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.56,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.58,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.45
0.6,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.62,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.64,-0.0326,1.5795,0.0469,0.9989,697.0,171.6237,0.45
0.66,-0.0326,1.5795,0.0469,0.9989,701.0,171.6237,0.45
0.68,-0.0326,1.5795,0.0469,0.9989,701.0,171.6237,0.45
0.7,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.72,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.45
0.74,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.45
0.76,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.45
0.78,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.45
0.8,-0.0326,1.5795,0.0469,0.9989,687.0,171.6237,0.45
0.82,-0.0326,1.5795,0.0469,0.9989,692.0,171.6237,0.45
0.84,-0.0326,1.5795,0.0469,0.9989,692.0,171.6237,0.45
0.86,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.45
0.88,-0.0326,1.5795,0.0469,0.9989,692.0,171.6237,0.37
0.9,-0.0327,1.5795,0.0469,0.9989,692.0,171.6237,0.37
0.92,-0.0326,1.5795,0.0469,0.9989,701.0,171.6237,0.37
0.94,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
0.96,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
0.98,-0.0326,1.5795,0.0469,0.9989,700.0,171.6237,0.37
1.0,-0.0326,1.5795,0.0469,0.9989,700.0,171.6237,0.37
1.02,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
1.04,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.37
1.06,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.37
1.08,-0.0326,1.5795,0.0469,0.9989,690.0,171.6237,0.37
1.1,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.12,-0.0327,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.14,-0.0326,1.5795,0.0469,0.9989,699.0,171.6237,0.37
1.16,-0.0326,1.5795,0.0469,0.9989,699.0,171.6237,0.37
1.18,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
1.2,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.22,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.24,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.37
1.26,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.37
1.28,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.37
1.3,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.37
1.32,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.37
1.34,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.37
1.36,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.37
1.38,-0.0326,1.5795,0.0469,0.9989,691.0,171.6237,0.37
1.4,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
1.42,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.44,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.46,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.48,-0.0326,1.5795,0.0469,0.9989,694.0,171.6237,0.37
1.5,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
1.52,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.37
1.54,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.37
1.56,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
1.58,-0.0326,1.5795,0.0469,0.9989,692.0,171.6237,0.37
1.6,-0.0326,1.5795,0.0469,0.9989,692.0,171.6237,0.37
1.62,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.37
1.64,-0.0326,1.5795,0.0469,0.9989,695.0,171.6237,0.37
1.66,-0.0326,1.5795,0.0469,0.9989,693.0,171.6237,0.37
1.68,-0.0326,1.5795,0.0469,0.9989,689.0,171.6237,0.37
1.7,-0.0326,1.5795,0.0469,0.9989,689.0,171.6237,0.37
1.72,-0.0326,1.5795,0.0469,0.9989,690.0,171.6237,0.37
1.74,-0.0326,1.5795,0.0469,0.9989,697.0,171.6237,0.37
1.76,-0.0326,1.5795,0.0469,0.9989,697.0,171.6237,0.37
1.78,-0.0326,1.5795,0.0469,0.9989,696.0,171.6237,0.37
1.8,-0.0326,1.5795,0.0469,0.9989,699.0,171.6237,0.37
1.82,-0.0327,1.5795,0.0469,0.9989,699.0,171.6237,0.37
1.84,-0.0326,1.5795,0.0469,0.9989,690.0,188.6237,0.82
1.86,-0.0326,1.5795,0.0469,0.9989,690.0,188.6237,0.82
1.88,-0.0327,1.5795,0.0469,0.9989,693.0,188.6237,0.82
1.9,-0.0327,1.5795,0.0469,0.9989,693.0,188.6237,0.82
1.92,-0.0327,1.5795,0.0469,0.9989,693.0,188.6237,0.82
1.94,-0.0327,1.5795,0.0469,0.9989,698.0,188.6237,0.82
1.96,-0.0327,1.5795,0.0469,0.9989,692.0,188.6237,0.82
1.98,-0.0327,1.5795,0.0469,0.9989,692.0,188.6237,0.82
2.0,-0.0326,1.5795,0.0469,0.9989,692.0,188.6237,0.82
2.02,-0.0326,1.5795,0.0469,0.9989,689.0,188.6237,0.82
2.04,-0.0326,1.5795,0.0469,0.9989,689.0,188.6237,0.82
2.06,-0.0326,1.5795,0.0469,0.9989,691.0,188.6237,0.82
2.08,-0.0326,1.5795,0.0469,0.9989,691.0,188.6237,0.82
2.1,-0.0326,1.5795,0.0469,0.9989,695.0,188.6237,0.82
2.12,-0.0326,1.5795,0.0469,0.9989,694.0,188.6237,0.82
2.14,-0.0326,1.5795,0.0469,0.9989,694.0,188.6237,0.82
2.16,-0.0326,1.5795,0.0469,0.9989,690.0,188.6237,0.82
2.18,-0.0326,1.5795,0.0469,0.9989,694.0,188.6237,0.82
2.2,-0.0326,1.5795,0.0469,0.9989,694.0,188.6237,0.82
2.22,-0.0326,1.5795,0.0469,0.9989,690.0,188.6237,0.82
2.24,-0.0326,1.5795,0.0469,0.9989,695.0,188.6237,0.82
2.26,-0.0326,1.5795,0.0469,0.9989,695.0,188.6237,0.82
2.28,-0.0326,1.5795,0.0469,0.9989,695.0,188.6237,0.82
2.3,-0.0326,1.5795,0.0469,0.9989,695.0,188.6237,0.82
2.32,-0.0326,1.5795,0.0469,0.9989,690.0,188.6237,0.82
2.34,-0.0326,1.5795,0.0469,0.9989,693.0,188.6237,0.82
2.36,-0.0326,1.5795,0.0469,0.9989,693.0,188.6237,0.82
2.38,-0.0326,1.5795,0.0469,0.9989,693.0,188.6237,0.82
2.4,-0.0326,1.5795,0.0469,0.9989,693.0,188.6237,0.82
2.42,-0.0326,1.5795,0.0469,0.9989,694.0,188.6237,0.82
2.44,-0.0326,1.5795,0.0469,0.9989,694.0,188.6237,0.82
2.46,-0.0326,1.5795,0.0469,0.9989,693.0,188.6237,0.82
2.48,-0.0326,1.5795,0.0469,0.9989,690.0,188.6237,0.82
2.5,-0.0326,1.5795,0.0469,0.9989,690.0,188.6237,0.82
2.52,-0.0326,1.5795,0.0469,0.9989,689.0,188.6237,0.82
2.54,-0.0326,1.5795,0.0469,0.9989,689.0,188.6237,0.82
2.56,-0.0326,1.5795,0.0469,0.9989,689.0,188.6237,0.82
2.58,-0.0326,1.5795,0.0469,0.9989,699.0,188.6237,0.82
2.6,-0.0326,1.5795,0.0469,0.9989,699.0,188.6237,0.82
2.62,-0.0326,1.5795,0.0469,0.9989,697.0,188.6237,0.82
2.64,-0.0326,1.5795,0.0469,0.9989,695.0,188.6237,0.82
2.66,-0.0326,1.5795,0.0469,0.9989,695.0,188.6237,0.82
2.68,-0.0326,1.5795,0.0469,0.9989,691.0,188.6237,0.82
