time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,0.4704,1.6763,0.0759,0.9971,699.0,217.294,0.87
0.04,0.4704,1.6763,0.0759,0.9971,699.0,217.294,0.87
0.06,0.4704,1.6763,0.0759,0.9971,706.0,217.294,0.87
0.08,0.4704,1.6763,0.0759,0.9971,706.0,217.294,0.87
0.1,0.4704,1.6763,0.0759,0.9971,698.0,217.294,0.87
0.12,0.4704,1.6763,0.0759,0.9971,701.0,217.294,0.87
0.14,0.4704,1.6763,0.0759,0.9971,702.0,217.294,0.87
0.16,0.4704,1.6763,0.0759,0.9971,702.0,217.294,0.87
0.18,0.4704,1.6763,0.0759,0.9971,699.0,175.294,0.54
0.2,0.4704,1.6763,0.0759,0.9971,703.0,175.294,0.54
0.22,0.4704,1.6763,0.0759,0.9971,703.0,175.294,0.54
0.24,0.4704,1.6763,0.0759,0.9971,694.0,175.294,0.54
0.26,0.4704,1.6763,0.0759,0.9971,694.0,175.294,0.54
0.28,0.4704,1.6763,0.0759,0.9971,702.0,175.294,0.54
0.3,0.4704,1.6763,0.0759,0.9971,703.0,175.294,0.54
0.32,0.4704,1.6763,0.0759,0.9971,697.0,175.294,0.54
0.34,0.4704,1.6763,0.0759,0.9971,697.0,175.294,0.54
0.36,0.4704,1.6763,0.0759,0.9971,702.0,175.294,0.54
0.38,0.4704,1.6763,0.0759,0.9971,702.0,175.294,0.54
0.4,0.4704,1.6763,0.0759,0.9971,706.0,175.294,0.54
0.42,0.4704,1.6763,0.0759,0.9971,699.0,175.294,0.54
0.44,0.4704,1.6763,0.0759,0.9971,699.0,175.294,0.54
0.46,0.4704,1.6763,0.0759,0.9971,699.0,175.294,0.54
0.48,0.4704,1.6763,0.0759,0.9971,699.0,175.294,0.54
0.5,0.4704,1.6763,0.0759,0.9971,698.0,175.294,0.54
0.52,0.4704,1.6763,0.076,0.9971,701.0,175.2826,0.54
0.54,0.4704,1.6763,0.076,0.9971,701.0,175.2826,0.54
0.56,0.4704,1.6763,0.0759,0.9971,701.0,175.294,0.54
0.58,0.4704,1.6763,0.0759,0.9971,696.0,175.294,0.54
0.6,0.4704,1.6763,0.0759,0.9971,701.0,175.294,0.54
0.62,0.4704,1.6763,0.0759,0.9971,701.0,175.294,0.54
0.64,0.4704,1.6763,0.0759,0.9971,701.0,175.294,0.54
0.66,0.4704,1.6763,0.0759,0.9971,701.0,175.294,0.54
0.68,0.4704,1.6763,0.0759,0.9971,699.0,175.294,0.54
0.7,0.4704,1.6763,0.0759,0.9971,697.0,175.294,0.54
0.72,0.4704,1.6763,0.0759,0.9971,697.0,175.294,0.54
0.74,0.4704,1.6763,0.0759,0.9971,701.0,175.294,0.54
0.76,0.4704,1.6763,0.0759,0.9971,702.0,175.294,0.54
0.78,0.4704,1.6763,0.0759,0.9971,702.0,175.294,0.54
0.8,0.4704,1.6763,0.076,0.9971,701.0,175.2826,0.54
0.82,0.4704,1.6763,0.0759,0.9971,705.0,175.294,0.54
0.84,0.4704,1.6763,0.0759,0.9971,705.0,175.294,0.54
0.86,0.4704,1.6763,0.0759,0.9971,700.0,175.294,0.54
0.88,0.4704,1.6763,0.0759,0.9971,702.0,175.294,0.54
0.9,0.4704,1.6763,0.076,0.9971,702.0,175.2826,0.54
0.92,0.4704,1.6763,0.0759,0.9971,699.0,175.294,0.54
0.94,0.4704,1.6763,0.0759,0.9971,697.0,175.294,0.54
0.96,0.4704,1.6763,0.0759,0.9971,697.0,175.294,0.54
0.98,0.4704,1.6763,0.0759,0.9971,701.0,175.294,0.54
1.0,0.4704,1.6763,0.0759,0.9971,705.0,175.294,0.54
1.02,0.4704,1.6763,0.076,0.9971,695.0,175.2826,0.54
1.04,0.4704,1.6763,0.0759,0.9971,695.0,175.294,0.54
1.06,0.4704,1.6763,0.0759,0.9971,703.0,175.294,0.54
1.08,0.4704,1.6763,0.0759,0.9971,702.0,197.294,0.78
1.1,0.4704,1.6763,0.0759,0.9971,702.0,197.294,0.78
1.12,0.4704,1.6763,0.0759,0.9971,699.0,197.294,0.78
1.14,0.4704,1.6763,0.0759,0.9971,701.0,197.294,0.78
1.16,0.4704,1.6763,0.0759,0.9971,701.0,197.294,0.78
1.18,0.4704,1.6763,0.0759,0.9971,701.0,197.294,0.78
1.2,0.4704,1.6763,0.0759,0.9971,701.0,197.294,0.78
1.22,0.4704,1.6763,0.0759,0.9971,706.0,197.294,0.78
1.24,0.4704,1.6763,0.0759,0.9971,706.0,197.294,0.78
1.26,0.4704,1.6763,0.0759,0.9971,701.0,197.294,0.78
1.28,0.4704,1.6763,0.0759,0.9971,703.0,197.294,0.78
