time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,2.466,0.8175,0.0531,0.9986,715.0,173.9124,0.02
0.04,2.466,0.8175,0.0531,0.9986,715.0,173.9124,0.02
0.06,2.466,0.8175,0.0531,0.9986,715.0,173.9124,0.02
0.08,2.466,0.8175,0.0531,0.9986,714.0,173.9124,0.02
0.1,2.466,0.8175,0.0531,0.9986,714.0,173.9124,0.02
0.12,2.466,0.8175,0.0531,0.9986,709.0,173.9124,0.02
0.14,2.466,0.8175,0.0531,0.9986,712.0,173.9124,0.02
0.16,2.466,0.8175,0.0531,0.9986,712.0,173.9124,0.02
0.18,2.466,0.8175,0.0531,0.9986,713.0,173.9124,0.02
0.2,2.466,0.8175,0.0531,0.9986,713.0,173.9124,0.02
0.22,2.466,0.8175,0.0531,0.9986,721.0,276.9124,0.2
0.24,2.466,0.8175,0.0531,0.9986,722.0,276.9124,0.2
0.26,2.466,0.8175,0.0531,0.9986,722.0,276.9124,0.2
0.28,2.466,0.8175,0.0531,0.9986,716.0,276.9124,0.2
0.3,2.466,0.8175,0.0531,0.9986,713.0,276.9124,0.2
0.32,2.466,0.8175,0.0531,0.9986,713.0,276.9124,0.2
0.34,2.466,0.8175,0.0531,0.9986,717.0,276.9124,0.2
0.36,2.466,0.8175,0.0531,0.9986,717.0,276.9124,0.2
0.38,2.4659,0.8175,0.0531,0.9986,716.0,276.9124,0.2
0.4,2.4659,0.8175,0.0531,0.9986,724.0,276.9124,0.2
0.42,2.4659,0.8175,0.0531,0.9986,724.0,276.9124,0.2
0.44,2.466,0.8175,0.0531,0.9986,715.0,276.9124,0.2
0.46,2.466,0.8175,0.0531,0.9986,721.0,276.9124,0.2
0.48,2.466,0.8175,0.0531,0.9986,721.0,276.9124,0.2
0.5,2.466,0.8175,0.0531,0.9986,716.0,276.9124,0.2
0.52,2.4659,0.8175,0.0531,0.9986,721.0,276.9124,0.2
0.54,2.466,0.8175,0.0531,0.9986,721.0,276.9124,0.2
0.56,2.466,0.8175,0.0531,0.9986,713.0,276.9124,0.2
0.58,2.466,0.8175,0.0531,0.9986,713.0,276.9124,0.2
0.6,2.4659,0.8175,0.0531,0.9986,715.0,276.9124,0.2
0.62,2.4659,0.8175,0.0531,0.9986,714.0,276.9124,0.2
0.64,2.4659,0.8175,0.0531,0.9986,714.0,276.9124,0.2
0.66,2.466,0.8175,0.0531,0.9986,721.0,276.9124,0.2
0.68,2.466,0.8175,0.0531,0.9986,717.0,276.9124,0.2
0.7,2.466,0.8175,0.0531,0.9986,717.0,276.9124,0.2
0.72,2.466,0.8175,0.0531,0.9986,710.0,276.9124,0.2
0.74,2.466,0.8175,0.0531,0.9986,719.0,276.9124,0.2
0.76,2.466,0.8175,0.0531,0.9986,719.0,276.9124,0.2
0.78,2.466,0.8175,0.0531,0.9986,712.0,276.9124,0.2
0.8,2.466,0.8175,0.0531,0.9986,712.0,276.9124,0.2
0.82,2.466,0.8175,0.0531,0.9986,717.0,276.9124,0.2
0.84,2.466,0.8175,0.0531,0.9986,717.0,276.9124,0.2
0.86,2.466,0.8175,0.0531,0.9986,717.0,276.9124,0.2
0.88,2.4659,0.8175,0.0531,0.9986,718.0,276.9124,0.2
0.9,2.4659,0.8175,0.0531,0.9986,716.0,276.9124,0.2
0.92,2.466,0.8175,0.0531,0.9986,716.0,276.9124,0.2
0.94,2.466,0.8175,0.0531,0.9986,713.0,276.9124,0.2
0.96,2.466,0.8175,0.0531,0.9986,715.0,276.9124,0.2
0.98,2.466,0.8175,0.0531,0.9986,715.0,276.9124,0.2
1.0,2.466,0.8175,0.0531,0.9986,716.0,276.9124,0.2
1.02,2.466,0.8175,0.0531,0.9986,719.0,276.9124,0.2
1.04,2.4659,0.8175,0.0531,0.9986,719.0,276.9124,0.2
1.06,2.466,0.8175,0.053,0.9986,715.0,276.9238,0.2
1.08,2.466,0.8175,0.053,0.9986,718.0,276.9238,0.2
1.1,2.466,0.8175,0.0531,0.9986,718.0,276.9124,0.2
1.12,2.466,0.8175,0.0531,0.9986,716.0,276.9124,0.2
1.14,2.466,0.8175,0.0531,0.9986,718.0,274.9124,0.19
1.16,2.466,0.8175,0.0531,0.9986,718.0,274.9124,0.19
1.18,2.466,0.8175,0.0531,0.9986,718.0,274.9124,0.19
1.2,2.466,0.8175,0.0531,0.9986,713.0,274.9124,0.19
1.22,2.466,0.8175,0.0531,0.9986,712.0,274.9124,0.19
1.24,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.26,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.28,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.3,2.4659,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.32,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.34,2.466,0.8175,0.0531,0.9986,719.0,274.9124,0.19
1.36,2.466,0.8175,0.0531,0.9986,719.0,274.9124,0.19
1.38,2.466,0.8175,0.0531,0.9986,718.0,274.9124,0.19
1.4,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.42,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.44,2.466,0.8175,0.0531,0.9986,713.0,274.9124,0.19
1.46,2.4659,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.48,2.4659,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.5,2.466,0.8175,0.0531,0.9986,713.0,274.9124,0.19
1.52,2.466,0.8175,0.0531,0.9986,719.0,274.9124,0.19
1.54,2.466,0.8175,0.0531,0.9986,719.0,274.9124,0.19
1.56,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.58,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.6,2.466,0.8175,0.0531,0.9986,715.0,274.9124,0.19
1.62,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.64,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.66,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.68,2.466,0.8175,0.0531,0.9986,712.0,274.9124,0.19
1.7,2.466,0.8175,0.0531,0.9986,712.0,274.9124,0.19
1.72,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.74,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.76,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.78,2.466,0.8175,0.0531,0.9986,713.0,274.9124,0.19
1.8,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.82,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
1.84,2.466,0.8175,0.0531,0.9986,720.0,274.9124,0.19
1.86,2.466,0.8175,0.0531,0.9986,720.0,274.9124,0.19
1.88,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.9,2.466,0.8175,0.0531,0.9986,711.0,274.9124,0.19
1.92,2.466,0.8175,0.0531,0.9986,711.0,274.9124,0.19
1.94,2.4659,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.96,2.4659,0.8175,0.0531,0.9986,716.0,274.9124,0.19
1.98,2.466,0.8175,0.0531,0.9986,712.0,274.9124,0.19
2.0,2.466,0.8175,0.0531,0.9986,716.0,274.9124,0.19
2.02,2.466,0.8175,0.0531,0.9986,714.0,274.9124,0.19
2.04,2.4659,0.8175,0.0531,0.9986,714.0,274.9124,0.19
2.06,2.466,0.8175,0.0531,0.9986,717.0,274.9124,0.19
2.08,2.466,0.8175,0.0531,0.9986,717.0,274.9124,0.19
2.1,2.4659,0.8175,0.0531,0.9986,717.0,268.9124,0.15
2.12,2.4659,0.8175,0.0531,0.9986,711.0,268.9124,0.15
2.14,2.4659,0.8175,0.0531,0.9986,711.0,268.9124,0.15
2.16,2.4659,0.8175,0.0531,0.9986,712.0,268.9124,0.15
2.18,2.4659,0.8175,0.0531,0.9986,715.0,268.9124,0.15
2.2,2.466,0.8175,0.053,0.9986,715.0,268.9238,0.15
2.22,2.466,0.8175,0.0531,0.9986,718.0,268.9124,0.15
2.24,2.466,0.8175,0.0531,0.9986,713.0,268.9124,0.15
2.26,2.466,0.8175,0.0531,0.9986,713.0,268.9124,0.15
2.28,2.466,0.8175,0.0531,0.9986,714.0,268.9124,0.15
2.3,2.466,0.8175,0.0531,0.9986,714.0,268.9124,0.15
2.32,2.466,0.8175,0.0531,0.9986,712.0,268.9124,0.15
2.34,2.466,0.8175,0.0531,0.9986,717.0,268.9124,0.15
2.36,2.466,0.8175,0.0531,0.9986,717.0,268.9124,0.15
2.38,2.466,0.8175,0.0531,0.9986,713.0,268.9124,0.15
2.4,2.466,0.8175,0.0531,0.9986,712.0,268.9124,0.15
2.42,2.466,0.8175,0.0531,0.9986,712.0,268.9124,0.15
2.44,2.466,0.8175,0.0531,0.9986,716.0,268.9124,0.15
2.46,2.466,0.8175,0.0531,0.9986,715.0,268.9124,0.15
2.48,2.4659,0.8175,0.0531,0.9986,715.0,268.9124,0.15
2.5,2.466,0.8175,0.0531,0.9986,720.0,268.9124,0.15
2.52,2.466,0.8175,0.0531,0.9986,716.0,268.9124,0.15
2.54,2.466,0.8175,0.0531,0.9986,716.0,268.9124,0.15
2.56,2.466,0.8175,0.0531,0.9986,718.0,268.9124,0.15
2.58,2.466,0.8175,0.0531,0.9986,713.0,268.9124,0.15
2.6,2.4659,0.8175,0.0531,0.9986,713.0,268.9124,0.15
2.62,2.466,0.8175,0.0531,0.9986,716.0,268.9124,0.15
2.64,2.466,0.8175,0.0531,0.9986,714.0,268.9124,0.15
2.66,2.4659,0.8175,0.0531,0.9986,714.0,268.9124,0.15
2.68,2.466,0.8175,0.0531,0.9986,716.0,268.9124,0.15
2.7,2.466,0.8175,0.0531,0.9986,716.0,268.9124,0.15
2.72,2.466,0.8175,0.0531,0.9986,714.0,268.9124,0.15
2.74,2.466,0.8175,0.0531,0.9986,714.0,268.9124,0.15
2.76,2.466,0.8175,0.0531,0.9986,714.0,268.9124,0.15
2.78,2.466,0.8175,0.0531,0.9986,713.0,268.9124,0.15
2.8,2.4659,0.8175,0.0531,0.9986,713.0,268.9124,0.15
2.82,2.466,0.8175,0.053,0.9986,716.0,268.9238,0.15
2.84,2.466,0.8175,0.053,0.9986,715.0,268.9238,0.15
2.86,2.466,0.8175,0.0531,0.9986,715.0,268.9124,0.15
2.88,2.466,0.8175,0.0531,0.9986,718.0,268.9124,0.15
2.9,2.466,0.8175,0.0531,0.9986,717.0,268.9124,0.15
2.92,2.4659,0.8175,0.0531,0.9986,717.0,268.9124,0.15
2.94,2.466,0.8175,0.0531,0.9986,719.0,268.9124,0.15
2.96,2.466,0.8175,0.0531,0.9986,712.0,268.9124,0.15
2.98,2.466,0.8175,0.0531,0.9986,712.0,268.9124,0.15
3.0,2.466,0.8175,0.0531,0.9986,717.0,268.9124,0.15
3.02,2.466,0.8175,0.0531,0.9986,717.0,268.9124,0.15
3.04,2.466,0.8175,0.0531,0.9986,715.0,297.9124,0.09
3.06,2.466,0.8175,0.0531,0.9986,713.0,297.9124,0.09
3.08,2.466,0.8175,0.0531,0.9986,713.0,297.9124,0.09
3.1,2.466,0.8175,0.0531,0.9986,719.0,297.9124,0.09
3.12,2.466,0.8175,0.0531,0.9986,712.0,297.9124,0.09
3.14,2.466,0.8175,0.0531,0.9986,712.0,297.9124,0.09
3.16,2.466,0.8175,0.0531,0.9986,712.0,297.9124,0.09
3.18,2.466,0.8175,0.0531,0.9986,715.0,297.9124,0.09
3.2,2.466,0.8175,0.0531,0.9986,715.0,297.9124,0.09
3.22,2.466,0.8175,0.0531,0.9986,719.0,297.9124,0.09
3.24,2.4659,0.8175,0.0531,0.9986,717.0,297.9124,0.09
3.26,2.466,0.8175,0.0531,0.9986,717.0,297.9124,0.09
3.28,2.466,0.8175,0.0531,0.9986,717.0,297.9124,0.09
3.3,2.466,0.8175,0.0531,0.9986,717.0,297.9124,0.09
3.32,2.466,0.8175,0.0531,0.9986,710.0,297.9124,0.09
3.34,2.466,0.8175,0.0531,0.9986,715.0,297.9124,0.09
3.36,2.466,0.8175,0.0531,0.9986,715.0,297.9124,0.09
