time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,0.481,1.6713,0.7377,0.6751,703.0,183.9259,0.67
0.04,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.06,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.08,0.481,1.6713,0.7377,0.6751,707.0,183.9259,0.67
0.1,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.12,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.14,0.481,1.6713,0.7377,0.6751,705.0,183.9259,0.67
0.16,0.481,1.6713,0.7377,0.6751,707.0,183.9259,0.67
0.18,0.481,1.6713,0.7377,0.6751,707.0,183.9259,0.67
0.2,0.481,1.6713,0.7377,0.6751,699.0,183.9259,0.67
0.22,0.481,1.6713,0.7377,0.6751,699.0,183.9259,0.67
0.24,0.481,1.6713,0.7377,0.6751,699.0,183.9259,0.67
0.26,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.28,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.3,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.32,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.67
0.34,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.67
0.36,0.481,1.6713,0.7377,0.6751,708.0,183.9259,0.67
0.38,0.481,1.6713,0.7377,0.6751,708.0,183.9259,0.67
0.4,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.67
0.42,0.481,1.6713,0.7377,0.6751,694.0,183.9259,0.67
0.44,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.67
0.46,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.67
0.48,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.67
0.5,0.481,1.6713,0.7377,0.6751,697.0,183.9259,0.67
0.52,0.481,1.6713,0.7377,0.6751,697.0,183.9259,0.67
0.54,0.481,1.6713,0.7377,0.6751,699.0,183.9259,0.67
0.56,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.91
0.58,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.91
0.6,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.62,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.64,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.66,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.68,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.7,0.481,1.6713,0.7377,0.6751,711.0,183.9259,0.91
0.72,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.74,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.76,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.91
0.78,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.91
0.8,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.82,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.84,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.86,0.481,1.6713,0.7377,0.6751,703.0,183.9259,0.91
0.88,0.481,1.6713,0.7377,0.6751,703.0,183.9259,0.91
0.9,0.481,1.6713,0.7377,0.6751,697.0,183.9259,0.91
0.92,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.94,0.481,1.6713,0.7377,0.6751,701.0,183.9259,0.91
0.96,0.481,1.6713,0.7377,0.6751,700.0,183.9259,0.91
0.98,0.481,1.6713,0.7377,0.6751,705.0,183.9259,0.91
1.0,0.481,1.6713,0.7377,0.6751,705.0,183.9259,0.91
1.02,0.481,1.6713,0.7377,0.6751,703.0,183.9259,0.91
1.04,0.481,1.6713,0.7377,0.6751,703.0,183.9259,0.91
1.06,0.481,1.6713,0.7377,0.6751,705.0,183.9259,0.91
1.08,0.481,1.6713,0.7377,0.6751,703.0,183.9259,0.91
1.1,0.481,1.6713,0.7377,0.6751,703.0,183.9259,0.91
1.12,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.91
1.14,0.481,1.6713,0.7377,0.6751,700.0,183.9259,0.91
1.16,0.481,1.6713,0.7377,0.6751,700.0,183.9259,0.91
1.18,0.481,1.6713,0.7377,0.6751,708.0,183.9259,0.91
1.2,0.481,1.6713,0.7377,0.6751,700.0,183.9259,0.91
1.22,0.481,1.6713,0.7377,0.6751,700.0,183.9259,0.91
1.24,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.91
1.26,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.91
1.28,0.481,1.6713,0.7377,0.6751,704.0,183.9259,0.91
1.3,0.481,1.6713,0.7377,0.6751,702.0,183.9259,0.91
1.32,0.481,1.6713,0.7377,0.6751,697.0,183.9259,0.91
1.34,0.481,1.6713,0.7377,0.6751,697.0,183.9259,0.91
1.36,0.481,1.6713,0.7377,0.6751,705.0,183.9259,0.91
1.38,0.481,1.6713,0.7377,0.6751,707.0,183.9259,0.91
1.4,0.481,1.6713,0.7377,0.6751,707.0,183.9259,0.91
1.42,0.481,1.6713,0.7377,0.6751,699.0,183.9259,0.91
1.44,0.481,1.6713,0.7377,0.6751,700.0,183.9259,0.91
1.46,0.481,1.6713,0.7377,0.6751,700.0,183.9259,0.91
