time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,2.4707,0.8172,0.7256,0.6881,714.0,41.961,0.06
0.04,2.4707,0.8171,0.7256,0.6881,712.0,41.961,0.06
0.06,2.4707,0.8171,0.7256,0.6881,715.0,41.961,0.06
0.08,2.4707,0.8171,0.7256,0.6882,715.0,41.9694,0.06
0.1,2.4707,0.8172,0.7256,0.6882,714.0,41.9694,0.06
0.12,2.4707,0.8172,0.7256,0.6882,718.0,41.9694,0.06
0.14,2.4707,0.8172,0.7256,0.6881,718.0,41.961,0.06
0.16,2.4707,0.8172,0.7256,0.6881,716.0,41.961,0.06
0.18,2.4707,0.8172,0.7256,0.6881,716.0,41.961,0.06
0.2,2.4707,0.8171,0.7256,0.6881,715.0,86.961,0.03
0.22,2.4707,0.8171,0.7256,0.6881,716.0,86.961,0.03
0.24,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.03
0.26,2.4707,0.8171,0.7256,0.6881,715.0,86.961,0.03
0.28,2.4707,0.8171,0.7256,0.6881,716.0,86.961,0.03
0.3,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.03
0.32,2.4707,0.8172,0.7256,0.6881,722.0,86.961,0.03
0.34,2.4707,0.8172,0.7256,0.6881,722.0,86.961,0.03
0.36,2.4707,0.8171,0.7256,0.6881,719.0,86.961,0.03
0.38,2.4707,0.8171,0.7256,0.6881,715.0,86.961,0.03
0.4,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.03
0.42,2.4707,0.8171,0.7256,0.6881,718.0,86.961,0.03
0.44,2.4707,0.8171,0.7256,0.6881,710.0,86.961,0.03
0.46,2.4707,0.8172,0.7256,0.6881,710.0,86.961,0.03
0.48,2.4707,0.8172,0.7256,0.6882,722.0,86.9694,0.03
0.5,2.4707,0.8172,0.7256,0.6882,722.0,86.9694,0.03
0.52,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.03
0.54,2.4707,0.8172,0.7256,0.6881,721.0,86.961,0.03
0.56,2.4707,0.8172,0.7256,0.6881,721.0,86.961,0.03
0.58,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.03
0.6,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.03
0.62,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.03
0.64,2.4707,0.8172,0.7256,0.6881,714.0,86.961,0.03
0.66,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.03
0.68,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.03
0.7,2.4707,0.8171,0.7256,0.6881,720.0,86.961,0.03
0.72,2.4707,0.8171,0.7256,0.6881,720.0,86.961,0.03
0.74,2.4707,0.8172,0.7256,0.6882,712.0,86.9694,0.03
0.76,2.4707,0.8172,0.7256,0.6882,714.0,86.9694,0.03
0.78,2.4707,0.8172,0.7256,0.6881,714.0,86.961,0.03
0.8,2.4707,0.8171,0.7256,0.6881,718.0,86.961,0.03
0.82,2.4707,0.8171,0.7256,0.6881,715.0,86.961,0.03
0.84,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.03
0.86,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.03
0.88,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.03
0.9,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.03
0.92,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.03
0.94,2.4707,0.8171,0.7256,0.6881,717.0,86.961,0.03
0.96,2.4707,0.8171,0.7256,0.6881,719.0,86.961,0.03
0.98,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.03
1.0,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.03
1.02,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.03
1.04,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.03
1.06,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.03
1.08,2.4707,0.8172,0.7256,0.6881,712.0,86.961,0.03
1.1,2.4707,0.8172,0.7256,0.6881,712.0,86.961,0.03
1.12,2.4707,0.8172,0.7256,0.6881,711.0,86.961,0.03
1.14,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.04
1.16,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.04
1.18,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.04
1.2,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.04
1.22,2.4707,0.8172,0.7256,0.6881,712.0,86.961,0.04
1.24,2.4707,0.8172,0.7256,0.6881,712.0,86.961,0.04
1.26,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.04
1.28,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.04
1.3,2.4707,0.8172,0.7256,0.6881,714.0,86.961,0.04
1.32,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.04
1.34,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.04
1.36,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.04
1.38,2.4707,0.8172,0.7256,0.6881,721.0,86.961,0.04
1.4,2.4707,0.8171,0.7256,0.6881,721.0,86.961,0.04
1.42,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.04
1.44,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.04
1.46,2.4707,0.8171,0.7256,0.6881,711.0,86.961,0.04
1.48,2.4707,0.8171,0.7256,0.6881,713.0,86.961,0.04
1.5,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.04
1.52,2.4707,0.8172,0.7256,0.6881,718.0,86.961,0.04
1.54,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.04
1.56,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.04
1.58,2.4707,0.8172,0.7256,0.6881,722.0,86.961,0.04
1.6,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.04
1.62,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.04
1.64,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.04
1.66,2.4707,0.8172,0.7256,0.6881,720.0,86.961,0.04
1.68,2.4707,0.8172,0.7256,0.6881,720.0,86.961,0.04
1.7,2.4707,0.8172,0.7256,0.6881,713.0,86.961,0.04
1.72,2.4707,0.8172,0.7256,0.6881,728.0,86.961,0.04
1.74,2.4707,0.8171,0.7256,0.6881,728.0,86.961,0.04
1.76,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.04
1.78,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.04
1.8,2.4707,0.8172,0.7256,0.6881,714.0,86.961,0.04
1.82,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.04
1.84,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.04
1.86,2.4707,0.8172,0.7256,0.6881,715.0,86.961,0.04
1.88,2.4707,0.8171,0.7256,0.6881,714.0,86.961,0.04
1.9,2.4707,0.8171,0.7256,0.6881,714.0,86.961,0.04
1.92,2.4707,0.8172,0.7256,0.6881,716.0,86.961,0.04
1.94,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.04
1.96,2.4707,0.8172,0.7256,0.6881,717.0,86.961,0.04
1.98,2.4707,0.8171,0.7256,0.6881,713.0,86.961,0.04
2.0,2.4707,0.8171,0.7256,0.6881,714.0,86.961,0.04
2.02,2.4707,0.8172,0.7256,0.6881,714.0,86.961,0.04
2.04,2.4707,0.8172,0.7256,0.6881,719.0,86.961,0.04
2.06,2.4707,0.8172,0.7256,0.6881,709.0,86.961,0.04
2.08,2.4707,0.8172,0.7256,0.6881,709.0,86.961,0.04
2.1,2.4707,0.8172,0.7256,0.6881,711.0,86.961,0.04
2.12,2.4707,0.8172,0.7256,0.6881,721.0,86.961,0.04
2.14,2.4707,0.8172,0.7256,0.6881,721.0,86.961,0.04
2.16,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.18,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.2,2.4707,0.8172,0.7256,0.6881,716.0,261.961,0.17
2.22,2.4707,0.8172,0.7256,0.6881,715.0,261.961,0.17
2.24,2.4707,0.8172,0.7256,0.6881,715.0,261.961,0.17
2.26,2.4707,0.8172,0.7256,0.6881,721.0,261.961,0.17
2.28,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.3,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.32,2.4707,0.8172,0.7256,0.6881,722.0,261.961,0.17
2.34,2.4707,0.8172,0.7256,0.6881,722.0,261.961,0.17
2.36,2.4707,0.8172,0.7256,0.6881,715.0,261.961,0.17
2.38,2.4707,0.8172,0.7256,0.6881,721.0,261.961,0.17
2.4,2.4707,0.8172,0.7256,0.6881,721.0,261.961,0.17
2.42,2.4707,0.8172,0.7256,0.6881,718.0,261.961,0.17
2.44,2.4707,0.8172,0.7256,0.6881,719.0,261.961,0.17
2.46,2.4707,0.8172,0.7256,0.6881,719.0,261.961,0.17
2.48,2.4707,0.8172,0.7256,0.6881,713.0,261.961,0.17
2.5,2.4707,0.8172,0.7256,0.6881,718.0,261.961,0.17
2.52,2.4707,0.8172,0.7256,0.6881,718.0,261.961,0.17
2.54,2.4707,0.8171,0.7256,0.6881,719.0,261.961,0.17
2.56,2.4707,0.8171,0.7256,0.6881,713.0,261.961,0.17
2.58,2.4707,0.8172,0.7256,0.6881,713.0,261.961,0.17
2.6,2.4707,0.8172,0.7256,0.6881,714.0,261.961,0.17
2.62,2.4707,0.8172,0.7256,0.6881,711.0,261.961,0.17
2.64,2.4707,0.8172,0.7256,0.6881,711.0,261.961,0.17
2.66,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.68,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.7,2.4707,0.8172,0.7256,0.6881,716.0,261.961,0.17
2.72,2.4707,0.8172,0.7256,0.6881,713.0,261.961,0.17
2.74,2.4707,0.8172,0.7256,0.6881,713.0,261.961,0.17
2.76,2.4707,0.8171,0.7256,0.6881,715.0,261.961,0.17
2.78,2.4707,0.8171,0.7256,0.6881,719.0,261.961,0.17
2.8,2.4707,0.8172,0.7256,0.6881,719.0,261.961,0.17
2.82,2.4707,0.8172,0.7256,0.6881,712.0,261.961,0.17
2.84,2.4707,0.8172,0.7256,0.6881,712.0,261.961,0.17
2.86,2.4707,0.8172,0.7256,0.6881,714.0,261.961,0.17
2.88,2.4707,0.8172,0.7256,0.6881,718.0,261.961,0.17
2.9,2.4707,0.8171,0.7256,0.6881,718.0,261.961,0.17
2.92,2.4707,0.8172,0.7256,0.6881,721.0,261.961,0.17
2.94,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.96,2.4707,0.8172,0.7256,0.6881,717.0,261.961,0.17
2.98,2.4707,0.8172,0.7256,0.6881,720.0,261.961,0.17
3.0,2.4707,0.8172,0.7256,0.6881,716.0,261.961,0.17
3.02,2.4707,0.8171,0.7256,0.6881,716.0,261.961,0.17
3.04,2.4707,0.8172,0.7256,0.6881,714.0,261.961,0.17
3.06,2.4707,0.8172,0.7256,0.6881,708.0,261.961,0.17
3.08,2.4707,0.8172,0.7256,0.6881,708.0,261.961,0.17
3.1,2.4707,0.8172,0.7256,0.6881,716.0,261.961,0.17
3.12,2.4707,0.8172,0.7256,0.6881,716.0,261.961,0.17
3.14,2.4707,0.8172,0.7256,0.6881,719.0,252.961,0.18
3.16,2.4707,0.8172,0.7256,0.6881,715.0,252.961,0.18
3.18,2.4707,0.8172,0.7256,0.6881,715.0,252.961,0.18
3.2,2.4707,0.8172,0.7256,0.6881,719.0,252.961,0.18
3.22,2.4707,0.8172,0.7256,0.6881,719.0,252.961,0.18
3.24,2.4707,0.8172,0.7256,0.6881,719.0,252.961,0.18
3.26,2.4707,0.8172,0.7256,0.6881,720.0,252.961,0.18
3.28,2.4707,0.8172,0.7256,0.6881,720.0,252.961,0.18
3.3,2.4707,0.8172,0.7256,0.6881,712.0,252.961,0.18
3.32,2.4707,0.8172,0.7256,0.6881,712.0,252.961,0.18
3.34,2.4707,0.8172,0.7256,0.6881,724.0,252.961,0.18
3.36,2.4707,0.8171,0.7256,0.6881,713.0,252.961,0.18
3.38,2.4707,0.8171,0.7256,0.6881,716.0,252.961,0.18
3.4,2.4707,0.8171,0.7256,0.6881,716.0,252.961,0.18
3.42,2.4707,0.8172,0.7256,0.6881,716.0,252.961,0.18
3.44,2.4707,0.8172,0.7256,0.6881,716.0,252.961,0.18
3.46,2.4707,0.8172,0.7256,0.6881,717.0,252.961,0.18
3.48,2.4707,0.8172,0.7256,0.6881,718.0,252.961,0.18
3.5,2.4707,0.8172,0.7256,0.6881,718.0,252.961,0.18
3.52,2.4707,0.8172,0.7256,0.6881,713.0,252.961,0.18
3.54,2.4707,0.8172,0.7256,0.6881,715.0,252.961,0.18
3.56,2.4707,0.8172,0.7256,0.6881,715.0,252.961,0.18
3.58,2.4707,0.8172,0.7256,0.6881,716.0,252.961,0.18
3.6,2.4707,0.8172,0.7256,0.6881,721.0,252.961,0.18
3.62,2.4707,0.8171,0.7256,0.6882,721.0,252.9694,0.18
3.64,2.4707,0.8172,0.7256,0.6882,720.0,252.9694,0.18
