time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,1.0048,2.4431,0.742,0.6704,709.0,188.1959,0.19
0.04,1.0048,2.4431,0.742,0.6704,709.0,188.1959,0.19
0.06,1.0048,2.4431,0.742,0.6704,709.0,188.1959,0.19
0.08,1.0048,2.4431,0.742,0.6704,704.0,188.1959,0.19
0.1,1.0048,2.4431,0.742,0.6704,704.0,188.1959,0.19
0.12,1.0048,2.4431,0.742,0.6703,705.0,188.1874,0.19
0.14,1.0048,2.4431,0.742,0.6703,705.0,188.1874,0.19
0.16,1.0048,2.4431,0.742,0.6704,708.0,188.1959,0.19
0.18,1.0048,2.4431,0.742,0.6704,708.0,188.1959,0.19
0.2,1.0048,2.4431,0.742,0.6704,704.0,188.1959,0.19
0.22,1.0048,2.4431,0.742,0.6704,707.0,188.1959,0.19
0.24,1.0048,2.4431,0.742,0.6704,707.0,188.1959,0.19
0.26,1.0048,2.4431,0.742,0.6704,712.0,188.1959,0.19
0.28,1.0048,2.4431,0.742,0.6704,711.0,188.1959,0.19
0.3,1.0048,2.4431,0.742,0.6703,711.0,188.1874,0.19
0.32,1.0048,2.4431,0.742,0.6703,712.0,188.1874,0.19
0.34,1.0048,2.4431,0.742,0.6703,699.0,188.1874,0.19
0.36,1.0048,2.4431,0.742,0.6703,699.0,188.1874,0.19
0.38,1.0048,2.4431,0.742,0.6704,704.0,188.1959,0.19
0.4,1.0048,2.4431,0.742,0.6704,704.0,188.1959,0.19
0.42,1.0048,2.4431,0.742,0.6704,704.0,188.1959,0.19
0.44,1.0048,2.4431,0.742,0.6704,715.0,188.1959,0.19
0.46,1.0048,2.4431,0.742,0.6704,710.0,188.1959,0.19
0.48,1.0048,2.4431,0.742,0.6704,710.0,188.1959,0.19
0.5,1.0048,2.4431,0.742,0.6704,706.0,188.1959,0.19
0.52,1.0048,2.4431,0.742,0.6704,708.0,137.1959,0.08
0.54,1.0048,2.4431,0.742,0.6703,708.0,137.1874,0.08
0.56,1.0048,2.4431,0.742,0.6704,706.0,137.1959,0.08
0.58,1.0048,2.4431,0.742,0.6704,706.0,137.1959,0.08
0.6,1.0048,2.4431,0.742,0.6704,706.0,137.1959,0.08
0.62,1.0048,2.4431,0.742,0.6704,712.0,137.1959,0.08
0.64,1.0048,2.4431,0.742,0.6704,712.0,137.1959,0.08
0.66,1.0048,2.4431,0.742,0.6704,709.0,137.1959,0.08
0.68,1.0048,2.4431,0.742,0.6704,709.0,137.1959,0.08
0.7,1.0048,2.4431,0.742,0.6704,709.0,137.1959,0.08
