time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,1.7668,1.2631,0.063,0.998,712.0,207.7759,0.91
0.04,1.7668,1.2631,0.063,0.998,710.0,207.7759,0.91
0.06,1.7668,1.2631,0.063,0.998,710.0,207.7759,0.91
0.08,1.7668,1.2631,0.063,0.998,706.0,207.7759,0.91
0.1,1.7668,1.2631,0.063,0.998,714.0,207.7759,0.91
0.12,1.7668,1.2631,0.063,0.998,710.0,207.7759,0.91
0.14,1.7669,1.2631,0.063,0.998,710.0,207.7759,0.91
0.16,1.7669,1.2631,0.063,0.998,704.0,207.7759,0.91
0.18,1.7669,1.2631,0.063,0.998,704.0,207.7759,0.91
0.2,1.7668,1.2631,0.063,0.998,711.0,207.7759,0.91
0.22,1.7669,1.2631,0.063,0.998,707.0,207.7759,0.91
0.24,1.7669,1.2631,0.063,0.998,707.0,207.7759,0.91
0.26,1.7668,1.2631,0.063,0.998,704.0,207.7759,0.91
0.28,1.7668,1.2631,0.063,0.998,712.0,207.7759,0.91
0.3,1.7668,1.2631,0.063,0.998,712.0,207.7759,0.91
0.32,1.7669,1.2631,0.063,0.998,704.0,207.7759,0.91
0.34,1.7668,1.2631,0.063,0.998,709.0,207.7759,0.91
0.36,1.7668,1.2631,0.063,0.998,709.0,207.7759,0.91
0.38,1.7668,1.2631,0.063,0.998,711.0,207.7759,0.91
0.4,1.7668,1.2631,0.063,0.998,708.0,207.7759,0.91
0.42,1.7669,1.2631,0.063,0.998,708.0,207.7759,0.91
0.44,1.7668,1.2631,0.063,0.998,706.0,207.7759,0.91
0.46,1.7668,1.2631,0.063,0.998,706.0,207.7759,0.91
0.48,1.7669,1.2631,0.063,0.998,708.0,207.7759,0.91
0.5,1.7668,1.2631,0.063,0.998,709.0,207.7759,0.91
0.52,1.7668,1.2631,0.063,0.998,709.0,207.7759,0.91
0.54,1.7668,1.2631,0.063,0.998,705.0,207.7759,0.91
0.56,1.7668,1.2631,0.063,0.998,709.0,207.7759,0.91
0.58,1.7669,1.2631,0.063,0.998,709.0,207.7759,0.91
0.6,1.7668,1.2631,0.063,0.998,716.0,207.7759,0.91
0.62,1.7668,1.2631,0.063,0.998,709.0,207.7759,0.91
0.64,1.7669,1.2631,0.063,0.998,709.0,207.7759,0.91
0.66,1.7669,1.2631,0.063,0.998,709.0,207.7759,0.91
0.68,1.7669,1.2631,0.063,0.998,709.0,207.7759,0.91
0.7,1.7669,1.2631,0.063,0.998,711.0,207.7759,0.91
0.72,1.7669,1.2631,0.063,0.998,714.0,207.7759,0.91
0.74,1.7669,1.2631,0.063,0.998,714.0,207.7759,0.91
0.76,1.7668,1.2631,0.063,0.998,709.0,207.7759,0.91
0.78,1.7668,1.2631,0.063,0.998,713.0,207.7759,0.91
0.8,1.7669,1.2631,0.063,0.998,713.0,207.7759,0.91
0.82,1.7668,1.2631,0.063,0.998,707.0,207.7759,0.91
0.84,1.7668,1.2631,0.063,0.998,707.0,207.7759,0.91
0.86,1.7669,1.2631,0.063,0.998,707.0,207.7759,0.91
0.88,1.7669,1.2631,0.063,0.998,720.0,217.7759,0.47
0.9,1.7669,1.2631,0.063,0.998,708.0,217.7759,0.47
0.92,1.7669,1.2631,0.063,0.998,708.0,217.7759,0.47
0.94,1.7669,1.2631,0.063,0.998,708.0,217.7759,0.47
0.96,1.7669,1.2631,0.063,0.998,712.0,217.7759,0.47
0.98,1.7669,1.2631,0.063,0.998,712.0,217.7759,0.47
1.0,1.7669,1.2631,0.063,0.998,713.0,217.7759,0.47
1.02,1.7669,1.2631,0.063,0.998,713.0,217.7759,0.47
1.04,1.7668,1.2631,0.063,0.998,707.0,217.7759,0.47
1.06,1.7668,1.2631,0.063,0.998,710.0,217.7759,0.47
1.08,1.7668,1.2631,0.063,0.998,710.0,217.7759,0.47
1.1,1.7668,1.2631,0.063,0.998,715.0,217.7759,0.47
1.12,1.7668,1.2631,0.063,0.998,713.0,217.7759,0.47
1.14,1.7669,1.2631,0.063,0.998,713.0,217.7759,0.47
1.16,1.7669,1.2631,0.063,0.998,705.0,217.7759,0.47
1.18,1.7669,1.2631,0.063,0.998,710.0,217.7759,0.47
1.2,1.7668,1.2631,0.063,0.998,710.0,217.7759,0.47
1.22,1.7669,1.2631,0.063,0.998,709.0,217.7759,0.47
1.24,1.7669,1.2631,0.063,0.998,709.0,217.7759,0.47
1.26,1.7669,1.2631,0.063,0.998,711.0,217.7759,0.47
1.28,1.7669,1.2631,0.063,0.998,710.0,217.7759,0.47
1.3,1.7669,1.2631,0.063,0.998,710.0,217.7759,0.47
1.32,1.7668,1.2631,0.063,0.998,710.0,217.7759,0.47
1.34,1.7668,1.2631,0.063,0.998,709.0,217.7759,0.47
1.36,1.7669,1.2631,0.0631,0.998,709.0,217.7644,0.47
1.38,1.7669,1.2631,0.063,0.998,709.0,217.7759,0.47
1.4,1.7669,1.2631,0.063,0.998,714.0,217.7759,0.47
1.42,1.7669,1.2631,0.063,0.998,714.0,217.7759,0.47
1.44,1.7669,1.2631,0.063,0.998,707.0,217.7759,0.47
1.46,1.7669,1.2631,0.063,0.998,707.0,217.7759,0.47
1.48,1.7669,1.2631,0.063,0.998,707.0,217.7759,0.47
1.5,1.7669,1.2631,0.063,0.998,708.0,217.7759,0.47
1.52,1.7669,1.2631,0.063,0.998,708.0,217.7759,0.47
1.54,1.7668,1.2631,0.063,0.998,703.0,217.7759,0.47
1.56,1.7669,1.2631,0.063,0.998,708.0,217.7759,0.47
1.58,1.7669,1.2631,0.063,0.998,708.0,217.7759,0.47
1.6,1.7669,1.2631,0.063,0.998,707.0,217.7759,0.47
1.62,1.7669,1.2631,0.063,0.998,707.0,217.7759,0.47
1.64,1.7669,1.2631,0.063,0.998,707.0,217.7759,0.47
1.66,1.7669,1.2631,0.063,0.998,713.0,217.7759,0.47
