time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,0.618,1.092,-0.9998,0.0208,700.0,188.6164,0.82
0.04,0.618,1.092,-0.9998,0.0209,700.0,188.6049,0.82
0.06,0.618,1.092,-0.9998,0.0209,699.0,188.6049,0.82
0.08,0.618,1.092,-0.9998,0.0209,699.0,188.6049,0.82
0.1,0.618,1.092,-0.9998,0.0209,701.0,188.6049,0.82
0.12,0.618,1.092,-0.9998,0.0209,704.0,188.6049,0.82
0.14,0.618,1.092,-0.9998,0.0208,704.0,188.6164,0.82
0.16,0.618,1.092,-0.9998,0.0208,701.0,157.6164,1.03
0.18,0.618,1.092,-0.9998,0.0208,701.0,157.6164,1.03
0.2,0.618,1.092,-0.9998,0.0208,696.0,157.6164,1.03
0.22,0.618,1.092,-0.9998,0.0209,703.0,157.6049,1.03
0.24,0.618,1.092,-0.9998,0.0209,703.0,157.6049,1.03
0.26,0.618,1.092,-0.9998,0.0208,706.0,157.6164,1.03
0.28,0.618,1.092,-0.9998,0.0208,699.0,157.6164,1.03
0.3,0.618,1.092,-0.9998,0.0208,699.0,157.6164,1.03
0.32,0.618,1.092,-0.9998,0.0209,704.0,157.6049,1.03
0.34,0.618,1.092,-0.9998,0.0209,701.0,157.6049,1.03
0.36,0.618,1.092,-0.9998,0.0209,701.0,157.6049,1.03
0.38,0.618,1.092,-0.9998,0.0209,703.0,157.6049,1.03
0.4,0.618,1.092,-0.9998,0.0209,703.0,157.6049,1.03
0.42,0.618,1.092,-0.9998,0.0209,704.0,157.6049,1.03
0.44,0.618,1.092,-0.9998,0.0209,704.0,157.6049,1.03
0.46,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
0.48,0.618,1.092,-0.9998,0.0209,697.0,157.6049,1.03
0.5,0.618,1.092,-0.9998,0.0208,697.0,157.6164,1.03
0.52,0.618,1.092,-0.9998,0.0208,702.0,157.6164,1.03
0.54,0.618,1.092,-0.9998,0.0208,701.0,157.6164,1.03
0.56,0.618,1.092,-0.9998,0.0209,701.0,157.6049,1.03
0.58,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
0.6,0.618,1.092,-0.9998,0.0209,700.0,157.6049,1.03
0.62,0.618,1.092,-0.9998,0.0209,700.0,157.6049,1.03
0.64,0.618,1.092,-0.9998,0.0209,698.0,157.6049,1.03
0.66,0.618,1.092,-0.9998,0.0208,698.0,157.6164,1.03
0.68,0.618,1.092,-0.9998,0.0209,697.0,157.6049,1.03
0.7,0.618,1.092,-0.9998,0.0209,696.0,157.6049,1.03
0.72,0.618,1.092,-0.9998,0.0208,696.0,157.6164,1.03
0.74,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
0.76,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
0.78,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
0.8,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
0.82,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
0.84,0.618,1.092,-0.9998,0.0208,700.0,157.6164,1.03
0.86,0.618,1.092,-0.9998,0.0208,708.0,157.6164,1.03
0.88,0.618,1.092,-0.9998,0.0209,708.0,157.6049,1.03
0.9,0.618,1.092,-0.9998,0.0209,697.0,157.6049,1.03
0.92,0.618,1.092,-0.9998,0.0209,701.0,157.6049,1.03
0.94,0.618,1.092,-0.9998,0.0208,701.0,157.6164,1.03
0.96,0.618,1.092,-0.9998,0.0209,698.0,157.6049,1.03
0.98,0.618,1.092,-0.9998,0.0209,698.0,157.6049,1.03
1.0,0.618,1.092,-0.9998,0.0209,707.0,157.6049,1.03
1.02,0.618,1.092,-0.9998,0.0209,700.0,157.6049,1.03
1.04,0.618,1.092,-0.9998,0.0208,700.0,157.6164,1.03
1.06,0.618,1.092,-0.9998,0.0209,699.0,157.6049,1.03
1.08,0.618,1.092,-0.9998,0.0209,701.0,157.6049,1.03
1.1,0.618,1.092,-0.9998,0.0209,701.0,157.6049,1.03
1.12,0.618,1.092,-0.9998,0.0209,703.0,194.6049,0.86
1.14,0.618,1.092,-0.9998,0.0209,698.0,194.6049,0.86
1.16,0.618,1.092,-0.9998,0.0208,698.0,194.6164,0.86
1.18,0.618,1.092,-0.9998,0.0208,702.0,194.6164,0.86
1.2,0.618,1.092,-0.9998,0.0208,702.0,194.6164,0.86
1.22,0.618,1.092,-0.9998,0.0208,699.0,194.6164,0.86
1.24,0.618,1.092,-0.9998,0.0209,701.0,194.6049,0.86
1.26,0.618,1.092,-0.9998,0.0209,701.0,194.6049,0.86
1.28,0.618,1.092,-0.9998,0.0208,697.0,194.6164,0.86
1.3,0.618,1.092,-0.9998,0.0208,697.0,194.6164,0.86
1.32,0.618,1.092,-0.9998,0.0209,697.0,194.6049,0.86
1.34,0.618,1.092,-0.9998,0.0209,703.0,194.6049,0.86
1.36,0.618,1.092,-0.9998,0.0209,703.0,194.6049,0.86
1.38,0.618,1.092,-0.9998,0.0209,705.0,194.6049,0.86
1.4,0.618,1.092,-0.9998,0.0209,698.0,194.6049,0.86
1.42,0.618,1.092,-0.9998,0.0208,698.0,194.6164,0.86
1.44,0.618,1.092,-0.9998,0.0208,701.0,194.6164,0.86
1.46,0.618,1.092,-0.9998,0.0209,702.0,194.6049,0.86
1.48,0.618,1.092,-0.9998,0.0209,695.0,194.6049,0.86
1.5,0.618,1.092,-0.9998,0.0208,695.0,194.6164,0.86
1.52,0.618,1.092,-0.9998,0.0208,699.0,194.6164,0.86
1.54,0.618,1.092,-0.9998,0.0209,699.0,194.6049,0.86
1.56,0.618,1.092,-0.9998,0.0209,699.0,194.6049,0.86
1.58,0.618,1.092,-0.9998,0.0209,699.0,194.6049,0.86
1.6,0.618,1.092,-0.9998,0.0209,699.0,194.6049,0.86
1.62,0.618,1.092,-0.9998,0.0208,699.0,194.6164,0.86
1.64,0.618,1.092,-0.9998,0.0208,705.0,194.6164,0.86
1.66,0.618,1.092,-0.9998,0.0208,705.0,194.6164,0.86
1.68,0.618,1.092,-0.9998,0.0208,702.0,194.6164,0.86
1.7,0.618,1.092,-0.9998,0.0208,702.0,194.6164,0.86
1.72,0.618,1.092,-0.9998,0.0208,696.0,194.6164,0.86
1.74,0.618,1.092,-0.9998,0.0208,703.0,194.6164,0.86
1.76,0.618,1.092,-0.9998,0.0208,703.0,194.6164,0.86
1.78,0.618,1.092,-0.9998,0.0208,697.0,194.6164,0.86
1.8,0.618,1.092,-0.9998,0.0208,701.0,194.6164,0.86
1.82,0.618,1.092,-0.9998,0.0208,701.0,194.6164,0.86
1.84,0.618,1.092,-0.9998,0.0209,704.0,194.6049,0.86
1.86,0.618,1.092,-0.9998,0.0209,698.0,194.6049,0.86
1.88,0.618,1.092,-0.9998,0.0208,698.0,194.6164,0.86
1.9,0.618,1.092,-0.9998,0.0209,697.0,194.6049,0.86
1.92,0.618,1.092,-0.9998,0.0209,697.0,194.6049,0.86
1.94,0.618,1.092,-0.9998,0.0208,699.0,194.6164,0.86
1.96,0.618,1.092,-0.9998,0.0208,693.0,194.6164,0.86
1.98,0.618,1.092,-0.9998,0.0208,693.0,194.6164,0.86
2.0,0.618,1.092,-0.9998,0.0208,696.0,194.6164,0.86
2.02,0.618,1.092,-0.9998,0.0208,703.0,194.6164,0.86
2.04,0.618,1.092,-0.9998,0.0208,703.0,194.6164,0.86
2.06,0.618,1.092,-0.9998,0.0208,705.0,189.6164,1.19
2.08,0.618,1.092,-0.9998,0.0208,696.0,189.6164,1.19
2.1,0.618,1.092,-0.9998,0.0208,696.0,189.6164,1.19
2.12,0.618,1.092,-0.9998,0.0208,703.0,189.6164,1.19
2.14,0.618,1.092,-0.9998,0.0209,703.0,189.6049,1.19
2.16,0.618,1.092,-0.9998,0.0208,701.0,189.6164,1.19
2.18,0.618,1.092,-0.9998,0.0208,706.0,189.6164,1.19
2.2,0.618,1.092,-0.9998,0.0208,706.0,189.6164,1.19
2.22,0.618,1.092,-0.9998,0.0209,701.0,189.6049,1.19
2.24,0.618,1.092,-0.9998,0.0209,701.0,189.6049,1.19
2.26,0.618,1.092,-0.9998,0.0209,701.0,189.6049,1.19
2.28,0.618,1.092,-0.9998,0.0209,704.0,189.6049,1.19
2.3,0.618,1.092,-0.9998,0.0209,704.0,189.6049,1.19
2.32,0.618,1.092,-0.9998,0.0208,704.0,189.6164,1.19
2.34,0.618,1.092,-0.9998,0.0208,699.0,189.6164,1.19
2.36,0.618,1.092,-0.9998,0.0208,699.0,189.6164,1.19
2.38,0.618,1.092,-0.9998,0.0208,703.0,189.6164,1.19
2.4,0.618,1.092,-0.9998,0.0208,705.0,189.6164,1.19
2.42,0.618,1.092,-0.9998,0.0208,705.0,189.6164,1.19
2.44,0.618,1.092,-0.9998,0.0208,695.0,189.6164,1.19
2.46,0.618,1.092,-0.9998,0.0208,695.0,189.6164,1.19
2.48,0.618,1.092,-0.9998,0.0208,701.0,189.6164,1.19
2.5,0.618,1.092,-0.9998,0.0208,705.0,189.6164,1.19
2.52,0.618,1.092,-0.9998,0.0208,705.0,189.6164,1.19
2.54,0.618,1.092,-0.9998,0.0208,703.0,189.6164,1.19
2.56,0.618,1.092,-0.9998,0.0208,696.0,189.6164,1.19
2.58,0.618,1.092,-0.9998,0.0208,696.0,189.6164,1.19
