time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,0.7273,0.4717,-0.9987,0.0514,699.0,140.1075,0.35
0.04,0.7274,0.4717,-0.9987,0.0515,695.0,140.0961,0.35
0.06,0.7273,0.4717,-0.9987,0.0515,697.0,140.0961,0.35
0.08,0.7273,0.4717,-0.9987,0.0515,692.0,140.0961,0.35
0.1,0.7273,0.4717,-0.9987,0.0515,692.0,140.0961,0.35
0.12,0.7274,0.4717,-0.9987,0.0515,695.0,140.0961,0.35
0.14,0.7274,0.4717,-0.9987,0.0515,698.0,140.0961,0.35
0.16,0.7273,0.4717,-0.9987,0.0515,698.0,140.0961,0.35
0.18,0.7274,0.4717,-0.9987,0.0514,691.0,140.1075,0.35
0.2,0.7274,0.4717,-0.9987,0.0514,691.0,140.1075,0.35
0.22,0.7273,0.4717,-0.9987,0.0515,695.0,140.0961,0.35
0.24,0.7273,0.4717,-0.9987,0.0515,697.0,140.0961,0.35
0.26,0.7273,0.4717,-0.9987,0.0515,697.0,140.0961,0.35
0.28,0.7273,0.4717,-0.9987,0.0515,703.0,264.0961,0.18
0.3,0.7273,0.4717,-0.9987,0.0515,697.0,264.0961,0.18
0.32,0.7273,0.4717,-0.9987,0.0515,697.0,264.0961,0.18
0.34,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
0.36,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
0.38,0.7273,0.4717,-0.9987,0.0515,702.0,264.0961,0.18
0.4,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
0.42,0.7274,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
0.44,0.7273,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
0.46,0.7273,0.4717,-0.9987,0.0515,698.0,264.0961,0.18
0.48,0.7273,0.4717,-0.9987,0.0515,698.0,264.0961,0.18
0.5,0.7273,0.4717,-0.9987,0.0515,696.0,264.0961,0.18
0.52,0.7273,0.4717,-0.9987,0.0515,696.0,264.0961,0.18
0.54,0.7273,0.4717,-0.9987,0.0515,696.0,264.0961,0.18
0.56,0.7273,0.4717,-0.9987,0.0515,700.0,264.0961,0.18
0.58,0.7273,0.4717,-0.9987,0.0515,700.0,264.0961,0.18
0.6,0.7273,0.4717,-0.9987,0.0515,698.0,264.0961,0.18
0.62,0.7273,0.4717,-0.9987,0.0515,698.0,264.0961,0.18
0.64,0.7273,0.4717,-0.9987,0.0515,693.0,264.0961,0.18
0.66,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
0.68,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
0.7,0.7273,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
0.72,0.7273,0.4717,-0.9987,0.0515,703.0,264.0961,0.18
0.74,0.7274,0.4717,-0.9987,0.0514,703.0,264.1075,0.18
0.76,0.7274,0.4717,-0.9987,0.0515,699.0,264.0961,0.18
0.78,0.7274,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
0.8,0.7274,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
0.82,0.7273,0.4717,-0.9987,0.0515,693.0,264.0961,0.18
0.84,0.7273,0.4717,-0.9987,0.0515,693.0,264.0961,0.18
0.86,0.7273,0.4717,-0.9987,0.0515,701.0,264.0961,0.18
0.88,0.7273,0.4717,-0.9987,0.0515,698.0,264.0961,0.18
0.9,0.7273,0.4717,-0.9987,0.0514,698.0,264.1075,0.18
0.92,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
0.94,0.7273,0.4717,-0.9987,0.0515,696.0,264.0961,0.18
0.96,0.7273,0.4717,-0.9987,0.0515,696.0,264.0961,0.18
0.98,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
1.0,0.7273,0.4717,-0.9987,0.0515,695.0,264.0961,0.18
1.02,0.7273,0.4717,-0.9987,0.0515,698.0,264.0961,0.18
1.04,0.7273,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
1.06,0.7273,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
1.08,0.7273,0.4717,-0.9987,0.0515,692.0,264.0961,0.18
1.1,0.7273,0.4717,-0.9987,0.0515,697.0,264.0961,0.18
1.12,0.7274,0.4717,-0.9987,0.0515,697.0,264.0961,0.18
1.14,0.7273,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
1.16,0.7273,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
1.18,0.7273,0.4717,-0.9987,0.0515,694.0,264.0961,0.18
1.2,0.7273,0.4717,-0.9987,0.0515,692.0,264.0961,0.18
1.22,0.7273,0.4717,-0.9987,0.0515,692.0,264.0961,0.18
1.24,0.7273,0.4717,-0.9987,0.0515,703.0,259.0961,0.34
1.26,0.7273,0.4717,-0.9987,0.0515,694.0,259.0961,0.34
1.28,0.7273,0.4717,-0.9987,0.0515,694.0,259.0961,0.34
1.3,0.7273,0.4717,-0.9987,0.0515,692.0,259.0961,0.34
1.32,0.7273,0.4717,-0.9987,0.0515,694.0,259.0961,0.34
1.34,0.7273,0.4717,-0.9987,0.0515,694.0,259.0961,0.34
1.36,0.7273,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.38,0.7273,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.4,0.7273,0.4717,-0.9987,0.0515,700.0,259.0961,0.34
1.42,0.7273,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.44,0.7273,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.46,0.7274,0.4717,-0.9987,0.0515,696.0,259.0961,0.34
1.48,0.7274,0.4717,-0.9987,0.0515,698.0,259.0961,0.34
1.5,0.7273,0.4717,-0.9987,0.0515,698.0,259.0961,0.34
1.52,0.7274,0.4717,-0.9987,0.0515,694.0,259.0961,0.34
1.54,0.7274,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.56,0.7274,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.58,0.7273,0.4717,-0.9987,0.0515,693.0,259.0961,0.34
1.6,0.7273,0.4717,-0.9987,0.0515,693.0,259.0961,0.34
1.62,0.7273,0.4717,-0.9987,0.0515,700.0,259.0961,0.34
1.64,0.7273,0.4717,-0.9987,0.0515,693.0,259.0961,0.34
1.66,0.7273,0.4717,-0.9987,0.0515,693.0,259.0961,0.34
1.68,0.7273,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.7,0.7273,0.4717,-0.9987,0.0515,695.0,259.0961,0.34
1.72,0.7274,0.4717,-0.9987,0.0515,697.0,259.0961,0.34
1.74,0.7273,0.4717,-0.9987,0.0515,691.0,259.0961,0.34
1.76,0.7273,0.4717,-0.9987,0.0515,691.0,259.0961,0.34
1.78,0.7274,0.4717,-0.9987,0.0515,694.0,259.0961,0.34
1.8,0.7274,0.4717,-0.9987,0.0515,701.0,259.0961,0.34
1.82,0.7273,0.4717,-0.9987,0.0515,701.0,259.0961,0.34
1.84,0.7273,0.4717,-0.9987,0.0515,698.0,259.0961,0.34
1.86,0.7273,0.4717,-0.9987,0.0515,688.0,259.0961,0.34
1.88,0.7273,0.4717,-0.9987,0.0515,688.0,259.0961,0.34
1.9,0.7273,0.4717,-0.9987,0.0515,693.0,259.0961,0.34
1.92,0.7273,0.4717,-0.9987,0.0515,693.0,259.0961,0.34
1.94,0.7273,0.4717,-0.9987,0.0515,699.0,259.0961,0.34
1.96,0.7273,0.4717,-0.9987,0.0515,701.0,259.0961,0.34
1.98,0.7273,0.4717,-0.9987,0.0515,701.0,259.0961,0.34
2.0,0.7273,0.4717,-0.9987,0.0515,690.0,259.0961,0.34
2.02,0.7273,0.4717,-0.9987,0.0515,691.0,259.0961,0.34
2.04,0.7273,0.4717,-0.9987,0.0515,691.0,259.0961,0.34
2.06,0.7274,0.4717,-0.9987,0.0515,685.0,259.0961,0.34
2.08,0.7274,0.4717,-0.9987,0.0515,685.0,259.0961,0.34
2.1,0.7273,0.4717,-0.9987,0.0515,692.0,259.0961,0.34
2.12,0.7273,0.4717,-0.9987,0.0515,689.0,259.0961,0.34
2.14,0.7273,0.4717,-0.9987,0.0515,689.0,259.0961,0.34
2.16,0.7273,0.4717,-0.9987,0.0515,693.0,259.0961,0.34
2.18,0.7274,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.2,0.7274,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.22,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.24,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.26,0.7273,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
2.28,0.7273,0.4717,-0.9987,0.0515,698.0,256.0961,0.29
2.3,0.7273,0.4717,-0.9987,0.0515,698.0,256.0961,0.29
2.32,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.34,0.7273,0.4717,-0.9987,0.0515,690.0,256.0961,0.29
2.36,0.7273,0.4717,-0.9987,0.0515,690.0,256.0961,0.29
2.38,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.4,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.42,0.7273,0.4717,-0.9987,0.0515,700.0,256.0961,0.29
2.44,0.7273,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.46,0.7273,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.48,0.7274,0.4717,-0.9987,0.0515,691.0,256.0961,0.29
2.5,0.7274,0.4717,-0.9987,0.0515,694.0,256.0961,0.29
2.52,0.7273,0.4717,-0.9987,0.0515,694.0,256.0961,0.29
2.54,0.7273,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.56,0.7273,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.58,0.7273,0.4717,-0.9987,0.0515,690.0,256.0961,0.29
2.6,0.7273,0.4717,-0.9987,0.0515,690.0,256.0961,0.29
2.62,0.7273,0.4717,-0.9987,0.0515,690.0,256.0961,0.29
2.64,0.7273,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
2.66,0.7273,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
2.68,0.7273,0.4717,-0.9987,0.0515,700.0,256.0961,0.29
2.7,0.7273,0.4717,-0.9987,0.0515,694.0,256.0961,0.29
2.72,0.7273,0.4717,-0.9987,0.0515,694.0,256.0961,0.29
2.74,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.76,0.7273,0.4717,-0.9987,0.0515,692.0,256.0961,0.29
2.78,0.7274,0.4717,-0.9987,0.0515,692.0,256.0961,0.29
2.8,0.7273,0.4717,-0.9987,0.0515,692.0,256.0961,0.29
2.82,0.7273,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
2.84,0.7274,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
2.86,0.7273,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
2.88,0.7273,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.9,0.7274,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
2.92,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.94,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.96,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
2.98,0.7273,0.4717,-0.9987,0.0515,697.0,256.0961,0.29
3.0,0.7273,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
3.02,0.7274,0.4717,-0.9987,0.0515,695.0,256.0961,0.29
3.04,0.7273,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
3.06,0.7273,0.4717,-0.9987,0.0515,693.0,256.0961,0.29
