time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,1.3713,-0.0271,-0.668,0.7442,700.0,259.8228,0.22
0.04,1.3713,-0.0271,-0.668,0.7442,700.0,259.8228,0.22
0.06,1.3713,-0.0271,-0.668,0.7442,698.0,259.8228,0.22
0.08,1.3713,-0.0271,-0.668,0.7442,701.0,259.8228,0.22
0.1,1.3713,-0.0271,-0.668,0.7442,701.0,259.8228,0.22
0.12,1.3713,-0.0271,-0.668,0.7442,706.0,259.8228,0.22
0.14,1.3713,-0.0271,-0.668,0.7442,706.0,259.8228,0.22
0.16,1.3713,-0.0271,-0.668,0.7441,700.0,259.8305,0.22
0.18,1.3713,-0.0271,-0.668,0.7442,703.0,259.8228,0.22
0.2,1.3713,-0.0271,-0.668,0.7442,703.0,259.8228,0.22
0.22,1.3713,-0.0271,-0.668,0.7442,700.0,259.8228,0.22
0.24,1.3713,-0.0271,-0.668,0.7442,698.0,259.8228,0.22
0.26,1.3713,-0.0271,-0.668,0.7442,698.0,259.8228,0.22
0.28,1.3713,-0.0271,-0.668,0.7442,698.0,259.8228,0.22
0.3,1.3713,-0.0271,-0.668,0.7442,698.0,259.8228,0.22
0.32,1.3713,-0.0271,-0.668,0.7442,701.0,259.8228,0.22
0.34,1.3713,-0.0271,-0.668,0.7442,701.0,259.8228,0.22
0.36,1.3713,-0.0271,-0.668,0.7441,707.0,259.8305,0.22
0.38,1.3713,-0.0271,-0.668,0.7442,696.0,259.8228,0.22
0.4,1.3713,-0.0271,-0.668,0.7441,705.0,259.8305,0.22
0.42,1.3713,-0.0271,-0.668,0.7441,705.0,259.8305,0.22
0.44,1.3713,-0.0271,-0.668,0.7441,699.0,259.8305,0.22
0.46,1.3713,-0.0271,-0.668,0.7441,700.0,259.8305,0.22
0.48,1.3713,-0.0271,-0.668,0.7442,700.0,259.8228,0.22
0.5,1.3713,-0.0271,-0.668,0.7442,698.0,259.8228,0.22
0.52,1.3713,-0.0271,-0.668,0.7442,698.0,259.8228,0.22
0.54,1.3713,-0.0271,-0.668,0.7441,695.0,259.8305,0.22
0.56,1.3713,-0.0271,-0.668,0.7442,699.0,259.8228,0.22
0.58,1.3713,-0.0271,-0.668,0.7442,699.0,259.8228,0.22
0.6,1.3713,-0.0271,-0.668,0.7442,703.0,259.8228,0.22
0.62,1.3713,-0.0271,-0.668,0.7442,700.0,259.8228,0.22
0.64,1.3713,-0.0271,-0.668,0.7441,700.0,259.8305,0.22
0.66,1.3713,-0.0271,-0.668,0.7442,699.0,259.8228,0.22
0.68,1.3713,-0.0271,-0.668,0.7442,699.0,259.8228,0.22
0.7,1.3713,-0.0271,-0.668,0.7441,699.0,259.8305,0.22
0.72,1.3713,-0.0271,-0.668,0.7441,701.0,259.8305,0.22
0.74,1.3713,-0.0271,-0.668,0.7441,701.0,259.8305,0.22
0.76,1.3713,-0.0271,-0.668,0.7442,701.0,259.8228,0.22
0.78,1.3713,-0.0271,-0.668,0.7442,697.0,259.8228,0.22
0.8,1.3713,-0.0271,-0.668,0.7441,697.0,259.8305,0.22
0.82,1.3713,-0.0271,-0.668,0.7442,699.0,259.8228,0.22
0.84,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.23
0.86,1.3713,-0.0271,-0.668,0.7441,702.0,274.8305,0.23
0.88,1.3713,-0.0271,-0.668,0.7442,703.0,274.8228,0.23
0.9,1.3713,-0.0271,-0.668,0.7442,695.0,274.8228,0.23
0.92,1.3713,-0.0271,-0.668,0.7442,695.0,274.8228,0.23
0.94,1.3713,-0.0271,-0.668,0.7441,696.0,274.8305,0.23
0.96,1.3713,-0.0271,-0.668,0.7441,696.0,274.8305,0.23
0.98,1.3713,-0.0271,-0.668,0.7441,701.0,274.8305,0.23
1.0,1.3713,-0.0271,-0.668,0.7441,699.0,274.8305,0.23
1.02,1.3713,-0.0271,-0.668,0.7441,699.0,274.8305,0.23
1.04,1.3713,-0.0271,-0.668,0.7442,700.0,274.8228,0.23
1.06,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.23
1.08,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.23
1.1,1.3713,-0.0271,-0.668,0.7442,699.0,274.8228,0.23
1.12,1.3713,-0.0271,-0.668,0.7442,699.0,274.8228,0.23
1.14,1.3713,-0.0271,-0.668,0.7442,699.0,274.8228,0.23
1.16,1.3713,-0.0271,-0.668,0.7442,704.0,274.8228,0.23
1.18,1.3713,-0.0271,-0.668,0.7442,696.0,274.8228,0.23
1.2,1.3713,-0.0271,-0.668,0.7442,696.0,274.8228,0.23
1.22,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.23
1.24,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.23
1.26,1.3713,-0.0271,-0.668,0.7442,706.0,274.8228,0.23
1.28,1.3713,-0.0271,-0.668,0.7442,701.0,274.8228,0.23
1.3,1.3713,-0.0271,-0.668,0.7442,701.0,274.8228,0.23
1.32,1.3713,-0.0271,-0.668,0.7442,696.0,274.8228,0.23
1.34,1.3713,-0.0271,-0.668,0.7442,703.0,274.8228,0.23
1.36,1.3713,-0.0271,-0.668,0.7441,703.0,274.8305,0.23
1.38,1.3713,-0.0271,-0.668,0.7441,697.0,274.8305,0.23
1.4,1.3713,-0.0271,-0.668,0.7441,698.0,274.8305,0.23
1.42,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.23
1.44,1.3713,-0.0271,-0.668,0.7442,706.0,274.8228,0.23
1.46,1.3713,-0.0271,-0.668,0.7442,705.0,274.8228,0.23
1.48,1.3713,-0.0271,-0.668,0.7441,705.0,274.8305,0.23
1.5,1.3713,-0.0271,-0.668,0.7442,706.0,274.8228,0.23
1.52,1.3713,-0.0271,-0.668,0.7442,706.0,274.8228,0.23
1.54,1.3713,-0.0271,-0.668,0.7442,700.0,274.8228,0.23
1.56,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.23
1.58,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.23
1.6,1.3713,-0.0271,-0.668,0.7442,697.0,274.8228,0.23
1.62,1.3713,-0.0271,-0.668,0.7442,696.0,274.8228,0.23
1.64,1.3713,-0.0271,-0.668,0.7442,696.0,274.8228,0.23
1.66,1.3713,-0.0271,-0.668,0.7442,696.0,274.8228,0.23
1.68,1.3713,-0.0271,-0.668,0.7442,695.0,274.8228,0.23
1.7,1.3713,-0.0271,-0.668,0.7442,695.0,274.8228,0.23
1.72,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.23
1.74,1.3713,-0.0271,-0.668,0.7442,706.0,274.8228,0.23
1.76,1.3713,-0.0271,-0.668,0.7441,706.0,274.8305,0.23
1.78,1.3713,-0.0271,-0.668,0.7441,701.0,274.8305,0.26
1.8,1.3713,-0.0271,-0.668,0.7441,701.0,274.8305,0.26
1.82,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.26
1.84,1.3713,-0.0271,-0.668,0.7442,699.0,274.8228,0.26
1.86,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.26
1.88,1.3713,-0.0271,-0.668,0.7442,702.0,274.8228,0.26
1.9,1.3713,-0.0271,-0.668,0.7442,701.0,274.8228,0.26
1.92,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.26
1.94,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.26
1.96,1.3713,-0.0271,-0.668,0.7442,700.0,274.8228,0.26
1.98,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.26
2.0,1.3713,-0.0271,-0.668,0.7442,698.0,274.8228,0.26
2.02,1.3713,-0.0271,-0.668,0.7442,701.0,274.8228,0.26
2.04,1.3713,-0.0271,-0.668,0.7442,703.0,274.8228,0.26
2.06,1.3713,-0.0271,-0.668,0.7442,703.0,274.8228,0.26
2.08,1.3713,-0.0271,-0.668,0.7442,695.0,274.8228,0.26
2.1,1.3713,-0.0271,-0.668,0.7442,700.0,274.8228,0.26
2.12,1.3713,-0.0271,-0.668,0.7442,700.0,274.8228,0.26
2.14,1.3713,-0.0271,-0.668,0.7442,704.0,274.8228,0.26
2.16,1.3713,-0.0271,-0.668,0.7442,705.0,274.8228,0.26
