time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,0.1922,-0.18,0.7469,0.665,685.0,-83.6397,0.16
0.04,0.1922,-0.18,0.7469,0.665,685.0,-83.6397,0.16
0.06,0.1922,-0.18,0.7469,0.665,683.0,-83.6397,0.16
0.08,0.1922,-0.18,0.7469,0.665,683.0,-83.6397,0.16
0.1,0.1922,-0.18,0.7469,0.665,678.0,-83.6397,0.16
0.12,0.1922,-0.18,0.7468,0.665,690.0,-83.632,0.16
0.14,0.1922,-0.18,0.7468,0.665,690.0,-83.632,0.16
0.16,0.1922,-0.18,0.7469,0.665,690.0,-83.6397,0.16
0.18,0.1922,-0.18,0.7469,0.665,679.0,-83.6397,0.16
0.2,0.1922,-0.18,0.7469,0.665,679.0,-83.6397,0.16
0.22,0.1922,-0.18,0.7469,0.665,680.0,-83.6397,0.16
0.24,0.1922,-0.18,0.7469,0.665,681.0,-83.6397,0.16
0.26,0.1922,-0.18,0.7468,0.665,681.0,-83.632,0.16
0.28,0.1922,-0.18,0.7468,0.665,688.0,253.368,0.11
0.3,0.1922,-0.18,0.7468,0.665,688.0,253.368,0.11
0.32,0.1922,-0.18,0.7469,0.665,683.0,253.3603,0.11
0.34,0.1922,-0.18,0.7469,0.665,687.0,253.3603,0.11
0.36,0.1922,-0.18,0.7469,0.665,680.0,253.3603,0.11
0.38,0.1922,-0.18,0.7469,0.665,680.0,253.3603,0.11
0.4,0.1922,-0.18,0.7468,0.665,678.0,253.368,0.11
0.42,0.1922,-0.18,0.7468,0.665,678.0,253.368,0.11
0.44,0.1922,-0.18,0.7469,0.665,682.0,253.3603,0.11
0.46,0.1922,-0.18,0.7469,0.665,683.0,253.3603,0.11
0.48,0.1922,-0.18,0.7469,0.665,683.0,253.3603,0.11
0.5,0.1922,-0.18,0.7469,0.665,679.0,253.3603,0.11
0.52,0.1922,-0.18,0.7469,0.665,683.0,253.3603,0.11
0.54,0.1922,-0.18,0.7468,0.665,683.0,253.368,0.11
0.56,0.1922,-0.18,0.7468,0.665,682.0,253.368,0.11
0.58,0.1922,-0.18,0.7468,0.665,677.0,253.368,0.11
0.6,0.1922,-0.18,0.7469,0.665,677.0,253.3603,0.11
0.62,0.1922,-0.18,0.7469,0.665,690.0,253.3603,0.11
0.64,0.1922,-0.18,0.7469,0.665,679.0,253.3603,0.11
0.66,0.1922,-0.18,0.7469,0.665,679.0,253.3603,0.11
0.68,0.1922,-0.18,0.7468,0.665,681.0,253.368,0.11
0.7,0.1922,-0.18,0.7468,0.665,688.0,253.368,0.11
0.72,0.1922,-0.18,0.7469,0.665,688.0,253.3603,0.11
0.74,0.1922,-0.18,0.7469,0.665,691.0,253.3603,0.11
0.76,0.1922,-0.18,0.7469,0.665,687.0,253.3603,0.11
0.78,0.1922,-0.18,0.7468,0.665,687.0,253.368,0.11
0.8,0.1922,-0.18,0.7468,0.665,681.0,253.368,0.11
0.82,0.1922,-0.18,0.7468,0.665,681.0,253.368,0.11
0.84,0.1922,-0.18,0.7469,0.665,682.0,253.3603,0.11
0.86,0.1922,-0.18,0.7468,0.665,681.0,253.368,0.11
0.88,0.1922,-0.18,0.7468,0.665,681.0,253.368,0.11
0.9,0.1922,-0.18,0.7468,0.665,678.0,253.368,0.11
0.92,0.1922,-0.18,0.7468,0.665,687.0,253.368,0.11
0.94,0.1922,-0.18,0.7468,0.665,687.0,253.368,0.11
0.96,0.1922,-0.18,0.7468,0.665,684.0,253.368,0.11
0.98,0.1922,-0.18,0.7468,0.665,679.0,253.368,0.11
1.0,0.1922,-0.18,0.7468,0.665,679.0,253.368,0.11
1.02,0.1922,-0.18,0.7469,0.665,688.0,253.3603,0.11
1.04,0.1922,-0.18,0.7469,0.665,678.0,253.3603,0.11
1.06,0.1922,-0.18,0.7469,0.665,678.0,253.3603,0.11
1.08,0.1922,-0.18,0.7469,0.665,679.0,253.3603,0.11
1.1,0.1922,-0.18,0.7469,0.665,679.0,253.3603,0.11
1.12,0.1922,-0.18,0.7469,0.665,687.0,253.3603,0.11
1.14,0.1922,-0.18,0.7469,0.665,685.0,253.3603,0.11
1.16,0.1922,-0.18,0.7469,0.665,685.0,253.3603,0.11
1.18,0.1922,-0.18,0.7469,0.665,679.0,253.3603,0.11
1.2,0.1922,-0.18,0.7469,0.665,682.0,258.3603,0.1
1.22,0.1922,-0.18,0.7469,0.665,682.0,258.3603,0.1
1.24,0.1922,-0.18,0.7468,0.665,685.0,258.368,0.1
1.26,0.1922,-0.18,0.7468,0.665,687.0,258.368,0.1
1.28,0.1922,-0.18,0.7468,0.665,687.0,258.368,0.1
1.3,0.1922,-0.18,0.7468,0.665,685.0,258.368,0.1
1.32,0.1922,-0.18,0.7468,0.665,682.0,258.368,0.1
1.34,0.1922,-0.18,0.7468,0.665,682.0,258.368,0.1
1.36,0.1922,-0.18,0.7469,0.665,682.0,258.3603,0.1
1.38,0.1922,-0.18,0.7469,0.665,689.0,258.3603,0.1
1.4,0.1922,-0.18,0.7468,0.665,689.0,258.368,0.1
1.42,0.1922,-0.18,0.7469,0.665,684.0,258.3603,0.1
1.44,0.1922,-0.18,0.7469,0.665,684.0,258.3603,0.1
1.46,0.1922,-0.18,0.7469,0.665,681.0,258.3603,0.1
1.48,0.1922,-0.18,0.7468,0.665,680.0,258.368,0.1
1.5,0.1922,-0.18,0.7468,0.665,680.0,258.368,0.1
1.52,0.1922,-0.18,0.7469,0.665,680.0,258.3603,0.1
1.54,0.1922,-0.18,0.7469,0.665,687.0,258.3603,0.1
1.56,0.1922,-0.18,0.7469,0.665,683.0,258.3603,0.1
1.58,0.1922,-0.18,0.7469,0.665,683.0,258.3603,0.1
1.6,0.1922,-0.18,0.7469,0.665,677.0,258.3603,0.1
1.62,0.1922,-0.18,0.7468,0.665,677.0,258.368,0.1
1.64,0.1922,-0.18,0.7468,0.665,684.0,258.368,0.1
1.66,0.1922,-0.18,0.7468,0.665,685.0,258.368,0.1
1.68,0.1922,-0.18,0.7469,0.665,685.0,258.3603,0.1
1.7,0.1922,-0.18,0.7469,0.665,684.0,258.3603,0.1
1.72,0.1922,-0.18,0.7469,0.665,681.0,258.3603,0.1
1.74,0.1922,-0.18,0.7469,0.665,681.0,258.3603,0.1
1.76,0.1922,-0.18,0.7469,0.665,685.0,258.3603,0.1
1.78,0.1922,-0.18,0.7469,0.665,687.0,258.3603,0.1
1.8,0.1922,-0.18,0.7469,0.665,687.0,258.3603,0.1
1.82,0.1922,-0.18,0.7468,0.665,688.0,258.368,0.1
1.84,0.1922,-0.18,0.7468,0.665,688.0,258.368,0.1
1.86,0.1922,-0.18,0.7469,0.665,683.0,258.3603,0.1
1.88,0.1922,-0.18,0.7468,0.665,684.0,258.368,0.1
1.9,0.1922,-0.18,0.7468,0.665,684.0,258.368,0.1
1.92,0.1922,-0.18,0.7468,0.665,679.0,258.368,0.1
1.94,0.1922,-0.18,0.7468,0.665,684.0,258.368,0.1
1.96,0.1922,-0.18,0.7469,0.665,684.0,258.3603,0.1
1.98,0.1922,-0.18,0.7468,0.665,685.0,258.368,0.1
2.0,0.1922,-0.18,0.7468,0.665,684.0,258.368,0.1
2.02,0.1922,-0.18,0.7468,0.665,684.0,258.368,0.1
2.04,0.1922,-0.18,0.7468,0.665,684.0,258.368,0.1
2.06,0.1922,-0.18,0.7468,0.665,678.0,258.368,0.1
2.08,0.1922,-0.18,0.7468,0.665,678.0,258.368,0.1
2.1,0.1922,-0.18,0.7469,0.665,682.0,258.3603,0.1
2.12,0.1922,-0.18,0.7469,0.665,685.0,258.3603,0.1
2.14,0.1922,-0.18,0.7469,0.665,685.0,258.3603,0.1
2.16,0.1922,-0.18,0.7469,0.665,692.0,250.3603,0.13
2.18,0.1922,-0.18,0.7469,0.665,692.0,250.3603,0.13
2.2,0.1922,-0.18,0.7468,0.665,682.0,250.368,0.13
2.22,0.1922,-0.18,0.7468,0.665,686.0,250.368,0.13
2.24,0.1922,-0.18,0.7469,0.665,686.0,250.3603,0.13
2.26,0.1922,-0.18,0.7468,0.665,689.0,250.368,0.13
2.28,0.1922,-0.18,0.7468,0.665,687.0,250.368,0.13
2.3,0.1922,-0.18,0.7468,0.665,687.0,250.368,0.13
2.32,0.1922,-0.18,0.7468,0.665,685.0,250.368,0.13
2.34,0.1922,-0.18,0.7468,0.665,680.0,250.368,0.13
2.36,0.1922,-0.18,0.7468,0.665,680.0,250.368,0.13
2.38,0.1922,-0.18,0.7468,0.665,687.0,250.368,0.13
2.4,0.1922,-0.18,0.7468,0.665,684.0,250.368,0.13
2.42,0.1922,-0.18,0.7469,0.665,684.0,250.3603,0.13
2.44,0.1922,-0.18,0.7469,0.665,682.0,250.3603,0.13
2.46,0.1922,-0.18,0.7469,0.665,685.0,250.3603,0.13
2.48,0.1922,-0.18,0.7469,0.665,685.0,250.3603,0.13
2.5,0.1922,-0.18,0.7468,0.665,679.0,250.368,0.13
2.52,0.1922,-0.18,0.7468,0.665,679.0,250.368,0.13
2.54,0.1922,-0.18,0.7468,0.665,679.0,250.368,0.13
2.56,0.1922,-0.18,0.7468,0.665,680.0,250.368,0.13
2.58,0.1922,-0.18,0.7468,0.665,680.0,250.368,0.13
2.6,0.1922,-0.18,0.7469,0.665,684.0,250.3603,0.13
2.62,0.1922,-0.18,0.7469,0.665,682.0,250.3603,0.13
2.64,0.1922,-0.18,0.7469,0.665,682.0,250.3603,0.13
2.66,0.1922,-0.18,0.7469,0.665,683.0,250.3603,0.13
2.68,0.1922,-0.18,0.7469,0.665,681.0,250.3603,0.13
2.7,0.1922,-0.18,0.7469,0.665,681.0,250.3603,0.13
2.72,0.1922,-0.18,0.7469,0.665,683.0,250.3603,0.13
2.74,0.1922,-0.18,0.7469,0.665,681.0,250.3603,0.13
2.76,0.1923,-0.1801,0.7469,0.665,681.0,250.3603,0.13
2.78,0.1922,-0.18,0.7468,0.665,679.0,250.368,0.13
2.8,0.1922,-0.18,0.7468,0.665,680.0,250.368,0.13
2.82,0.1922,-0.18,0.7469,0.665,680.0,250.3603,0.13
2.84,0.1922,-0.18,0.7469,0.665,687.0,250.3603,0.13
