time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,1.3176,0.5734,-0.9997,0.0263,699.0,247.986,0.27
0.04,1.3176,0.5734,-0.9997,0.0263,699.0,247.986,0.27
0.06,1.3176,0.5734,-0.9997,0.0263,702.0,247.986,0.27
0.08,1.3176,0.5734,-0.9997,0.0263,702.0,247.986,0.27
0.1,1.3176,0.5734,-0.9997,0.0263,705.0,247.986,0.27
0.12,1.3176,0.5734,-0.9997,0.0263,698.0,247.986,0.27
0.14,1.3176,0.5734,-0.9997,0.0263,698.0,247.986,0.27
0.16,1.3176,0.5734,-0.9997,0.0263,698.0,247.986,0.27
0.18,1.3176,0.5734,-0.9997,0.0263,697.0,247.986,0.27
0.2,1.3176,0.5734,-0.9997,0.0263,697.0,247.986,0.27
0.22,1.3176,0.5734,-0.9997,0.0263,698.0,247.986,0.27
0.24,1.3176,0.5734,-0.9997,0.0263,698.0,247.986,0.27
0.26,1.3176,0.5734,-0.9997,0.0263,699.0,247.986,0.27
0.28,1.3176,0.5734,-0.9997,0.0263,704.0,247.986,0.27
0.3,1.3176,0.5734,-0.9997,0.0263,704.0,247.986,0.27
0.32,1.3176,0.5734,-0.9997,0.0263,707.0,247.986,0.27
0.34,1.3176,0.5734,-0.9997,0.0263,702.0,247.986,0.27
0.36,1.3176,0.5734,-0.9997,0.0263,702.0,247.986,0.27
0.38,1.3176,0.5734,-0.9997,0.0263,703.0,247.986,0.27
0.4,1.3176,0.5734,-0.9997,0.0263,701.0,247.986,0.27
0.42,1.3176,0.5734,-0.9997,0.0263,701.0,247.986,0.27
0.44,1.3176,0.5734,-0.9997,0.0263,704.0,262.986,0.34
0.46,1.3176,0.5734,-0.9997,0.0263,702.0,262.986,0.34
0.48,1.3176,0.5734,-0.9997,0.0263,702.0,262.986,0.34
0.5,1.3176,0.5734,-0.9997,0.0263,704.0,262.986,0.34
0.52,1.3176,0.5734,-0.9997,0.0263,704.0,262.986,0.34
0.54,1.3176,0.5734,-0.9997,0.0263,704.0,262.986,0.34
0.56,1.3176,0.5734,-0.9997,0.0263,702.0,262.986,0.34
0.58,1.3176,0.5734,-0.9997,0.0263,702.0,262.986,0.34
0.6,1.3176,0.5734,-0.9997,0.0263,698.0,262.986,0.34
0.62,1.3176,0.5734,-0.9997,0.0263,708.0,262.986,0.34
0.64,1.3176,0.5734,-0.9997,0.0263,708.0,262.986,0.34
0.66,1.3176,0.5734,-0.9997,0.0263,705.0,262.986,0.34
0.68,1.3176,0.5734,-0.9997,0.0263,705.0,262.986,0.34
0.7,1.3176,0.5734,-0.9997,0.0263,706.0,262.986,0.34
0.72,1.3176,0.5734,-0.9997,0.0263,704.0,262.986,0.34
0.74,1.3176,0.5734,-0.9997,0.0263,704.0,262.986,0.34
0.76,1.3176,0.5734,-0.9997,0.0263,708.0,262.986,0.34
0.78,1.3176,0.5734,-0.9997,0.0263,705.0,262.986,0.34
0.8,1.3176,0.5734,-0.9997,0.0263,705.0,262.986,0.34
0.82,1.3176,0.5734,-0.9997,0.0263,701.0,262.986,0.34
0.84,1.3176,0.5734,-0.9997,0.0263,701.0,262.986,0.34
0.86,1.3176,0.5734,-0.9997,0.0263,704.0,262.986,0.34
0.88,1.3176,0.5734,-0.9997,0.0263,702.0,262.986,0.34
0.9,1.3176,0.5734,-0.9997,0.0263,702.0,262.986,0.34
0.92,1.3176,0.5734,-0.9997,0.0263,708.0,262.986,0.34
0.94,1.3176,0.5734,-0.9997,0.0263,696.0,262.986,0.34
0.96,1.3176,0.5734,-0.9997,0.0263,696.0,262.986,0.34
0.98,1.3176,0.5734,-0.9997,0.0263,699.0,262.986,0.34
