time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,2.4276,1.377,0.0459,0.9989,723.0,190.7382,0.27
0.04,2.4276,1.377,0.0459,0.9989,723.0,190.7382,0.27
0.06,2.4276,1.377,0.0459,0.9989,722.0,190.7382,0.27
0.08,2.4276,1.377,0.0459,0.9989,722.0,190.7382,0.27
0.1,2.4276,1.377,0.0459,0.9989,716.0,190.7382,0.27
0.12,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.14,2.4276,1.377,0.0459,0.9989,723.0,190.7382,0.27
0.16,2.4276,1.377,0.0459,0.9989,723.0,190.7382,0.27
0.18,2.4276,1.377,0.0459,0.9989,718.0,190.7382,0.27
0.2,2.4276,1.377,0.0458,0.9989,718.0,190.7496,0.27
0.22,2.4276,1.377,0.0458,0.9989,724.0,190.7496,0.27
0.24,2.4276,1.377,0.0458,0.9989,723.0,190.7496,0.27
0.26,2.4276,1.377,0.0459,0.9989,723.0,190.7382,0.27
0.28,2.4276,1.377,0.0459,0.9989,722.0,190.7382,0.27
0.3,2.4276,1.377,0.0459,0.9989,716.0,190.7382,0.27
0.32,2.4276,1.377,0.0459,0.9989,716.0,190.7382,0.27
0.34,2.4276,1.377,0.0458,0.999,724.0,190.7501,0.27
0.36,2.4276,1.377,0.0458,0.999,718.0,190.7501,0.27
0.38,2.4276,1.377,0.0458,0.9989,718.0,190.7496,0.27
0.4,2.4276,1.377,0.0458,0.9989,721.0,190.7496,0.27
0.42,2.4276,1.377,0.0458,0.9989,718.0,190.7496,0.27
0.44,2.4276,1.377,0.0458,0.9989,718.0,190.7496,0.27
0.46,2.4276,1.377,0.0459,0.9989,719.0,190.7382,0.27
0.48,2.4276,1.377,0.0459,0.9989,719.0,190.7382,0.27
0.5,2.4276,1.377,0.0459,0.9989,716.0,190.7382,0.27
0.52,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.54,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.56,2.4276,1.377,0.0459,0.9989,719.0,190.7382,0.27
0.58,2.4276,1.377,0.0459,0.9989,719.0,190.7382,0.27
0.6,2.4276,1.377,0.0458,0.9989,723.0,190.7496,0.27
0.62,2.4276,1.377,0.0459,0.9989,716.0,190.7382,0.27
0.64,2.4276,1.377,0.0459,0.9989,716.0,190.7382,0.27
0.66,2.4276,1.377,0.0458,0.9989,716.0,190.7496,0.27
0.68,2.4276,1.377,0.0458,0.9989,724.0,190.7496,0.27
0.7,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.72,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.74,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.76,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.78,2.4276,1.377,0.0459,0.9989,720.0,190.7382,0.27
0.8,2.4276,1.377,0.0458,0.9989,722.0,190.7496,0.27
0.82,2.4276,1.377,0.0458,0.9989,722.0,190.7496,0.27
0.84,2.4276,1.377,0.0459,0.9989,726.0,190.7382,0.27
0.86,2.4276,1.377,0.0458,0.9989,719.0,190.7496,0.27
0.88,2.4276,1.377,0.0458,0.9989,719.0,190.7496,0.27
0.9,2.4276,1.377,0.0458,0.9989,730.0,206.7496,0.47
0.92,2.4276,1.377,0.0459,0.9989,720.0,206.7382,0.47
0.94,2.4276,1.377,0.0459,0.9989,720.0,206.7382,0.47
0.96,2.4276,1.377,0.0459,0.9989,718.0,206.7382,0.47
0.98,2.4276,1.377,0.0458,0.9989,727.0,206.7496,0.47
1.0,2.4276,1.377,0.0458,0.9989,727.0,206.7496,0.47
1.02,2.4276,1.377,0.0459,0.9989,728.0,206.7382,0.47
1.04,2.4276,1.377,0.0458,0.9989,720.0,206.7496,0.47
1.06,2.4276,1.377,0.0458,0.9989,720.0,206.7496,0.47
1.08,2.4276,1.377,0.0459,0.9989,726.0,206.7382,0.47
1.1,2.4276,1.377,0.0459,0.9989,724.0,206.7382,0.47
1.12,2.4276,1.377,0.0459,0.9989,724.0,206.7382,0.47
1.14,2.4276,1.377,0.0458,0.9989,725.0,206.7496,0.47
1.16,2.4276,1.377,0.0459,0.9989,722.0,206.7382,0.47
1.18,2.4276,1.377,0.0459,0.9989,736.0,206.7382,0.47
1.2,2.4276,1.377,0.0459,0.9989,736.0,206.7382,0.47
1.22,2.4276,1.377,0.0459,0.9989,727.0,206.7382,0.47
1.24,2.4276,1.377,0.0459,0.9989,726.0,206.7382,0.47
1.26,2.4276,1.377,0.0459,0.9989,726.0,206.7382,0.47
1.28,2.4276,1.377,0.0459,0.9989,724.0,206.7382,0.47
1.3,2.4276,1.377,0.0459,0.9989,724.0,206.7382,0.47
1.32,2.4276,1.377,0.0459,0.9989,732.0,206.7382,0.47
1.34,2.4276,1.377,0.0459,0.9989,723.0,206.7382,0.47
1.36,2.4276,1.377,0.0459,0.9989,723.0,206.7382,0.47
1.38,2.4276,1.377,0.0458,0.9989,724.0,206.7496,0.47
1.4,2.4276,1.377,0.0459,0.9989,722.0,206.7382,0.47
1.42,2.4276,1.377,0.0459,0.9989,727.0,206.7382,0.47
1.44,2.4276,1.377,0.0459,0.9989,727.0,206.7382,0.47
1.46,2.4276,1.377,0.0459,0.9989,723.0,206.7382,0.47
1.48,2.4276,1.377,0.0459,0.9989,720.0,206.7382,0.47
1.5,2.4276,1.377,0.0459,0.9989,720.0,206.7382,0.47
1.52,2.4276,1.377,0.0459,0.9989,720.0,206.7382,0.47
1.54,2.4276,1.377,0.0459,0.9989,733.0,206.7382,0.47
1.56,2.4276,1.377,0.0459,0.9989,733.0,206.7382,0.47
