time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,1.9541,0.0999,0.7296,0.6839,702.0,235.2964,0.17
0.04,1.9541,0.0999,0.7296,0.6839,705.0,235.2964,0.17
0.06,1.9541,0.0999,0.7296,0.6839,703.0,235.2964,0.17
0.08,1.9541,0.0999,0.7296,0.6839,703.0,235.2964,0.17
0.1,1.9541,0.0999,0.7296,0.6839,706.0,235.2964,0.17
0.12,1.9541,0.0999,0.7296,0.6839,706.0,235.2964,0.17
0.14,1.9541,0.0999,0.7296,0.6839,706.0,235.2964,0.17
0.16,1.9541,0.0999,0.7295,0.6839,706.0,235.3043,0.17
0.18,1.9541,0.0999,0.7295,0.6839,705.0,235.3043,0.17
0.2,1.9541,0.0999,0.7296,0.6839,705.0,235.2964,0.17
0.22,1.9541,0.0999,0.7296,0.6839,710.0,235.2964,0.17
0.24,1.9541,0.0999,0.7296,0.6839,702.0,252.2964,0.09
0.26,1.9541,0.0999,0.7296,0.6839,702.0,252.2964,0.09
0.28,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.3,1.9541,0.0999,0.7296,0.6839,701.0,252.2964,0.09
0.32,1.9541,0.0999,0.7296,0.6839,701.0,252.2964,0.09
0.34,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.36,1.9541,0.0999,0.7296,0.6839,709.0,252.2964,0.09
0.38,1.9541,0.0999,0.7296,0.6839,709.0,252.2964,0.09
0.4,1.9541,0.0999,0.7296,0.6839,707.0,252.2964,0.09
0.42,1.9541,0.0999,0.7296,0.6839,707.0,252.2964,0.09
0.44,1.9541,0.0999,0.7296,0.6839,705.0,252.2964,0.09
0.46,1.9541,0.0999,0.7296,0.6839,702.0,252.2964,0.09
0.48,1.9541,0.0999,0.7296,0.6839,706.0,252.2964,0.09
0.5,1.9541,0.0999,0.7296,0.6839,706.0,252.2964,0.09
0.52,1.9541,0.0999,0.7296,0.6839,701.0,252.2964,0.09
0.54,1.9541,0.0999,0.7296,0.6839,701.0,252.2964,0.09
0.56,1.9541,0.0999,0.7295,0.6839,702.0,252.3043,0.09
0.58,1.9541,0.0999,0.7296,0.6839,706.0,252.2964,0.09
0.6,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.62,1.9541,0.0999,0.7295,0.6839,708.0,252.3043,0.09
0.64,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.66,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.68,1.9541,0.0999,0.7296,0.6839,704.0,252.2964,0.09
0.7,1.9541,0.0999,0.7296,0.6839,701.0,252.2964,0.09
0.72,1.9541,0.0999,0.7296,0.6839,701.0,252.2964,0.09
0.74,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.76,1.9541,0.0999,0.7296,0.6839,705.0,252.2964,0.09
0.78,1.9541,0.0999,0.7296,0.6839,705.0,252.2964,0.09
0.8,1.9541,0.0999,0.7296,0.6839,705.0,252.2964,0.09
0.82,1.9541,0.0999,0.7296,0.6839,702.0,252.2964,0.09
0.84,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.86,1.9541,0.0999,0.7296,0.6839,708.0,252.2964,0.09
0.88,1.9541,0.0999,0.7296,0.6839,705.0,252.2964,0.09
0.9,1.9541,0.0999,0.7296,0.6839,703.0,252.2964,0.09
0.92,1.9541,0.0999,0.7296,0.6839,700.0,252.2964,0.09
0.94,1.9541,0.0999,0.7296,0.6839,700.0,252.2964,0.09
0.96,1.9541,0.0999,0.7296,0.6839,700.0,252.2964,0.09
0.98,1.9541,0.0999,0.7296,0.6839,700.0,252.2964,0.09
1.0,1.9541,0.0999,0.7296,0.6839,702.0,252.2964,0.09
1.02,1.9541,0.0999,0.7296,0.6839,700.0,252.2964,0.09
1.04,1.9541,0.0999,0.7296,0.6839,700.0,252.2964,0.09
1.06,1.9541,0.0999,0.7296,0.6839,705.0,252.2964,0.09
