time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,-0.0129,2.1601,-0.9997,0.0242,691.0,137.2266,0.38
0.04,-0.0129,2.1601,-0.9997,0.0242,691.0,137.2266,0.38
0.06,-0.0129,2.1601,-0.9997,0.0242,695.0,137.2266,0.38
0.08,-0.0129,2.1601,-0.9997,0.0242,695.0,137.2266,0.38
0.1,-0.013,2.1601,-0.9997,0.0242,691.0,137.2266,0.38
0.12,-0.013,2.1601,-0.9997,0.0242,692.0,137.2266,0.38
0.14,-0.0129,2.1601,-0.9997,0.0242,692.0,137.2266,0.38
0.16,-0.0129,2.1601,-0.9997,0.0242,693.0,137.2266,0.38
0.18,-0.0129,2.1601,-0.9997,0.0242,692.0,137.2266,0.38
0.2,-0.013,2.1601,-0.9997,0.0242,692.0,137.2266,0.38
0.22,-0.013,2.1601,-0.9997,0.0242,694.0,137.2266,0.38
0.24,-0.0129,2.1601,-0.9997,0.0242,694.0,137.2266,0.38
0.26,-0.013,2.1601,-0.9997,0.0242,695.0,137.2266,0.38
0.28,-0.013,2.1601,-0.9997,0.0242,691.0,137.2266,0.38
0.3,-0.013,2.1601,-0.9997,0.0242,691.0,137.2266,0.38
0.32,-0.013,2.1601,-0.9997,0.0242,696.0,137.2266,0.38
0.34,-0.013,2.1601,-0.9997,0.0242,696.0,137.2266,0.38
0.36,-0.0129,2.1601,-0.9997,0.0242,692.0,137.2266,0.38
0.38,-0.0129,2.1601,-0.9997,0.0242,690.0,137.2266,0.38
0.4,-0.013,2.1601,-0.9997,0.0242,690.0,137.2266,0.38
0.42,-0.0129,2.1601,-0.9997,0.0242,698.0,137.2266,0.38
0.44,-0.0129,2.1601,-0.9997,0.0242,689.0,193.2266,0.36
0.46,-0.0129,2.1601,-0.9997,0.0242,689.0,193.2266,0.36
0.48,-0.0129,2.1601,-0.9997,0.0242,694.0,193.2266,0.36
0.5,-0.0129,2.1601,-0.9997,0.0242,696.0,193.2266,0.36
0.52,-0.0129,2.1601,-0.9997,0.0242,696.0,193.2266,0.36
0.54,-0.013,2.1601,-0.9997,0.0242,691.0,193.2266,0.36
0.56,-0.013,2.1601,-0.9997,0.0242,690.0,193.2266,0.36
0.58,-0.013,2.1601,-0.9997,0.0242,690.0,193.2266,0.36
0.6,-0.013,2.1601,-0.9997,0.0242,699.0,193.2266,0.36
