time,x,y,z,w,plume,glbWindBlowDir,windSpd
0.02,0.7332,0.4741,0.767,0.6416,695.0,-80.1746,0.15
0.04,0.7332,0.4741,0.767,0.6416,694.0,-80.1746,0.15
0.06,0.7332,0.4741,0.767,0.6416,694.0,-80.1746,0.15
0.08,0.7332,0.4741,0.767,0.6416,695.0,-80.1746,0.15
0.1,0.7332,0.4741,0.767,0.6416,700.0,-80.1746,0.15
0.12,0.7332,0.4741,0.767,0.6416,690.0,-80.1746,0.15
0.14,0.7332,0.4741,0.767,0.6416,690.0,-80.1746,0.15
0.16,0.7332,0.4741,0.767,0.6416,693.0,-80.1746,0.15
0.18,0.7332,0.4741,0.767,0.6416,693.0,-80.1746,0.15
0.2,0.7332,0.4741,0.767,0.6416,695.0,-80.1746,0.15
0.22,0.7332,0.4741,0.767,0.6416,691.0,-80.1746,0.15
0.24,0.7332,0.4741,0.767,0.6416,693.0,-80.1746,0.15
0.26,0.7332,0.4741,0.767,0.6416,693.0,-80.1746,0.15
0.28,0.7332,0.4741,0.767,0.6416,691.0,-80.1746,0.15
0.3,0.7332,0.4741,0.767,0.6416,695.0,-80.1746,0.15
0.32,0.7332,0.4741,0.767,0.6416,695.0,-80.1746,0.15
0.34,0.7332,0.4741,0.767,0.6416,695.0,-80.1746,0.15
0.36,0.7332,0.4741,0.767,0.6416,690.0,-80.1746,0.15
0.38,0.7332,0.4741,0.767,0.6416,690.0,-80.1746,0.15
0.4,0.7332,0.4741,0.767,0.6416,693.0,-80.1746,0.15
0.42,0.7332,0.4741,0.767,0.6416,696.0,-80.1746,0.15
0.44,0.7332,0.4741,0.767,0.6416,694.0,-80.1746,0.15
0.46,0.7332,0.4741,0.767,0.6416,694.0,-80.1746,0.15
0.48,0.7332,0.4741,0.767,0.6416,695.0,-80.1746,0.15
0.5,0.7332,0.4741,0.767,0.6416,690.0,-80.1746,0.15
0.52,0.7332,0.4741,0.767,0.6416,690.0,-80.1746,0.15
0.54,0.7332,0.4741,0.767,0.6416,698.0,-85.1746,0.13
0.56,0.7332,0.4741,0.767,0.6416,695.0,-85.1746,0.13
0.58,0.7332,0.4741,0.767,0.6416,695.0,-85.1746,0.13
0.6,0.7332,0.4741,0.767,0.6416,692.0,-85.1746,0.13
0.62,0.7332,0.4741,0.767,0.6416,697.0,-85.1746,0.13
0.64,0.7332,0.4741,0.767,0.6416,697.0,-85.1746,0.13
0.66,0.7332,0.4741,0.767,0.6416,702.0,-85.1746,0.13
0.68,0.7332,0.4741,0.767,0.6416,697.0,-85.1746,0.13
0.7,0.7332,0.4741,0.767,0.6416,697.0,-85.1746,0.13
0.72,0.7332,0.4741,0.767,0.6416,693.0,-85.1746,0.13
