time,x,y,behavior,action
0.0333,-1.968469784799563,0.6124628452068865,Out,1
0.0667,-1.968469784799563,0.6124628452068865,Out,1
0.1,-1.9692037471958432,0.6124443845885503,Out,1
0.1333,-1.9712029147902728,0.6124003094029096,Out,1
0.1667,-1.9735816110276456,0.6123635225735908,Out,1
0.2,-1.976264432556981,0.6123455392923507,Out,1
0.2333,-1.9790234083155607,0.6123537155427794,Out,1
0.2667,-1.9817059500567424,0.6123877067587111,Out,1
0.3,-1.9790998371992305,0.6123288542377736,Out,1
0.3333,-1.9818068866246312,0.6124163839185455,Out,1
0.3667,-1.9844875717756754,0.6125295212552722,Out,1
0.4,-1.987090884650005,0.6126656074422794,ObstacleAvoidance,1
0.4333,-1.989693107820056,0.6128269604987739,ObstacleAvoidance,1
0.4667,-1.9923943448358141,0.613019841429141,ObstacleAvoidance,1
0.5,-1.9950182275429063,0.6132323333980443,Out,1
0.5333,-1.9976395900549715,0.6134700845358427,Out,1
0.5667,-2.000233652600228,0.6137301003841218,Out,1
0.6,-2.0029257547957835,0.6140254536145431,ObstacleAvoidance,1
0.6333,-2.0055395618564917,0.6143380285985245,ObstacleAvoidance,1
0.6667,-2.0080498325815075,0.6146619673292957,ObstacleAvoidance,1
0.7,-2.0106824304971713,0.6150270963152531,Out,1
0.7333,-2.0132362744157852,0.6154061066761649,Out,1
0.7667,-2.015736146675996,0.6158015160401913,Out,1
0.8,-2.0209246563308563,0.6166930113352791,Out,1
0.8333,-2.0234875029467894,0.6171712537253207,Out,1
0.8667,-2.026045450350173,0.617673788789439,Out,1
0.9,-2.028697571424588,0.6182211773057755,Out,1
0.9333,-2.0311957045639772,0.6187624915923635,Out,1
0.9667,-2.033812291214155,0.6193559426949609,Out,1
1.0,-2.0364235095221286,0.6199722534140228,Out,1
1.0333,-2.0388812449608285,0.6205772473374589,Out,1
1.0667,-2.0414307416838096,0.6212323270115352,Out,1
1.1,-2.0439981911101173,0.6219184981926418,Out,1
1.1333,-2.046558831436018,0.6226294286106171,Out,1
1.1667,-2.0491126677952387,0.6233641646049648,Out,1
1.2,-2.051684461991514,0.6241290384458438,Out,1
1.2333,-2.0541761358715878,0.6248958652048522,Out,1
1.2667,-2.056684808794489,0.625693778337161,Out,1
1.3,-2.0592580867792343,0.6265373394366307,ObstacleAvoidance,1
1.3333,-2.062189662888936,0.6272627108060327,ObstacleAvoidance,1
1.3667,-2.06516403727463,0.6279665506627508,ObstacleAvoidance,1
1.4,-2.0681524017082813,0.6286927904085466,Out,1
1.4333,-2.0724508095806327,0.6301957508089666,Out,1
1.4667,-2.0731377600306304,0.6304540213272762,Out,1
1.5,-2.0733273639577368,0.6305245944685058,Out,1
1.5333,-2.0740629155905195,0.6307972926359335,Out,1
1.5667,-2.0759623023252027,0.6314992177754171,Out,1
1.6,-2.078218993720318,0.6323298361895313,Out,1
1.6333,-2.080710529542327,0.6332545068588882,Out,1
1.6667,-2.083244906062986,0.6342088494968108,Out,1
1.7,-2.08563347903529,0.6351199091873792,Out,1
1.7333,-2.088086313055568,0.636075476830797,Out,1
1.7667,-2.090530989194103,0.637051527976932,Out,1
1.8,-2.0930161074319145,0.6380629671105451,Out,1
1.8333,-2.0954935494306772,0.639092983606063,Out,1
1.8667,-2.0979380573224207,0.6401357917423312,Out,1
1.9,-2.100421092760291,0.6412168440728916,Out,1
1.9333,-2.102919314832995,0.6423265449984878,Out,1
1.9667,-2.1053145860736215,0.6434178665888588,Out,1
2.0,-2.107861731137355,0.6446035081633879,ObstacleAvoidance,1
2.0333,-2.110239742557308,0.645731979670515,ObstacleAvoidance,1
2.0667,-2.1125157652288102,0.6468387363964343,ObstacleAvoidance,1
2.1,-2.1172214595435896,0.6491990265603036,Out,1
2.1333,-2.1195820729401476,0.6504194840832263,Out,1
2.1667,-2.1219778652174597,0.6516824689088931,Out,1
2.2,-2.124253126235537,0.6529022344806323,Out,1
2.2333,-2.1265845132533387,0.6541779316307075,Out,1
2.2667,-2.1289053618164653,0.6554726757677543,Out,1
2.3,-2.13130116497597,0.6567297445385449,Out,1
2.3333,-2.13355526769345,0.6577994954479554,Out,1
2.3667,-2.135820179816661,0.6588924748234612,Out,1
2.4,-2.1379771449467198,0.6600055171821246,Out,1
2.4333,-2.14018049257649,0.6613509989903248,Out,1
2.4667,-2.1424143201893555,0.662743711959827,Out,1
2.5,-2.1446581363224646,0.6641679041444473,Out,1
2.5333,-2.1468685700685795,0.6655968381236343,Out,1
2.5667,-2.1491080521478167,0.6670744326361957,Out,1
2.6,-2.1512717357457847,0.6685286017710483,ObstacleAvoidance,1
2.6333,-2.1535278547285595,0.6700720130783377,ObstacleAvoidance,1
2.6667,-2.155708175609714,0.671591522170913,ObstacleAvoidance,1
2.7,-2.157832713394744,0.6731024037783016,ObstacleAvoidance,1
2.7333,-2.1598819310541097,0.6745879530396044,ObstacleAvoidance,1
2.7667,-2.161936365446798,0.6761092692525876,ObstacleAvoidance,1
