time,x,y,behavior,action
0.0333,-2.924479499874201,1.5266553159591398,ObstacleAvoidance,4
0.0667,-2.924479499874201,1.52665531595914,ObstacleAvoidance,4
0.1,-2.924479499874201,1.52665531595914,Out,4
0.1333,-2.924479499874201,1.5266553159591403,Out,4
0.1667,-2.924479499874201,1.5266553159591403,Out,4
0.2,-2.9226930859203675,1.5220001103925578,Out,4
0.2333,-2.9226930859203675,1.5220001103925578,ObstacleAvoidance,4
0.2667,-2.921737842054415,1.5195472747679513,ObstacleAvoidance,4
0.3,-2.9197514765045005,1.5146171431791082,ObstacleAvoidance,4
0.3333,-2.9197514765045005,1.5146171431791082,ObstacleAvoidance,4
0.3667,-2.9187428830910656,1.512213159885657,ObstacleAvoidance,4
0.4,-2.916571071111848,1.5072511618724487,ObstacleAvoidance,4
0.4333,-2.916571071111848,1.5072511618724487,Out,4
0.4667,-2.915491432192786,1.5048782353573646,Out,4
0.5,-2.913125745331717,1.4998653581263504,Out,4
0.5333,-2.913125745331717,1.4998653581263504,Out,4
0.5667,-2.9119685105005533,1.4975010287045234,ObstacleAvoidance,4
0.6,-2.909529414139502,1.4926931877877645,ObstacleAvoidance,4
0.6333,-2.909529414139502,1.4926931877877645,ObstacleAvoidance,4
0.6667,-2.9083401211705215,1.4904303054250254,ObstacleAvoidance,4
0.7,-2.9057397073709788,1.4856499933860101,ObstacleAvoidance,4
0.7333,-2.9057397073709788,1.4856499933860101,ObstacleAvoidance,4
0.7667,-2.904464293778914,1.483376289346136,ObstacleAvoidance,4
0.8,-2.901914325786075,1.478828371263573,ObstacleAvoidance,4
0.8333,-2.901914325786075,1.478828371263573,ObstacleAvoidance,4
0.8667,-2.9006332619439537,1.4764998340986382,ObstacleAvoidance,4
0.9,-2.8989778985152674,1.472271257114966,ObstacleAvoidance,4
0.9333,-2.8989778985152674,1.472271257114966,ObstacleAvoidance,4
0.9667,-2.898658503664945,1.470309657862743,ObstacleAvoidance,4
1.0,-2.8978318981397444,1.4665441263989343,Out,4
1.0333,-2.8966434820495173,1.4641387478085353,Out,4
1.0667,-2.8943352269130225,1.4594917273577042,Out,4
1.1,-2.8943352269130225,1.4594917273577042,ObstacleAvoidance,4
1.1333,-2.8931654075023534,1.457161941832122,ObstacleAvoidance,4
1.1667,-2.8906317145261338,1.4521466336145115,ObstacleAvoidance,4
1.2,-2.8906317145261338,1.4521466336145115,ObstacleAvoidance,4
1.2333,-2.889464078343457,1.449815719758842,Out,4
1.2667,-2.8873278149303476,1.4454507647523929,Out,4
1.3,-2.8873278149303476,1.4454507647523929,Out,4
1.3333,-2.8861798835778605,1.4430819383222466,Out,4
1.3667,-2.883912536118279,1.4384711863583446,Out,4
1.4,-2.883912536118279,1.4384711863583446,Out,4
1.4333,-2.8826803202816014,1.4360027844479937,ObstacleAvoidance,4
1.4667,-2.880530069550359,1.431672982379712,ObstacleAvoidance,4
1.5,-2.879342704907407,1.4292388759694383,ObstacleAvoidance,4
1.5333,-2.879342704907407,1.4292388759694383,ObstacleAvoidance,4
1.5667,-2.8781310681446723,1.4267041205196638,ObstacleAvoidance,4
1.6,-2.876963709845818,1.4242043471128303,ObstacleAvoidance,4
1.6333,-2.875912332106123,1.4219020028533127,ObstacleAvoidance,4
1.6667,-2.873709359313519,1.4170369969163337,ObstacleAvoidance,4
1.7,-2.873709359313519,1.4170369969163337,ObstacleAvoidance,4
1.7333,-2.8725222324151245,1.4144348978828856,ObstacleAvoidance,4
1.7667,-2.8702237877275207,1.40939082907128,ObstacleAvoidance,4
1.8,-2.8702237877275207,1.40939082907128,ObstacleAvoidance,4
1.8333,-2.869456503475464,1.407682200958492,ObstacleAvoidance,4
1.8667,-2.8690763672680935,1.4068541292141756,ObstacleAvoidance,4
1.9,-2.8690763672680935,1.4068541292141756,Out,4
1.9333,-2.868682339660114,1.4060325858763498,Out,4
1.9667,-2.8670231861486735,1.402645870010258,Out,4
2.0,-2.8658660304129158,1.4002815505372554,ObstacleAvoidance,4
2.0333,-2.8658660304129158,1.4002815505372554,ObstacleAvoidance,4
2.0667,-2.8636128777455068,1.3955515058961352,ObstacleAvoidance,4
2.1,-2.8636128777455068,1.3955515058961352,Out,4
2.1333,-2.862476397981226,1.3930932493019406,Out,4
2.1667,-2.860401571283503,1.388587059632033,Out,4
2.2,-2.8592428088598183,1.3861112234146067,Out,4
2.2333,-2.8592428088598183,1.3861112234146067,Out,4
2.2667,-2.858128130179846,1.3837825566193906,Out,4
2.3,-2.8568460308488453,1.3811693968793013,Out,4
2.3333,-2.855720283380572,1.3789307435027995,ObstacleAvoidance,4
2.3667,-2.853573671876934,1.3747977835169465,ObstacleAvoidance,4
2.4,-2.853573671876934,1.3747977835169465,ObstacleAvoidance,4
2.4333,-2.8523434044637246,1.3724993687494065,Out,4
2.4667,-2.849851922680425,1.3679768546964386,Out,4
2.5,-2.8485661621169514,1.3657090073910252,Out,4
2.5333,-2.8458223233073476,1.3609510391758315,ObstacleAvoidance,4
2.5667,-2.8458223233073476,1.3609510391758315,ObstacleAvoidance,4
2.6,-2.8445841552913653,1.358801665288791,ObstacleAvoidance,4
2.6333,-2.8445841552913653,1.358801665288791,ObstacleAvoidance,4
2.6667,-2.841271225972226,1.3529695995791173,Out,4
2.7,-2.841271225972226,1.3529695995791173,Out,4
2.7333,-2.839957780457625,1.3506592358720044,Out,4
2.7667,-2.8375521370631285,1.3464367556627173,ObstacleAvoidance,4
2.8,-2.8362380228462487,1.3440976418645045,ObstacleAvoidance,4
2.8333,-2.8362380228462487,1.3440976418645045,ObstacleAvoidance,4
2.8667,-2.833409136645574,1.3389807792641164,ObstacleAvoidance,4
2.9,-2.8321315900824624,1.3366792656777122,ObstacleAvoidance,4
2.9333,-2.8299147336279016,1.3327570534468303,ObstacleAvoidance,4
2.9667,-2.8299147336279016,1.3327570534468303,ObstacleAvoidance,4
3.0,-2.8285433120164245,1.3303340383569089,ObstacleAvoidance,4
3.0333,-2.825642655188345,1.3250544386156156,ObstacleAvoidance,4
3.0667,-2.824420219983056,1.3227518458451477,ObstacleAvoidance,4
3.1,-2.8230446519787717,1.320100811819648,ObstacleAvoidance,4
3.1333,-2.821854624465296,1.3177528952322055,ObstacleAvoidance,4
3.1667,-2.8206851741206527,1.315394604371163,ObstacleAvoidance,4
3.2,-2.819504181958155,1.3129573998255533,ObstacleAvoidance,4
3.2333,-2.8183894905243116,1.3106006853901195,Out,4
3.2667,-2.817296209411231,1.30823401227704,Out,4
3.3,-2.8161518728838444,1.305695848772425,Out,4
3.3333,-2.815092953601377,1.3032859011877107,ObstacleAvoidance,4
3.3667,-2.8140641638726716,1.300890454180514,ObstacleAvoidance,4
3.4,-2.8130109786938093,1.2984228666508808,ObstacleAvoidance,4
