time,x,y,behavior,action,chem,linVel,angVel
50.2667,0.43062950332656225,2.0236889775714246,In,4,486.0,0.08,0.22216282728775713
50.3,0.4331103156623748,2.0231871407514577,In,4,486.0,0.08,0.1901210809323414
50.3333,0.4357198931089279,2.0226839433529378,In,4,482.0,0.08,0.15967798144543927
50.3667,0.4383088250462328,2.022207982733538,In,4,489.0,0.08,0.13040846542884146
50.4,0.4408765311208003,2.0217572639098003,In,4,482.0,0.08,0.10418295495258104
50.4333,0.4433974557902909,2.021332893942274,In,4,487.0,0.08,0.08253916825614269
50.4667,0.44609585135952234,2.0208956648033713,In,4,487.0,0.08,0.06203802149907865
50.5,0.4486964488059366,2.0204884662469142,In,4,486.0,0.08,0.04573973816538217
50.5333,0.4512737452554061,2.020096176060707,In,4,483.0,0.08,0.03275288945359623
50.5667,0.45397765390293576,2.019694539974198,In,4,490.0,0.08,0.02117565748834188
50.6,0.4565576457240472,2.0193201115226374,In,4,485.0,0.08,0.009791148013180012
50.6333,0.4591137184792622,2.0189574169489446,In,4,486.0,0.08,-0.0007082116966966812
50.6667,0.46174590502888635,2.0185905965871527,In,4,482.0,0.08,-0.007256246162743096
50.7,0.4644538645921663,2.0182174000540445,ObstacleAvoidance,4,478.0,0.08,-0.009194619831436617
50.7333,0.4671121152283315,2.017854332090724,ObstacleAvoidance,4,484.0,0.08,-0.3
50.7667,0.4696702970325146,2.0175069878963208,ObstacleAvoidance,4,485.0,0.08,-0.3
50.8,0.47227879257530425,2.0171539234738125,ObstacleAvoidance,4,487.0,0.08,-0.3
50.8333,0.4749123649621587,2.016797474391238,In,4,480.0,0.08,-0.3
50.8667,0.47767036432935295,2.016416584474946,In,4,490.0,0.08,0.0002507935412365469
50.9,0.48032546260385933,2.0160310888482114,In,4,484.0,0.08,-0.20888886593505396
50.9333,0.4853002806944595,2.015243528020057,ObstacleAvoidance,4,483.0,0.08,-0.18118109135173185
50.9667,0.4879699792696046,2.0147884515505012,ObstacleAvoidance,4,483.0,0.08,-0.3
51.0,0.4905622772301459,2.014331380159967,ObstacleAvoidance,4,485.0,0.08,-0.3
51.0333,0.49317802749667927,2.013861330035847,ObstacleAvoidance,4,483.0,0.0,0.5
51.0667,0.4958415035980108,2.0133708940391655,ObstacleAvoidance,4,479.0,0.0,0.5
51.1,0.4984766728492118,2.0128668994124608,ObstacleAvoidance,4,486.0,0.0,0.5
51.1333,0.5002392309134431,2.01251655315708,In,4,487.0,0.0,0.0
51.1667,0.5007358199121212,2.0124184144585993,In,4,487.0,0.08,-0.06365989830034532
51.2,0.500959771923893,2.0123767386401834,In,4,480.0,0.08,-0.11105225272104792
51.2333,0.5008600478074321,2.01239401161703,In,4,491.0,0.08,-0.15299951639982137
51.2667,0.5017092599863802,2.012254679121418,In,4,483.0,0.08,-0.16877087244091143
51.3,0.5037337223516716,2.011930926465162,In,4,486.0,0.08,-0.18087728799120795
51.3333,0.5062088690223312,2.0115405479162085,In,4,482.0,0.08,-0.18362316262091027
51.3667,0.508908859127144,2.011113293325676,In,4,484.0,0.08,-0.17723337817792675
51.4,0.5115326751419342,2.0106907515376298,In,4,486.0,0.08,-0.16494725805289184
51.4333,0.5140794454522262,2.010267753168459,In,4,479.0,0.08,-0.14351253988911347
51.4667,0.5166736563055163,2.009821710898473,In,4,482.0,0.08,-0.1258676722656013
51.5,0.5191663536471347,2.0093824778091367,In,4,491.0,0.08,-0.11482233237569296
51.5333,0.5218314740944463,2.0089012662792,In,4,487.0,0.08,-0.09708912517688997
51.5667,0.5244444829571422,2.0084163656611214,In,4,487.0,0.08,-0.08135800951521968
51.6,0.5270306429068561,2.0079255871519885,In,4,481.0,0.08,-0.06919554857869563
51.6333,0.5295903561824795,2.0074312898618794,In,4,487.0,0.08,-0.05921012200675882
51.6667,0.532247820676832,2.0069094514240753,In,4,488.0,0.08,-0.0477058971645199
51.7,0.5347548264318427,2.006409312429168,In,4,481.0,0.08,-0.03834264710607883
51.7333,0.5372856267267541,2.005899314760454,In,4,482.0,0.08,-0.034487841005481204
51.7667,0.5399152387453132,2.005366918203583,In,4,483.0,0.08,-0.031925036515029356
51.8,0.5425938144803604,2.004821528370791,ObstacleAvoidance,4,488.0,0.08,-0.029518165223978484
51.8333,0.5477261536813163,2.0037679400131863,ObstacleAvoidance,4,485.0,0.08,0.3
51.8667,0.5502545596129598,2.0032460325409436,ObstacleAvoidance,4,486.0,0.08,0.3
51.9,0.5502545596129598,2.0032460325409436,In,4,486.0,0.08,0.3
51.9333,0.5556355464012923,2.0021453507292533,In,4,486.0,0.08,-0.07262907016723356
51.9667,0.5581944869454105,2.0016469983560103,In,4,485.0,0.08,-0.10487559828779935
52.0,0.5607576568330066,2.0011707967408427,In,4,484.0,0.08,-0.13201494532257713
52.0333,0.5633480628712302,2.0007030223642355,In,4,485.0,0.08,-0.13968011280844222
52.0667,0.5661379369502819,2.000200332427161,In,4,479.0,0.08,-0.13462393564675704
52.1,0.5687523012230198,1.9997228733581742,In,4,483.0,0.08,-0.12343345297836598
52.1333,0.57131499212171,1.9992442202081762,In,4,484.0,0.08,-0.10695912452601745
52.1667,0.5734767345909262,1.9991823495855947,In,4,485.0,0.08,-0.09356303931810074
52.2,0.5753241339401778,1.999399005768926,In,4,486.0,0.08,-0.08621256763786504
52.2333,0.5772202475363957,1.9996010856371123,In,4,486.0,0.08,-0.07883529661634892
52.2667,0.5794419227922557,1.9995548807769326,In,4,492.0,0.08,-0.0690013098795302
52.3,0.5819274193157693,1.999106417126371,In,4,487.0,0.08,-0.0591105231854495
52.3333,0.5845062367818572,1.9985785221273233,In,4,483.0,0.08,-0.05267830490701946
52.3667,0.587059364628205,1.9980513293622377,In,4,486.0,0.08,-0.04731385103150366
52.4,0.5896610276364453,1.9975088735976003,In,4,484.0,0.08,-0.03940842502447719
52.4333,0.5923605963206311,1.99694005100204,In,4,486.0,0.08,-0.03280398062056193
52.4667,0.5948612688786183,1.9964091411611067,In,4,493.0,0.08,-0.028754285177503575
52.5,0.597435577043421,1.995859585671387,In,4,484.0,0.08,-0.025211994219453686
52.5333,0.600009111589495,1.995306501604979,In,4,485.0,0.08,-0.019347429438315196
52.5667,0.6025571718264562,1.9947552832296946,In,4,485.0,0.08,-0.01583039010196849
52.6,0.6050304897931338,1.9942176215346987,In,4,485.0,0.08,-0.012389721168804648
52.6333,0.6076270391440415,1.9936510150872633,In,4,488.0,0.08,-0.010333332669621277
52.6667,0.6102478844544281,1.9930771821181583,In,4,489.0,0.08,-0.007661405850388085
52.7,0.6128436601866074,1.9925070470940338,In,4,483.0,0.08,-0.005701556649021668
52.7333,0.6152413803732439,1.9919791524990145,In,4,490.0,0.08,-0.004228698655493552
52.7667,0.6177130692114352,1.991434172647018,In,4,490.0,0.08,-0.003686088324394099
52.8,0.6204070378684816,1.9908394539821992,In,4,487.0,0.08,-0.00251329546464131
52.8333,0.6229278460670156,1.990282070910645,In,4,488.0,0.08,-0.001279775556664795
52.8667,0.625399114740943,1.9897351011569193,In,4,483.0,0.08,0.3
52.9,0.6278950686718969,1.989182579487507,In,4,486.0,0.08,0.3
52.9333,0.6304157026313824,1.9886243373961126,In,4,481.0,0.08,0.3
52.9667,0.6332082328489905,1.9880063835424129,In,4,484.0,0.08,0.3
53.0,0.635706195001116,1.9874628654944102,In,4,485.0,0.08,0.3
53.0333,0.6382083127479341,1.9869391213911,In,4,487.0,0.08,0.3
53.0667,0.6405663724986594,1.9864685713108428,In,4,488.0,0.08,0.3
53.1,0.6431765428578264,1.9859685879646993,In,4,483.0,0.08,0.2800054953093592
53.1333,0.6458402152002869,1.9854792151685454,In,4,486.0,0.08,0.249327162606076
53.1667,0.648408526035517,1.9850319534780534,In,4,484.0,0.08,0.216019986110097
53.2,0.6510056912049933,1.9846034252813967,ObstacleAvoidance,4,487.0,0.08,0.20209915567236866
53.2333,0.6536812507375771,1.9841839130027847,ObstacleAvoidance,4,481.0,0.08,-0.3
53.2667,0.6563850816665966,1.9837820137931095,ObstacleAvoidance,4,478.0,0.08,-0.3
53.3,0.6589666430559455,1.9834186541392698,In,4,483.0,0.08,-0.3
53.3333,0.6614500660745324,1.983084694028272,In,4,493.0,0.08,0.09103738726581845
53.3667,0.6641592504814773,1.9827207899631274,In,4,491.0,0.08,0.10690527315328456
53.4,0.6667909614842307,1.982350371431922,In,4,477.0,0.08,0.13457085548950376
53.4333,0.6694446119331297,1.9819552158038667,In,4,486.0,0.08,0.16170533726655162
53.4667,0.6745733919672905,1.981168778178167,In,4,489.0,0.08,0.15614730942378616
53.5,0.6772269294063162,1.9807726983797236,In,4,489.0,0.08,0.14261947457976215
53.5333,0.6798820935187408,1.9803875948131968,In,4,482.0,0.08,0.1277499557365661
53.5667,0.6825388947615549,1.980013804491181,In,4,489.0,0.08,0.11334603500625608
53.6,0.6852222030878241,1.979646971530427,In,4,490.0,0.08,0.10086874170974647
53.6333,0.6878818484744187,1.9792941765251486,In,4,485.0,0.08,0.08590172976782785
53.6667,0.6904174856465828,1.9789694121574788,In,4,486.0,0.08,0.06988873333115844
53.7,0.6929543036896613,1.9786534873305475,In,4,474.0,0.08,0.06207110680193157
53.7333,0.6955417798905728,1.9783346623929974,In,4,485.0,0.08,0.06097038030488008
53.7667,0.698330569203808,1.9779943265123947,In,4,487.0,0.08,0.05393642378297844
53.8,0.7010696557146352,1.977664577684413,In,4,485.0,0.08,0.04981544660581214
53.8333,0.7034824304565841,1.9773775911771245,In,4,487.0,0.08,0.04408040869366941
53.8667,0.7061219418477851,1.977067630198802,In,4,489.0,0.08,0.3
53.9,0.7087115709690333,1.9767672287469615,In,4,478.0,0.08,0.3
53.9333,0.71140218310908,1.976459118811055,In,4,493.0,0.08,0.3
53.9667,0.714168790076491,1.976146563597646,In,4,487.0,0.08,0.3
54.0,0.7167600122972069,1.975860133285873,In,4,483.0,0.08,0.3
54.0333,0.7192771514099194,1.9755949136196824,In,4,485.0,0.08,0.3
54.0667,0.7217964046405421,1.9753509438410548,In,4,490.0,0.08,0.3
54.1,0.7244438258467205,1.9751185568760405,In,4,487.0,0.08,0.3
54.1333,0.7269919119398012,1.9749130133083277,In,4,478.0,0.08,0.3
54.1667,0.7297182407242044,1.9747143362766728,ObstacleAvoidance,4,480.0,0.08,0.3
54.2,0.7323452478780366,1.9745470141071462,ObstacleAvoidance,4,487.0,0.08,-0.3
54.2333,0.7349987560107019,1.9743993628787244,ObstacleAvoidance,4,491.0,0.08,-0.3
54.2667,0.7378050925603048,1.9742657761569498,In,4,479.0,0.08,-0.3
54.3,0.7402835753320685,1.9741680631087875,In,4,483.0,0.08,0.3
54.3333,0.7429393805264293,1.9740686219726467,In,4,484.0,0.08,0.3
54.3667,0.745645128901598,1.9739520715033478,In,4,491.0,0.08,0.3
54.4,0.7483752813894935,1.9738154723482908,In,4,487.0,0.08,0.3
54.4333,0.7509283185775801,1.9736845585649534,In,4,487.0,0.08,0.3
54.4667,0.7535579441202171,1.9735649305118255,In,4,483.0,0.08,0.3
54.5,0.7562136201149632,1.973463363944366,In,4,485.0,0.08,0.3
54.5333,0.7588194595158317,1.9733850598041678,In,4,488.0,0.08,0.3
54.5667,0.7614005874636469,1.973332527532477,In,4,491.0,0.08,0.2930908716429646
54.6,0.7640074015140526,1.9733026221019712,In,4,489.0,0.08,0.2657613371302833
54.6333,0.7665890448263939,1.9732918403839674,In,4,490.0,0.08,0.24290455136321581
54.6667,0.769322607884836,1.9733025306154657,In,4,489.0,0.08,0.2103172030903345
54.7,0.7719294013648652,1.9733358343547345,In,4,490.0,0.08,0.18185818306068935
54.7333,0.7745105641316279,1.9733877068225518,In,4,489.0,0.08,0.15994068928196578
54.7667,0.7772431159916342,1.9734616158779477,In,4,481.0,0.08,0.13415787469773482
54.8,0.7797727343029253,1.9735476196348538,In,4,483.0,0.08,0.11218053344421769
54.8333,0.7823777037253004,1.9736498810662546,In,4,491.0,0.08,-0.3
54.8667,0.7849316971925258,1.973760428778429,In,4,488.0,0.08,-0.3
54.9,0.7875610711247834,1.9738854622347273,In,4,485.0,0.08,-0.3
54.9333,0.7901393314623093,1.9740191024960398,In,4,485.0,0.08,-0.3
54.9667,0.7927677530111279,1.9741616859468776,In,4,489.0,0.08,-0.3
55.0,0.7954723242251465,1.9743020963409812,In,4,483.0,0.08,-0.3
55.0333,0.7982031143187367,1.9744252269377307,In,4,484.0,0.08,-0.3
55.0667,0.8008590659332693,1.9745207620787333,In,4,492.0,0.08,-0.3
55.1,0.8031129207047755,1.9752696075241303,In,4,492.0,0.08,-0.3
55.1333,0.8047000810736229,1.977163182382523,In,4,482.0,0.08,-0.3
55.1667,0.8062606871335172,1.9790350916710802,In,4,481.0,0.08,-0.3
55.2,0.8078451533765812,1.9808858342043778,In,4,480.0,0.08,-0.2866383719101588
55.2333,0.8132807229928514,1.980866258651742,In,4,491.0,0.08,-0.2241783579117278
55.2667,0.8158614577786376,1.980795479066375,In,4,485.0,0.08,-0.18730510809931292
55.3,0.8185678475590401,1.9806942753188328,In,4,485.0,0.08,-0.15559645053466856
55.3333,0.8185678475590401,1.9806942753188328,Vision_front,1,485.0,0.08,-0.15559645053466856
55.3667,0.8237750675670583,1.9804296557650798,Vision_front,1,487.0,0.08,0.0
55.4,0.8264276321783677,1.9802651426991775,Vision_front,1,485.0,0.08,0.0
55.4333,0.8290791187202278,1.980085122214792,ObstacleAvoidance,1,486.0,0.0,0.0
55.4667,0.8317549656728427,1.9798901205960509,ObstacleAvoidance,1,491.0,0.08,-0.3
55.5,0.8343292621045841,1.9796950531603437,ObstacleAvoidance,1,478.0,0.08,-0.3
55.5333,0.8363733438381233,1.9795377752558307,ObstacleAvoidance,1,489.0,0.08,-0.3
55.5667,0.8376856146441221,1.9794361596611618,Out,1,485.0,0.08,-0.3
55.6,0.8397291107346014,1.9792713506772706,Vision_front,1,480.0,0.08,-0.3
55.6333,0.8421752243563474,1.9790613463632067,Vision_front,1,487.0,0.08,0.0
55.6667,0.8448216578974941,1.978817651059462,Vision_front,1,482.0,0.08,0.0
55.7,0.8475162754829315,1.9785459476638736,Vision_front,1,483.0,0.08,0.0
55.7333,0.8501329059283413,1.978259345625272,Vision_front,1,488.0,0.08,0.0
55.7667,0.8526474156881931,1.9779703322713207,Vision_front,1,489.0,0.08,0.0
55.8,0.8553122814744463,1.9776591359103814,Vision_front,1,489.0,0.08,0.0
55.8333,0.8580774404722231,1.9773344212551285,Vision_front,1,484.0,0.08,0.0
55.8667,0.8606917725975247,1.9770270116310082,Vision_front,1,479.0,0.08,0.0
55.9,0.8631804079067928,1.976734637950329,Vision_front,1,485.0,0.08,0.0
55.9333,0.865970769688863,1.9764072305899025,Vision_front,1,492.0,0.08,0.0
55.9667,0.8687108263124548,1.9760857961678466,Vision_front,1,488.0,0.08,0.0
56.0,0.8713504298819414,1.9757766616995678,Vision_front,1,486.0,0.08,0.0
56.0333,0.873964965407189,1.9754712913949928,Vision_front,1,488.0,0.08,0.0
56.0667,0.8766046673528041,1.9751634401939855,Vision_front,1,485.0,0.08,0.0
56.1,0.8792444399922907,1.9748558611147446,ObstacleAvoidance,1,482.0,0.0,0.0
56.1333,0.8820099279026488,1.9745339201890661,ObstacleAvoidance,1,482.0,0.08,-0.3
56.1667,0.8846245571903151,1.9742296646275121,ObstacleAvoidance,1,490.0,0.08,-0.3
56.2,0.8864347336617484,1.9740189615899866,Out,1,483.0,0.08,-0.3
56.2333,0.8869375624492675,1.9739603345344803,Vision_front,1,485.0,0.08,-0.3
56.2667,0.8878174888783263,1.9738576324364006,Vision_front,1,481.0,0.08,0.0
56.3,0.8899038852282144,1.973611961576733,Vision_front,1,482.0,0.08,0.0
56.3333,0.8923919083036649,1.9733141656766653,Vision_front,1,490.0,0.08,0.0
56.3667,0.8950043996595536,1.9729918808728768,Vision_front,1,481.0,0.08,0.0
56.4,0.8977148500886809,1.9726370420007444,Vision_front,1,488.0,0.08,0.0
56.4333,0.9030548544934975,1.9718962915642928,Vision_front,1,489.0,0.08,0.0
56.4667,0.9056863880466139,1.9715249351596753,Vision_front,1,482.0,0.08,0.0
56.5,0.9081924553201495,1.9711701051608024,Vision_front,1,482.0,0.08,0.0
56.5333,0.9108236784155219,1.970796649123614,Vision_front,1,484.0,0.08,0.0
56.5667,0.9135550507549455,1.9704082662850793,Vision_front,1,484.0,0.08,0.0
56.6,0.9161610070198427,1.9700367036163002,Vision_front,1,485.0,0.08,0.0
56.6333,0.9186416773365578,1.9696828640515565,Vision_front,1,491.0,0.08,0.0
56.6667,0.9212225312272699,1.9693145816159743,Vision_front,1,484.0,0.08,0.0
56.7,0.9238784524766654,1.968934630969997,Vision_front,1,484.0,0.08,0.0
56.7333,0.9266845817170286,1.9685324802884967,ObstacleAvoidance,1,489.0,0.0,0.0
56.7667,0.9293151700557858,1.9681543194134132,ObstacleAvoidance,1,487.0,0.08,0.3
56.8,0.9293151700557858,1.9681543194134132,ObstacleAvoidance,1,488.0,0.08,0.3
56.8333,0.9335240762542596,1.9675490563784717,Out,1,481.0,0.08,0.3
56.8667,0.9351025037515031,1.9673228787951387,Vision_front,1,487.0,0.08,0.3
56.9,0.9371830771085763,1.9670323798151437,Vision_front,1,480.0,0.08,0.0
56.9333,0.9396915097248639,1.9666946452545617,ObstacleAvoidance,1,482.0,0.0,0.0
56.9667,0.9396915097248639,1.9666946452545617,ObstacleAvoidance,1,482.0,0.08,-0.3
57.0,0.9450410862297149,1.9660263211532927,ObstacleAvoidance,1,487.0,0.08,-0.3
57.0333,0.9469520103378888,1.9658056079610566,ObstacleAvoidance,1,490.0,0.08,-0.3
57.0667,0.9481339855046413,1.9656711731278023,Out,1,489.0,0.08,-0.3
57.1,0.9503210838999248,1.9654153668736631,Vision_front,1,488.0,0.08,-0.3
57.1333,0.9527825977681763,1.9651095058089725,Vision_front,1,481.0,0.08,0.0
57.1667,0.955542408141423,1.9647418895280038,Vision_front,1,482.0,0.08,0.0
57.2,0.9582485935716616,1.9643560092281467,Vision_front,1,489.0,0.08,0.0
57.2333,0.9608759359452388,1.963956307783818,Vision_front,1,486.0,0.08,0.0
57.2667,0.963500452448907,1.9635380899793402,Vision_front,1,481.0,0.08,0.0
57.3,0.9661487772567519,1.963108595386617,Vision_front,1,489.0,0.08,0.0
57.3333,0.9687967367880892,1.962676538873061,Vision_front,1,485.0,0.08,0.0
57.3667,0.9713945007984752,1.962251379874399,Vision_front,1,484.0,0.08,0.0
57.4,0.9740669853458754,1.9618126648415126,Vision_front,1,481.0,0.08,0.0
57.4333,0.9767641911158449,1.9613682978210916,Vision_front,1,492.0,0.08,0.0
57.4667,0.9797608814945196,1.9608732318319104,Vision_front,1,486.0,0.08,0.0
57.5,0.9824078369247742,1.9604353000381218,Vision_front,1,483.0,0.08,0.0
57.5333,0.9850047976542942,1.9600054408152747,Vision_front,1,483.0,0.08,0.0
57.5667,0.9876265800164921,1.9595705171329163,Vision_front,1,483.0,0.08,0.0
57.6,0.9903230327106496,1.9591217436523216,Vision_front,1,482.0,0.08,0.0
57.6333,0.9929943579280949,1.9586761035229172,Vision_front,1,481.0,0.08,0.0
57.6667,0.9956156336260416,1.9582380736761922,Vision_front,1,479.0,0.08,0.0
57.7,0.9980870071770549,1.9578241749733114,Vision_front,1,480.0,0.08,0.0
57.7333,1.0007578257302499,1.9573754286795402,Vision_front,1,487.0,0.08,0.0
57.7667,1.0034283476668289,1.9569250883259506,Vision_front,1,487.0,0.08,0.0
57.8,1.0060238888137045,1.9564864981380263,Vision_front,1,490.0,0.08,0.0
57.8333,1.0086193387778908,1.9560476574705805,Vision_front,1,481.0,0.08,0.0
57.8667,1.0137350068912894,1.9551802574812962,Vision_front,1,489.0,0.08,0.0
57.9,1.0164548206578454,1.9547177318606033,Vision_front,1,484.0,0.08,0.0
57.9333,1.0189999152584994,1.9542845703675154,Vision_front,1,477.0,0.08,0.0
57.9667,1.0189999152584994,1.9542845703675154,Vision_front,1,488.0,0.08,0.0
58.0,1.021545050836788,1.9538513655899383,Vision_front,1,487.0,0.08,0.0
58.0333,1.024115062866519,1.9534135586411119,Vision_front,1,481.0,0.08,0.0
58.0667,1.0293794645694776,1.9525147653629646,Vision_front,1,483.0,0.08,0.0
58.1,1.0319491297775387,1.952075070590308,Vision_front,1,482.0,0.08,0.0
58.1333,1.034468900694973,1.951644035916616,ObstacleAvoidance,1,479.0,0.0,0.0
58.1667,1.037063583742219,1.9512002832162443,ObstacleAvoidance,1,477.0,0.08,0.3
58.2,1.0396581802204847,1.950756448560601,ObstacleAvoidance,1,481.0,0.08,0.3
58.2333,1.0416540492791928,1.9504151436140358,Out,1,482.0,0.08,0.3
58.2667,1.042851709552235,1.950211427776178,Vision_front,1,488.0,0.08,0.3
58.3,1.0448741118291707,1.949875214870746,Vision_front,1,488.0,0.08,0.0
58.3333,1.0472975629277974,1.9494819386360343,Vision_front,1,486.0,0.08,0.0
58.3667,1.0499723297711807,1.9490572856049235,Vision_front,1,483.0,0.08,0.0
58.4,1.0525994026646492,1.9486554412435335,Vision_front,1,486.0,0.08,0.0
58.4333,1.0553535100015259,1.9482473784727599,Vision_front,1,483.0,0.08,0.0
58.4667,1.0579331174475541,1.9478705289826417,Vision_front,1,480.0,0.08,0.0
58.5,1.0605400550730162,1.9478013648071422,Vision_front,1,487.0,0.08,0.0
58.5333,1.0631708553114811,1.9484061078283241,Vision_front,1,489.0,0.08,0.0
58.5667,1.0656496351618365,1.9490391804554266,Vision_front,1,485.0,0.08,0.0
58.6,1.0681516857398377,1.9496749587187974,Vision_front,1,484.0,0.08,0.0
58.6333,1.0708022112988151,1.949387703828568,Vision_front,1,488.0,0.08,0.0
58.6667,1.073484559852962,1.9490138719626386,Vision_front,1,478.0,0.08,0.0
58.7,1.0761418725001681,1.9486439850198356,Vision_front,1,490.0,0.08,0.0
58.7333,1.0787491429479814,1.9482814391941692,Vision_front,1,488.0,0.08,0.0
58.7667,1.081406553351403,1.9479121402267827,Vision_front,1,490.0,0.08,0.0
58.8,1.0840138353573874,1.9475501000312114,Vision_front,1,484.0,0.08,0.0
58.8333,1.0867465232322966,1.94717085951776,Vision_front,1,488.0,0.08,0.0
58.8667,1.0893789877795446,1.9468057563621866,Vision_front,1,487.0,0.08,0.0
58.9,1.0919863263690843,1.9464443472410538,Vision_front,1,488.0,0.08,0.0
58.9333,1.0945686625188953,1.946086502857296,Vision_front,1,486.0,0.08,0.0
58.9667,1.0973516369837355,1.9457013911652488,Vision_front,1,491.0,0.08,0.0
59.0,1.1027170080346658,1.9449592347072477,Vision_front,1,487.0,0.08,0.0
59.0333,1.1027170080346658,1.9449592347072477,Vision_front,1,486.0,0.08,0.0
59.0667,1.10522426222542,1.9446125078203875,Vision_front,1,492.0,0.08,0.0
59.1,1.107831702423898,1.9442518552180368,Vision_front,1,481.0,0.08,0.0
59.1333,1.1131971185002125,1.9435098242043785,Vision_front,1,482.0,0.08,0.0
59.1667,1.1158045509932435,1.9431488345152967,Vision_front,1,484.0,0.08,0.0
59.2,1.11833670986751,1.9427979549156462,Vision_front,1,486.0,0.08,0.0
59.2333,1.1209189971392137,1.9424398165441796,Vision_front,1,479.0,0.08,0.0
59.2667,1.1236015000331314,1.942067203728105,Vision_front,1,482.0,0.08,0.0
59.3,1.1262839013181094,1.9416938343932482,Vision_front,1,480.0,0.08,0.0
59.3333,1.1288659441992748,1.9413342260832416,Vision_front,1,485.0,0.08,0.0
59.3667,1.1313727134616756,1.9409847278626646,Vision_front,1,481.0,0.08,0.0
59.4,1.1340299206472186,1.9406139158577154,Vision_front,1,485.0,0.08,0.0
59.4333,1.1367121264197666,1.940239370572026,Vision_front,1,483.0,0.08,0.0
59.4667,1.1393441922367062,1.9398715784280567,Vision_front,1,486.0,0.08,0.0
59.5,1.1420013016660338,1.9395001784476906,Vision_front,1,480.0,0.08,0.0
59.5333,1.1445330914244813,1.9391460611305265,Vision_front,1,483.0,0.08,0.0
59.5667,1.1470646933759456,1.9387911049492597,Vision_front,1,488.0,0.08,0.0
59.6,1.1498218113568852,1.9384035489433566,Vision_right,2,483.0,0.0,0.0
59.6333,1.1524535311743478,1.9380335303420648,Vision_right,2,485.0,0.08,0.03
59.6667,1.155060256257529,1.9376674135648781,Vision_right,2,487.0,0.08,0.03
59.7,1.1568147511442988,1.9374207763121314,Vision_right,2,484.0,0.08,0.03
59.7333,1.1581933101347686,1.93722699830918,Vision_right,2,484.0,0.08,0.03
59.7667,1.160474235424535,1.9369068190967038,Vision_right,2,482.0,0.08,0.03
59.8,1.162955091619481,1.9365542454878324,Vision_right,2,490.0,0.08,0.03
59.8333,1.1655605639281816,1.9361794306710194,Vision_right,2,479.0,0.08,0.03
59.8667,1.1681411392588168,1.9358091056537274,ObstacleAvoidance,2,487.0,0.0,0.0
59.9,1.1707720539102144,1.9354333719889136,ObstacleAvoidance,2,486.0,0.08,0.3
59.9333,1.1733781731924857,1.9350628846424023,ObstacleAvoidance,2,483.0,0.08,0.3
59.9667,1.175382991036028,1.9347789068768129,Out,2,487.0,0.08,0.3
60.0,1.1767114666544447,1.9345925130900197,Vision_right,2,487.0,0.08,0.3
60.0333,1.1788182159139933,1.934306416069012,Vision_right,2,488.0,0.08,0.03
60.0667,1.1812523907099808,1.9339864857837985,Vision_right,2,485.0,0.08,0.03
60.1,1.183862879176629,1.9336485287448943,Vision_right,2,487.0,0.08,0.03
60.1333,1.186399061235795,1.9333279529955276,Vision_right,2,485.0,0.08,0.03
60.1667,1.1890871307123156,1.9329978345282863,Vision_right,2,491.0,0.08,0.03
60.2,1.1918261234014662,1.9326675637986952,Vision_right,2,490.0,0.08,0.03
60.2333,1.1944901395932217,1.9323493356281491,Vision_right,2,483.0,0.08,0.03
60.2667,1.1997434822498374,1.9317282457616591,Vision_right,2,478.0,0.08,0.03
60.3,1.2022321789512807,1.9314364953484677,Vision_right,2,484.0,0.08,0.03
60.3333,1.2048465863484654,1.9311298141737399,Vision_right,2,483.0,0.08,0.03
60.3667,1.2075615219001283,1.930811265197479,Vision_right,2,488.0,0.08,0.03
60.4,1.2101760797843601,1.9305056345292408,Vision_right,2,485.0,0.08,0.03
60.4333,1.2128158999097522,1.9301985832356308,Vision_right,2,485.0,0.08,0.03
60.4667,1.21530490914346,1.929909439465514,Vision_right,2,482.0,0.08,0.03
60.5,1.2178943372172588,1.929607334288352,Vision_right,2,476.0,0.08,0.03
60.5333,1.2206346212081265,1.929287447032039,Vision_right,2,487.0,0.08,0.03
60.5667,1.2232996431384016,1.9289781754952515,Vision_right,2,490.0,0.08,0.03
60.6,1.225839251494304,1.9286857671896152,Vision_right,2,482.0,0.08,0.03
60.6333,1.22837897687004,1.9283947895762203,Vision_right,2,486.0,0.08,0.03
60.6667,1.2309941302043106,1.9280949209232505,Vision_right,2,481.0,0.08,0.03
60.7,1.2337099133019984,1.9277839409875286,Vision_right,2,483.0,0.08,0.03
60.7333,1.2364008109797917,1.927477956481423,Vision_right,2,479.0,0.08,0.03
60.7667,1.2389410109330095,1.9271911416476892,Vision_right,2,477.0,0.08,0.03
60.8,1.2414311275141745,1.9269117110301135,ObstacleAvoidance,2,486.0,0.0,0.0
60.8333,1.2440723186411817,1.9266166855444102,ObstacleAvoidance,2,490.0,0.08,-0.3
60.8667,1.2468143543076542,1.9263125674436141,ObstacleAvoidance,2,478.0,0.08,-0.3
60.9,1.2486760821007514,1.92610761823763,ObstacleAvoidance,2,484.0,0.08,-0.3
60.9333,1.2498082486231559,1.9259829622417937,Out,2,480.0,0.08,-0.3
60.9667,1.2520213536285174,1.925731532956127,Vision_right,2,484.0,0.08,-0.3
61.0,1.2544336127801834,1.9254395484053868,Vision_right,2,485.0,0.08,0.03
61.0333,1.257244634100198,1.9250733989960467,ObstacleAvoidance,2,484.0,0.0,0.0
