time,x,y,behavior,action
0.0333,-3.044523231481821,0.49888492638960047,Out,4
0.0667,-3.043720183622788,0.4989903610376276,Out,4
0.1,-3.0416373012742306,0.499264080505304,Out,4
0.1333,-3.039253544543918,0.49957939477050806,ObstacleAvoidance,4
0.1667,-3.036643945479481,0.4999244433886655,ObstacleAvoidance,4
0.2,-3.034058691807335,0.5002605131336055,ObstacleAvoidance,4
0.2333,-3.031421186454414,0.5005868644249153,Out,4
0.2667,-3.0286803671634903,0.5009019752282665,Out,4
0.3,-3.025987500844496,0.5011902557931119,Out,4
0.3333,-3.0234433769811897,0.5014402993710843,Out,4
0.3667,-3.0209219859693763,0.501661434529821,Out,4
0.4,-3.0183229946194343,0.5018655629810203,Out,4
0.4333,-3.0156466995361786,0.5020540244872853,Out,4
0.4667,-3.0129434727038826,0.5022188388829341,Out,4
0.5,-3.0102894060364536,0.5023563767913082,Out,4
0.5333,-3.007608973380656,0.5024721523629976,Out,4
0.5667,-3.0049022815361557,0.5025638541578902,Out,4
0.6,-3.0022454649277877,0.5026295690134353,Out,4
0.6333,-2.9994616438611774,0.5026747074928991,Out,4
0.6667,-2.996804087882857,0.5026934200443163,Out,4
0.7,-2.994247712108926,0.5026874793816217,Out,4
0.7333,-2.9916661926096446,0.5026575985199827,Out,4
0.7667,-2.989009167811909,0.502600895746521,ObstacleAvoidance,4
0.8,-2.9864287061803645,0.5025211873528905,ObstacleAvoidance,4
0.8333,-2.9838237763962003,0.5024172963867016,ObstacleAvoidance,4
0.8667,-2.9811188133380995,0.5022839500252999,Out,4
0.9,-2.978491018207386,0.5021296574856124,Out,4
0.9333,-2.9759402550683656,0.5019602548655885,Out,4
0.9667,-2.973239395526676,0.5017604097026991,Out,4
1.0,-2.970717023272496,0.5015508986813764,Out,4
1.0333,-2.968070375496975,0.5013095308637328,Out,4
1.0667,-2.9655264342800534,0.5010577243835143,Out,4
1.1,-2.962984971963224,0.5007819942763665,Out,4
1.1333,-2.9603958055806032,0.5004775600809812,Out,4
1.1667,-2.9578593927773227,0.5001587090460007,Out,4
1.2,-2.9552005345136405,0.4998001078579192,Out,4
1.2333,-2.952595121644948,0.49942474533308157,Out,4
1.2667,-2.950017858387325,0.4990321060110663,Out,4
1.3,-2.9473692817177106,0.4986041814765724,ObstacleAvoidance,4
1.3333,-2.944749710180664,0.49815603657188956,ObstacleAvoidance,4
