time,x,y,behavior
0.03333333333333333,-2.0201856541845116,0.5734504517787842,In
0.06666666666666667,-2.020994235970288,0.5734035495741747,In
0.1,-2.0229904107887187,0.5732877694551588,In
0.13333333333333333,-2.0253914094638756,0.5731575190333983,In
0.16666666666666666,-2.0280713546672215,0.5730316258612482,In
0.19999999999999998,-2.0309040582522915,0.5729224601296858,In
0.2333333333333333,-2.0335606129708257,0.5728450743688147,In
0.26666666666666666,-2.036217677718289,0.5727934411104709,In
0.3,-2.038875130022368,0.5727678963579654,In
0.3333333333333333,-2.0415074775016104,0.5727684105467628,In
0.36666666666666664,-2.0442156193749934,0.5727962978282721,In
0.39999999999999997,-2.046897962944127,0.572851450415564,In
0.4333333333333333,-2.0495037804530587,0.5729306673826964,In
0.4666666666666666,-2.052134000943289,0.5730362253616683,In
0.49999999999999994,-2.054914716062711,0.573175512483515,In
0.5333333333333333,-2.0575929689790273,0.5733330898900169,ObstacleAvoidance
0.5666666666666667,-2.0602455415624585,0.5734967229711796,ObstacleAvoidance
0.6,-2.0628482715333756,0.5736449799427732,ObstacleAvoidance
0.6333333333333333,-2.067880210488525,0.5738658115715405,In
0.6666666666666666,-2.070561049915825,0.5739703437266774,In
0.7,-2.0732918617169442,0.5740937250863307,In
0.7333333333333333,-2.075996403220948,0.5742355717776906,In
0.7666666666666666,-2.078397335420472,0.574366926534027,In
0.7999999999999999,-2.0809503777255633,0.5744969456019371,In
0.8333333333333333,-2.083529338549547,0.5746157302360295,In
0.8666666666666666,-2.0862860505789884,0.5747251425453022,In
0.8999999999999999,-2.08884115809217,0.5748045908573345,In
0.9333333333333332,-2.0913968415219726,0.5748633136615273,In
0.9666666666666666,-2.0941806449821607,0.5749057106083135,In
0.9999999999999999,-2.0967116728028645,0.5749220767051488,In
1.0333333333333332,-2.099166821398997,0.5749154796371514,In
1.0666666666666667,-2.101748370217671,0.5748854875584775,In
1.1,-2.1043801080015836,0.5748305861140695,In
1.1333333333333335,-2.1069859427835262,0.5747531108712345,In
1.166666666666667,-2.109565850438857,0.5746580014104756,In
1.2000000000000004,-2.1122207569630453,0.5745381440313033,In
1.2333333333333338,-2.1148996687130888,0.5743917634692279,In
1.2666666666666673,-2.1175015356300904,0.5742284023908832,In
1.3000000000000007,-2.1203290849355168,0.574026510869045,In
1.3333333333333341,-2.122902224970701,0.5738173424538329,In
1.3666666666666676,-2.125523804899055,0.5735797088689902,In
1.400000000000001,-2.1281178923371975,0.5733203812573604,In
1.4333333333333345,-2.1306840204597743,0.5730371593602397,In
1.466666666666668,-2.1333480602308814,0.5727195874766196,In
1.5000000000000013,-2.136009610003971,0.5723816951439888,In
1.5333333333333348,-2.138617815307815,0.5720261986739461,In
1.5666666666666682,-2.141273035373747,0.5716412734929419,In
1.6000000000000016,-2.1439753193756026,0.5712292213895727,In
1.633333333333335,-2.1465989454619026,0.5708053104677997,In
1.6666666666666685,-2.149243492038477,0.5703532444596668,In
1.700000000000002,-2.151934157898681,0.5698707254934545,In
1.7333333333333354,-2.1544211399869244,0.569400497435086,In
1.7666666666666688,-2.156903343941985,0.5689054353484551,In
1.8000000000000023,-2.159480480582849,0.5683692277891588,In
1.8333333333333357,-2.1620776715276824,0.5678055010312536,ObstacleAvoidance
1.8666666666666691,-2.164644709656866,0.5672228535657493,ObstacleAvoidance
1.9000000000000026,-2.1672561373489225,0.5666075366462742,ObstacleAvoidance
1.933333333333336,-2.169837634106056,0.5659761712845255,In
1.9666666666666694,-2.1723885394535962,0.5653267403998999,In
2.0000000000000027,-2.174958602565909,0.5646501613781059,In
2.033333333333336,-2.177572230409265,0.5639407391347098,In
2.066666666666669,-2.182584153951269,0.5625034849868091,In
2.1000000000000023,-2.182584153951269,0.5625034849868091,In
2.1333333333333355,-2.185031405936457,0.5617645685638561,In
2.1666666666666687,-2.19004849098287,0.5601693886708354,In
2.200000000000002,-2.1925947685499563,0.559324142459094,In
2.233333333333335,-2.1951333130095847,0.5584559034105812,In
2.2666666666666684,-2.1951333130095847,0.5584559034105812,In
2.3000000000000016,-2.200163168755024,0.5566610359388355,In
2.333333333333335,-2.2025808349249183,0.5565621410573278,In
2.366666666666668,-2.2025808349249183,0.5565621410573278,In
2.4000000000000012,-2.2070571054738526,0.5572023032186926,In
2.4333333333333345,-2.2093315371027833,0.5567624654474608,In
2.4666666666666677,-2.2093315371027833,0.5567624654474608,In
2.500000000000001,-2.2116928130945297,0.5557830355668345,In
2.533333333333334,-2.2165311782684767,0.5537079752555656,In
2.5666666666666673,-2.2189828725793044,0.5526183150953863,In
2.6000000000000005,-2.221309944084191,0.5515600611601084,In
2.6333333333333337,-2.223765851685599,0.5504184567811299,In
2.666666666666667,-2.226165580572477,0.5492764247738411,In
2.7,-2.228486695184521,0.5481460891305308,In
2.7333333333333334,-2.230798117986451,0.5469960441028383,In
2.7666666666666666,-2.2331214193846214,0.5458134063100053,In
2.8,-2.235343538030773,0.544655301709136,In
2.833333333333333,-2.2376011192053857,0.5434559439923892,In
2.8666666666666663,-2.2399822052045675,0.5421655832388466,In
2.8999999999999995,-2.2422846749117458,0.5408897094664755,In
2.9333333333333327,-2.244554242678643,0.5396069830433732,In
2.966666666666666,-2.246900063748661,0.5382535889074,In
2.999999999999999,-2.2492109683439456,0.5368905143992708,In
3.0333333333333323,-2.2514668400751567,0.5355339641758745,In
3.0666666666666655,-2.2539271674886905,0.5340265271452578,In
3.0999999999999988,-2.2560727589350353,0.5326839623322803,In
3.133333333333332,-2.2582493756417543,0.5312956089868699,In
3.166666666666665,-2.2613802592432934,0.5293653668369194,In
3.1999999999999984,-2.2645986181328355,0.5273609691386563,In
3.2333333333333316,-2.2678563587853624,0.525305567915646,In
3.266666666666665,-2.270272837908027,0.523662746816873,In
3.299999999999998,-2.272445225211014,0.5221318686646873,In
3.3333333333333313,-2.2746036101191853,0.5205812462520404,In
3.3666666666666645,-2.276850548795112,0.5189371250283711,In
3.3999999999999977,-2.2789603035177395,0.5173629158708332,In
3.433333333333331,-2.2810346666795303,0.5157838253230848,In
3.466666666666664,-2.283174921492876,0.5141243673249296,In
3.4999999999999973,-2.285121391504082,0.5125868556666581,In
3.5333333333333306,-2.287131329396491,0.5109665727613667,In
3.5666666666666638,-2.289165175025408,0.5092955565486602,In
