time,x,y,behavior,action
0.0333,-2.8838546789277864,1.5350802084796529,Out,5
0.0667,-2.8836180273935703,1.5343587158395353,Out,5
0.1,-2.8829426205167303,1.5323160299123983,Out,5
0.1333,-2.882152120537176,1.5299648746613812,Out,5
0.1667,-2.8812854946597453,1.5274524721265927,Out,5
0.2,-2.880403440700583,1.5249723395883197,Out,5
0.2333,-2.879496777016281,1.5225010959187602,Out,5
0.2667,-2.878557080512274,1.5200151619418358,Out,5
0.3,-2.877612787312659,1.517585188364049,Out,5
0.3333,-2.8766269440696215,1.5151171946900197,Out,5
0.3667,-2.8755980703628152,1.5126119327584369,Out,5
0.4,-2.8745654318639207,1.5101631446619797,Out,5
0.4333,-2.873500119964538,1.507700827613709,Out,5
0.4667,-2.872411352985413,1.5052487184835597,Out,5
0.5,-2.871382197660097,1.502991796553624,Out,5
0.5333,-2.8702557651323346,1.5005846763075172,Out,5
0.5667,-2.869105963105286,1.4981885940445085,Out,5
0.6,-2.8679554097070437,1.4958491542949834,Out,5
0.6333,-2.8668059655516447,1.4935658057043364,Out,5
0.6667,-2.865565646544664,1.4911583232969177,Out,5
0.7,-2.8643612933604135,1.4888747636584303,Out,5
0.7333,-2.864404906353599,1.48680455771626,Out,5
0.7667,-2.8644030937598925,1.4845999217596593,Out,5
0.8,-2.864439651391522,1.4825187518028358,Out,5
0.8333,-2.863562434014275,1.480402769784372,Out,5
0.8667,-2.8622244417393565,1.478135899638497,Out,5
0.9,-2.8608645483727444,1.475882079007322,Out,5
0.9333,-2.8595496801230835,1.4737490818827819,Out,5
0.9667,-2.8581747128465333,1.4715639319715716,Out,5
1.0,-2.8553218561777856,1.4671695145528598,Out,5
1.0333,-2.853857265710902,1.4649822422041516,Out,5
1.0667,-2.853857265710902,1.4649822422041516,Out,5
1.1,-2.8523150101536308,1.4627253376342668,Out,5
1.1333,-2.8493247352764683,1.4584849809851799,Out,5
1.1667,-2.847746661348887,1.4563151899461624,Out,5
1.2,-2.846237534762145,1.4542831647683399,Out,5
1.2333,-2.844661584340236,1.4522063931082732,Out,5
1.2667,-2.843018503371293,1.4500853860424716,Out,5
1.3,-2.8413231057921373,1.4479411432397566,Out,5
1.3333,-2.8397344719087334,1.4459706660329985,Out,5
1.3667,-2.8379675468183274,1.443819074921725,Out,5
1.4,-2.8364582580185633,1.4415761788796724,Out,5
1.4333,-2.835738946820617,1.4386144755183137,Out,5
1.4667,-2.834929537838514,1.435524754303376,Out,5
1.5,-2.8339352744798645,1.4326609334768123,Out,5
1.5333,-2.832201337746306,1.430748220379845,Out,5
1.5667,-2.8304655674637624,1.4288715326925372,Out,5
1.6,-2.8286588875454988,1.4269571419622415,Out,5
1.6333,-2.826816677221619,1.4250416453247545,Out,5
1.6667,-2.824993475702687,1.4231782278114689,In,4
1.7,-2.8231356677400927,1.4213133687834387,In,4
1.7333,-2.8212781951987416,1.4194840703246712,In,4
1.7667,-2.8193502448390015,1.4176183423475741,In,4
1.8,-2.8154271904572616,1.4139205834988064,In,4
1.8333,-2.8154271904572616,1.4139205834988064,In,4
1.8667,-2.81352303284887,1.4121772692916372,In,4
1.9,-2.8116024198722513,1.4104520825853082,In,4
1.9333,-2.809721615582979,1.408796351473939,In,4
1.9667,-2.807729185807925,1.4070761025626337,In,4
2.0,-2.805702361076679,1.4053570268792959,In,4
2.0333,-2.803601276694975,1.4036083861231996,In,4
2.0667,-2.7993915664282265,1.4002000968670505,In,4
2.1,-2.7969473520318267,1.3984125857590817,In,4
2.1333,-2.79434688136548,1.3966803846217695,In,4
2.1667,-2.791634574772721,1.3948738842830255,In,4
2.2,-2.7891792768468067,1.3931511119089464,ObstacleAvoidance,4
2.2333,-2.7870973566822395,1.3915819921433905,ObstacleAvoidance,4
2.2667,-2.7850515895939068,1.3900490468763034,ObstacleAvoidance,4
2.3,-2.7829216701122936,1.3884595967616795,In,4
2.3333,-2.7806259733686858,1.3867537600288766,In,4
2.3667,-2.7785873700607135,1.3852536310988979,In,4
2.4,-2.7765777400360627,1.3837996460010853,In,4
2.4333,-2.774514184353648,1.3823340918637446,In,4
2.4667,-2.772277377104191,1.3807627500701165,In,4
2.5,-2.7701426689299318,1.3792661935474053,In,4
2.5333,-2.7680091181840307,1.3777680793867082,In,4
2.5667,-2.7658162347627226,1.3762222825176051,In,4
2.6,-2.763627177427998,1.3746711769839404,In,4
2.6333,-2.761545237483145,1.3731877471387426,In,4
2.6667,-2.75944664941839,1.3716841051287088,In,4
2.7,-2.7572070097204113,1.37007314804194,In,4
2.7333,-2.7550669538178822,1.36854047172794,In,4
2.7667,-2.750895233678529,1.3656288304531299,In,4
2.8,-2.7487996457220563,1.3642093680882372,In,4
2.8333,-2.7487996457220563,1.3642093680882372,In,4
2.8667,-2.746608242803806,1.362751023706403,In,4
2.9,-2.744278176679704,1.3612270627261767,In,4
2.9333,-2.7398615503414576,1.3584087821788546,In,4
2.9667,-2.737521733190082,1.3569470679888136,In,4
3.0,-2.7353453700686243,1.3556059351464602,In,4
3.0333,-2.7331612664890894,1.3542774660839696,In,4
3.0667,-2.7309060755112764,1.3529197855621236,In,4
3.1,-2.7285595233517324,1.351517609854767,In,4
3.1333,-2.7262531301578585,1.3501468806302281,In,4
3.1667,-2.723966575101646,1.348792438863509,In,4
3.2,-2.721678426971285,1.3474405584664402,In,4
3.2333,-2.7193449172518345,1.3460660380059142,In,4
3.2667,-2.717097247088919,1.3447452116209615,In,4
3.3,-2.715228028932857,1.3430984295484576,In,4
3.3333,-2.7134321237399175,1.3412317457686422,In,4
3.3667,-2.7115267749351313,1.3393015864153193,In,4
3.4,-2.7095324254889546,1.337679509479807,In,4
3.4333,-2.707261884647208,1.3363476421912417,In,4
3.4667,-2.705035188356363,1.3350410809940971,In,4
3.5,-2.70267787841097,1.3336570682106867,In,4
3.5333,-2.700364873015558,1.3322975948626956,In,4
3.5667,-2.69805222130857,1.33093748570118,In,4
3.6,-2.6957835204631384,1.3296025517886074,In,4
3.6333,-2.6935152796167854,1.3282668512200326,In,4
3.6667,-2.691028736014082,1.326803086882351,In,4
3.7,-2.6887554004214023,1.3254760628158864,In,4
3.7333,-2.6865588815928483,1.3242185127166615,In,4
3.7667,-2.684195730411385,1.3228956260893785,In,4
3.8,-2.679437491820914,1.3203078059102058,In,4
3.8333,-2.6771309215083994,1.3190927996639865,In,4
3.8667,-2.6771309215083994,1.3190927996639865,In,4
3.9,-2.6722370329471645,1.3165995476214052,In,4
3.9333,-2.669922403145499,1.315456083852039,In,4
3.9667,-2.6676673863907334,1.314363499937355,In,4
4.0,-2.6652679355415234,1.313220900513069,In,4
4.0333,-2.6628390777038202,1.3120813430348952,In,4
4.0667,-2.6604280736949235,1.3109631887091413,In,4
4.1,-2.6580373155136963,1.3098617558209644,In,4
4.1333,-2.655576071929632,1.3087317803806693,In,4
4.1667,-2.653113168255377,1.3076054521813023,In,4
4.2,-2.6507635130203164,1.3065358409444892,In,4
4.2333,-2.648412479829295,1.3054691286914701,In,4
4.2667,-2.645968008559493,1.3043634247226092,In,4
4.3,-2.6434991003471313,1.3032503014162975,In,4
4.3333,-2.6410525682763426,1.302149005211411,In,4
4.3667,-2.6387442163428476,1.3011108353644383,In,4
4.4,-2.6363429088201977,1.300032545282967,In,4
4.4333,-2.6338946348803884,1.2989352643146201,In,4
4.4667,-2.631538198217453,1.297880616170087,In,4
4.5,-2.62911231268513,1.2967952808797318,In,4
4.5333,-2.6265940010756506,1.2956685721266983,In,4
4.5667,-2.6241908923956965,1.294594303414722,In,4
4.6,-2.6218333844428523,1.293542043149982,In,4
4.6333,-2.6194523697702428,1.2924803497965653,In,4
4.6667,-2.617071060697493,1.2914192861237164,In,4
4.7,-2.614712481454741,1.2903694137387691,In,4
4.7333,-2.609991826965282,1.288277580865387,In,4
4.7667,-2.609991826965282,1.288277580865387,In,4
4.8,-2.604942338042785,1.2860532983560546,In,4
4.8333,-2.604942338042785,1.2860532983560546,In,4
4.8667,-2.6001217359562636,1.283937169041199,In,4
4.9,-2.5977099751782102,1.2828823713631763,In,4
4.9333,-2.5953439684602944,1.281849326580389,In,4
4.9667,-2.5929545613332667,1.280806717866447,In,4
5.0,-2.590518623256335,1.2797441144564947,In,4
5.0333,-2.5881285332842836,1.278703014522733,In,4
5.0667,-2.585668170530704,1.277633110351896,In,4
5.1,-2.5833003749213947,1.276604205515171,In,4
5.1333,-2.5809094610372036,1.2755649884901565,In,4
5.1667,-2.5784026143560914,1.274474964913787,In,4
5.2,-2.5759883941075326,1.273425934538573,In,4
5.2333,-2.5736435286836183,1.2724078407282264,In,4
5.2667,-2.5712289670125474,1.2713595647431026,In,4
5.3,-2.568721791174835,1.27027041413339,In,4
5.3333,-2.5662381220568875,1.2691906966123538,In,4
5.3667,-2.5637774178807957,1.268121546831607,In,4
5.4,-2.561386068529349,1.2670833336157274,In,4
5.4333,-2.5589947662002746,1.2660449956903257,In,4
5.4667,-2.556510802682186,1.2649659078498572,In,4
5.5,-2.554026980231213,1.2638864458808214,In,4
5.5333,-2.5515661820103777,1.2628175455191197,In,4
5.5667,-2.5467834710415733,1.2607410005107942,In,4
5.6,-2.5467834710415733,1.2607410005107942,In,4
5.6333,-2.541788212125076,1.25858217660435,In,4
5.6667,-2.5394085076081225,1.2575812291820558,In,4
5.7,-2.5394085076081225,1.2575812291820558,In,4
5.7333,-2.5346454161751284,1.2556543789329717,In,4
5.7667,-2.5320293908580287,1.2546298192342735,In,4
5.8,-2.5296169526649357,1.2537103970740247,In,4
5.8333,-2.5271010606279303,1.2527785463262002,In,4
5.8667,-2.5244818108330307,1.251834616587544,In,4
5.9,-2.5244818108330307,1.251834616587544,In,4
5.9333,-2.5220449986847733,1.2509819528699073,In,4
5.9667,-2.517076048870835,1.2493207619700912,In,4
6.0,-2.514399023217197,1.2484682584998412,In,4
6.0333,-2.514399023217197,1.2484682584998412,In,4
6.0667,-2.5093613698915567,1.2469394129263465,In,4
6.1,-2.5067855180792353,1.2461890983993351,In,4
6.1333,-2.5042037107559363,1.245459414107973,In,4
6.1667,-2.5016664297805375,1.2447584408972026,In,4
6.2,-2.4995297342254634,1.2440584903140008,In,4
6.2333,-2.4976539059392193,1.2433913049097896,In,4
6.2667,-2.495876756799648,1.2427652247318388,In,4
6.3,-2.4937035304781956,1.2421285370271775,In,4
6.3333,-2.4910798506161633,1.2414570251325416,In,4
6.3667,-2.488503987269959,1.2408029278406734,In,4
6.4,-2.485952040804404,1.240157477019221,ObstacleAvoidance,4
6.4333,-2.4833506400390837,1.239501015486378,ObstacleAvoidance,4
6.4667,-2.4807241804174636,1.2388404616548325,ObstacleAvoidance,4
6.5,-2.478121684562742,1.2381884295329393,ObstacleAvoidance,4
6.5333,-2.476501454105606,1.2377816560806005,ObstacleAvoidance,4
6.5667,-2.475815218758025,1.2376046918789962,ObstacleAvoidance,4
6.6,-2.474813444322985,1.2373339052346524,In,4
6.6333,-2.4728621446025425,1.2367931021705783,In,4
6.6667,-2.470546325207527,1.2361459781196926,In,4
6.7,-2.468084826745118,1.2354559526313231,In,4
6.7333,-2.4655232577670785,1.2347479825406182,In,4
6.7667,-2.4629345922682004,1.2340430850024748,In,4
6.8,-2.4602964428287786,1.2333271798517678,In,4
6.8333,-2.4577074739167726,1.2326233927651884,In,4
6.8667,-2.4551436231426207,1.2319236917796585,In,4
6.9,-2.4523368176353166,1.2311529042675333,In,4
6.9333,-2.449799683441851,1.2304513690405958,In,4
6.9667,-2.4470200385871066,1.2296772625532084,In,4
7.0,-2.444461247213468,1.2289591736376644,In,4
7.0333,-2.4419522728342775,1.2282509787842935,In,4
7.0667,-2.439492876168128,1.2275535420219594,In,4
7.1,-2.4369127730635283,1.226817904430528,ObstacleAvoidance,4
7.1333,-2.434309367449676,1.2260717582537104,ObstacleAvoidance,4
7.1667,-2.429250337085626,1.2246149560635944,ObstacleAvoidance,4
7.2,-2.429250337085626,1.2246149560635944,In,4
7.2333,-2.4249713125859618,1.2233764945257184,In,4
7.2667,-2.4249713125859618,1.2233764945257184,In,4
7.3,-2.424486111263552,1.2232322098360298,In,4
7.3333,-2.4243652420707202,1.223194745176206,In,4
7.3667,-2.4215452748992283,1.2222906121587531,In,4
7.4,-2.419162633792552,1.2215147936773292,In,4
7.4333,-2.4165403070550355,1.2206575986013077,In,4
7.4667,-2.4139410063594435,1.219811420450206,In,4
7.5,-2.411628339067431,1.2190660420639903,In,4
7.5333,-2.4091672959410264,1.2182860747290378,In,4
7.5667,-2.4066299628312713,1.217495505067954,In,4
7.6,-2.4040886082840376,1.2167180608853365,In,4
7.6333,-2.40154126361667,1.2159604203847032,In,4
7.6667,-2.3989868978714877,1.2152267665543035,In,4
7.7,-2.3961823100285766,1.2144479563597033,In,4
7.7333,-2.3936156299136115,1.2137587391848228,In,4
7.7667,-2.391165726956717,1.2131228762856867,In,4
7.8,-2.3887113595700487,1.2125045001017816,In,4
7.8333,-2.3860814050395933,1.211858095433122,In,4
7.8667,-2.3834727358340877,1.2112312798038358,In,4
7.9,-2.380910748713901,1.2106267917371871,In,4
7.9333,-2.378297632863882,1.2100187794126502,In,4
7.9667,-2.3756335855293536,1.2094062633370775,In,4
8.0,-2.3731161598373576,1.2088339132586743,In,4
8.0333,-2.370548157810394,1.2082555839918607,In,4
8.0667,-2.3680535393591517,1.2076970304699635,In,4
8.1,-2.365311351385908,1.207085731869086,In,4
8.1333,-2.36259362298785,1.2064811052581965,In,4
8.1667,-2.3602957832328464,1.2059704187819535,In,4
8.2,-2.35503115867271,1.204809348026289,In,4
8.2333,-2.3523860642101835,1.2042279315839848,In,4
8.2667,-2.3523860642101835,1.2042279315839848,In,4
8.3,-2.3497904806340006,1.2036569206422136,In,4
8.3333,-2.3473186473278767,1.203112525563806,In,4
8.3667,-2.344723273392324,1.2025406536919978,In,4
8.4,-2.3421278994567722,1.2019687818201894,In,4
8.4333,-2.339483113257538,1.201386014701274,In,4
8.4667,-2.336863210764916,1.2008079574872252,In,4
8.5,-2.331623603024995,1.19965086356598,In,4
8.5333,-2.3290762013543005,1.1990967495909637,In,4
8.5667,-2.3263772436732033,1.1985249196828038,In,4
8.6,-2.323823615839702,1.198000102927366,In,4
8.6333,-2.3211178504999443,1.1974614665195884,In,4
8.6667,-2.318408786421066,1.1969397155227104,In,4
8.7,-2.315995257123695,1.196489546964903,In,4
8.7333,-2.3134547407936763,1.1960302407701822,In,4
8.7667,-2.310837214484865,1.195570355818244,In,4
8.8,-2.3081929311786515,1.1951165043977954,In,4
